generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 60.02, 71.27, 65.645, 65.645, 5.6249999999999964,1.0,0,[1.e-300 1.e-300 1.e-300]
1, 2, 70.06, 71.27, 70.66499999999999, 70.66499999999999, 0.6049999999999969,0.30000000000000004,0.0,[1.e+000 1.e+000 1.e-300]
2, 2, 66.66, 71.27, 68.965, 68.965, 2.3049999999999997,0.19999999999999996,0.0,[2. 1. 1.]
3, 2, 67.33, 71.27, 69.3, 69.3, 1.9699999999999989,0.6333333333333333,0.0,[2. 2. 2.]
4, 3, 71.27, 78.07, 71.33, 73.55666666666666, 3.191502606749504,0.4,0.0954118142275852,[2. 2. 4.]
5, 2, 75.14, 78.07, 76.60499999999999, 76.60499999999999, 1.4649999999999963,0.19999999999999996,0.0,[2. 2. 6.]
6, 2, 74.81, 78.07, 76.44, 76.44, 1.6299999999999955,0.30000000000000004,0.0,[2. 2. 8.]
7, 2, 78.07, 79.88, 78.975, 78.975, 0.9050000000000011,0.30000000000000004,0.023184321762520846,[ 2.  2. 10.]
8, 2, 72.77, 79.88, 76.32499999999999, 76.32499999999999, 3.5549999999999997,0.09999999999999998,0.0,[ 2.  2. 12.]
9, 2, 72.23, 79.88, 76.055, 76.055, 3.8249999999999957,0.19999999999999996,0.0,[ 2.  2. 14.]
10, 2, 65.66, 79.88, 72.77, 72.77, 7.109999999999999,0.6666666666666667,0.0,[ 2.  2. 16.]
11, 3, 68.1, 87.24, 79.88, 78.40666666666667, 7.883016906968776,0.19999999999999996,0.09213820731096645,[ 2.  2. 18.]
12, 2, 85.96, 87.24, 86.6, 86.6, 0.6400000000000006,0.09999999999999998,0.0,[ 2.  2. 20.]
13, 2, 79.42, 87.24, 83.33, 83.33, 3.9099999999999966,0.4,0.0,[ 2.  2. 22.]
14, 2, 74.78, 87.24, 81.00999999999999, 81.00999999999999, 6.229999999999997,0.7666666666666667,0.0,[ 2.  2. 24.]
15, 3, 73.89, 87.24, 75.27, 78.8, 5.994514158795522,0.6666666666666667,0.0,[ 2.  2. 26.]
16, 4, 72.92, 87.24, 83.49000000000001, 81.785, 5.936128789034146,0.62,0.0,[ 3.  3. 28.]
17, 5, 65.98, 87.24, 79.56, 78.28999999999999, 6.864896211888419,0.5666666666666667,0.0,[ 4.  6. 28.]
18, 6, 76.0, 87.24, 81.22, 81.58666666666666, 3.5000746023795277,0.49523809523809514,0.0,[ 4. 12. 28.]
19, 7, 72.62, 87.24, 80.9, 79.83857142857144, 5.032049933239159,0.5035714285714286,0.0,[ 4. 18. 28.]
20, 8, 78.65, 87.24, 83.45, 82.9125, 3.1320909549372917,0.4222222222222223,0.0,[ 4. 26. 28.]
21, 9, 69.69, 87.24, 76.44, 78.28666666666666, 5.425278282673105,0.5488888888888888,0.0,[ 4. 34. 28.]
22, 10, 78.55, 88.4, 82.575, 83.396, 3.6309811346246352,0.2944444444444445,0.013296652911508607,[ 4. 44. 28.]
23, 9, 80.21, 89.72, 85.42, 85.01666666666668, 2.801174356904223,0.3285714285714286,0.014932126696832502,[ 4. 52. 28.]
24, 8, 74.77, 89.91, 86.6, 85.74000000000001, 4.628363641720473,0.2666666666666666,0.0021176995095853516,[ 4. 60. 28.]
25, 7, 80.76, 91.27, 86.31, 86.03999999999999, 4.033056267539896,0.32666666666666677,0.015126237348459566,[ 4. 66. 28.]
26, 6, 83.94, 91.27, 86.89500000000001, 87.19000000000001, 2.9622907802352354,0.32666666666666666,0.0,[ 4. 72. 28.]
27, 6, 76.22, 91.27, 83.175, 83.235, 5.082410025437407,0.30666666666666664,0.0,[ 4. 78. 28.]
28, 6, 83.59, 91.27, 88.19, 88.13833333333334, 2.4061408705412233,0.4714285714285714,0.0,[ 4. 84. 28.]
29, 7, 66.05, 91.27, 86.96, 83.79714285714284, 8.002231321478341,0.5107142857142857,0.0,[ 4. 90. 28.]
30, 8, 79.33, 91.27, 88.03999999999999, 87.21625, 3.7868124375918053,0.4361111111111111,0.0,[ 4. 98. 28.]
31, 9, 79.56, 91.27, 85.16, 86.11888888888888, 3.8005860496754496,0.45333333333333337,0.0,[  4. 106.  28.]
32, 10, 76.25, 93.37, 87.345, 87.14099999999999, 5.2742022145534015,0.28888888888888886,0.023008655637120727,[  4. 116.  28.]
33, 9, 73.08, 95.93, 86.29, 86.17777777777778, 6.189232186768277,0.3571428571428571,0.027417800149941118,[  4. 124.  28.]
34, 8, 74.25, 95.93, 85.81, 85.375, 7.085217004439596,0.4035714285714286,0.0,[  4. 132.  28.]
35, 8, 88.67, 95.93, 92.14500000000001, 92.39375, 2.516192249709867,0.24642857142857144,0.0,[  4. 140.  28.]
36, 8, 82.3, 96.56, 93.525, 90.55000000000001, 5.917269218144467,0.27142857142857135,0.006567288647972432,[  4. 148.  28.]
37, 7, 74.0, 96.56, 89.95, 88.48285714285714, 6.416224333194527,0.3666666666666668,0.0,[  4. 154.  28.]
38, 7, 81.95, 96.56, 92.28, 91.61714285714287, 4.936464073709077,0.29047619047619044,0.0,[  4. 160.  28.]
39, 7, 80.78, 96.56, 85.42, 87.44142857142856, 5.0607634335752385,0.47857142857142854,0.0,[  4. 166.  28.]
40, 8, 83.0, 96.56, 89.32499999999999, 90.09375, 5.028846630938353,0.4833333333333334,0.0,[  9. 169.  28.]
41, 9, 75.84, 96.56, 89.95, 88.37666666666667, 6.5470756830817205,0.4955555555555555,0.0,[ 17. 169.  28.]
42, 10, 83.3, 97.62, 92.55, 92.544, 4.133558273449162,0.2666666666666667,0.010977630488815268,[ 27. 169.  28.]
43, 9, 80.68, 97.62, 88.48, 87.83888888888889, 4.932187804941116,0.36111111111111116,0.0,[ 35. 169.  28.]
44, 9, 84.29, 99.91, 94.37, 92.99111111111111, 5.163572072045657,0.23571428571428577,0.023458307723827003,[ 43. 169.  28.]
45, 8, 84.22, 99.91, 89.33, 90.4075, 4.827540134478428,0.32500000000000007,0.0,[ 51. 169.  28.]
46, 8, 80.03, 99.91, 94.075, 91.00625, 7.47280224798569,0.31785714285714284,0.0,[ 59. 169.  28.]
47, 8, 86.56, 99.91, 92.97, 92.91499999999999, 3.94645410463621,0.4194444444444444,0.0,[ 67. 169.  28.]
