n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,197,721,44,87,85.89,31.46,31.845788702517538
140,253,830,518,214,410,657,31,470,97.23,31.37,31.290479894090694
499,464,399,506,586,196,918,850,412,64.06,23.15,23.064882903533785
91,496,239,777,20,717,273,532,417,68.61,25.16,24.460920787625145
485,923,933,388,743,116,678,264,99,79.69,26.94,26.28512159803862
833,64,395,635,849,386,110,676,59,105.76,36.76,36.23707957744426
346,240,707,88,509,925,665,529,923,59.84,24.01,23.0627146405373
212,595,827,145,621,65,552,968,38,88.19,27.71,28.846801964836338
500,718,198,151,968,880,592,467,746,55.67,21.6,21.810605376759693
598,902,455,292,570,365,875,899,436,64.09,22.65,23.01601972627532
138,162,782,615,99,544,706,321,718,70.57,22.78,23.649273026455162
365,972,659,863,506,515,638,202,316,60.91,22.88,21.680080207691567
153,364,541,291,522,672,73,827,924,68.39,21.87,22.98207289351807
877,519,934,718,558,225,352,249,929,57.33,20.79,20.74133544219996
12,302,351,225,273,34,433,260,385,126.97,44.05,44.09400377486232
305,854,722,912,426,179,673,405,119,65.6,23.53,24.33466907286857
170,954,679,872,998,26,206,996,784,57.6,21.88,23.216428501104026
164,307,119,13,815,782,389,350,856,110.13,38.01,38.42143584492264
174,582,446,926,237,142,419,577,456,62.04,22.83,23.229266568053863
416,427,82,602,71,295,734,97,34,90.18,32.76,32.879536316664094
87,679,109,782,533,539,368,157,827,80.88,26.79,27.401251660948706
958,517,499,725,152,618,64,194,17,93.41,33.86,32.669043264713586
934,143,348,395,674,587,123,761,306,73.34,25.15,25.538946743354416
359,333,988,374,3,661,855,510,215,92.73,30.46,31.15237700559332
62,896,632,33,904,988,889,777,827,77.37,23.78,24.87748497666828
836,593,176,182,345,993,441,452,123,59.27,21.51,21.873859430541735
85,205,619,229,509,830,484,809,158,66.62,23.82,23.982845411869537
390,124,111,594,738,463,663,129,736,79.05,27.26,28.268177992153184
450,526,742,92,732,950,482,577,403,58.37,20.93,20.87303547590602
836,369,466,230,52,202,50,456,114,81.23,31.44,31.349775485804365
110,216,742,4,725,615,626,928,23,107.82,37.38,37.74101985386548
670,372,849,442,540,95,991,766,773,64.59,21.67,22.42650520727242
614,514,838,722,582,205,513,234,331,53.56,21.08,21.46279238149077
538,393,761,532,662,200,6,296,627,75.46,27.32,27.908501047562435
303,930,81,761,328,949,928,412,229,61.28,22.95,22.48044197830043
647,303,81,560,429,762,378,826,964,72.77,23.29,22.852136047959295
758,870,328,528,309,640,851,980,365,61.91,21.33,21.557992702769084
