n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,937,618,485,640,594,67,15.06,14.5,14.560000000000004
620,13,930,857,480,265,564,239,196,734,481,14.84,14.32,14.190000000000001
553,856,562,487,406,654,881,154,237,650,155,14.46,14.13,14.110000000000003
888,948,535,399,759,15,687,795,65,163,776,15.78,14.9,15.039999999999997
980,605,43,308,798,31,843,886,275,484,609,17.37,16.5,16.12
736,942,899,396,731,807,943,437,404,745,820,13.6,13.42,13.350000000000001
590,455,987,958,137,899,374,99,36,139,506,13.47,14.08,14.130000000000003
222,264,988,688,446,797,641,875,308,431,519,13.01,12.94,12.930000000000001
853,395,587,359,546,599,417,598,237,925,344,15.47,14.63,14.879999999999999
698,937,951,29,876,286,620,687,712,167,715,14.47,14.99,14.180000000000001
881,334,987,554,926,585,582,106,730,671,216,16.18,14.48,14.350000000000001
648,851,587,273,291,127,64,493,874,654,495,17.18,15.57,16.119999999999994
90,352,819,68,420,918,154,20,300,437,787,17.91,16.79,16.860000000000003
425,893,121,45,619,629,779,46,386,735,600,14.64,13.4,13.700000000000001
338,564,902,944,285,517,241,36,317,7,78,14.43,13.34,13.55
110,614,548,32,971,202,994,417,298,625,269,15.38,14.64,15.24
159,706,43,888,347,321,368,981,141,918,882,15.1,14.88,14.630000000000003
386,385,471,890,532,395,659,887,609,697,572,13.13,13.01,13.100000000000003
105,635,996,963,830,519,277,441,649,737,732,14.31,14.54,14.120000000000001
243,958,308,447,264,533,310,561,347,11,807,14.78,13.84,14.370000000000005
425,593,322,20,385,630,603,647,136,61,648,14.97,14.45,14.870000000000001
642,340,477,361,695,939,361,623,723,285,755,12.54,12.46,14.170000000000002
501,22,603,62,977,692,21,986,378,257,643,17.54,17.47,17.050000000000004
467,305,606,615,327,181,372,189,320,776,378,13.69,13.45,13.240000000000002
864,609,270,307,806,386,107,790,832,27,994,13.89,13.66,13.66
582,700,752,134,317,512,227,669,823,275,244,13.72,13.4,13.39
335,191,694,445,665,714,99,104,615,329,971,15.27,14.3,14.56
341,691,853,229,448,829,876,983,173,81,344,17.01,14.82,15.349999999999998
759,665,223,906,582,461,277,230,805,123,34,15.34,14.93,14.840000000000002
542,980,195,322,826,856,858,588,187,884,285,13.85,13.48,13.61
348,826,847,657,87,825,634,353,603,132,431,14.44,14.15,14.260000000000003
298,530,812,870,277,475,354,649,426,297,429,12.87,13.09,12.950000000000005
581,419,36,942,423,159,204,4,488,965,852,17.08,16.26,16.59
901,637,522,444,572,972,949,734,227,33,763,15.43,15.16,14.780000000000001
467,856,771,678,765,531,986,295,556,349,911,13.37,13.47,13.34
232,882,69,878,602,994,293,122,829,250,46,14.12,13.4,13.610000000000001
35,925,822,710,524,946,203,918,904,921,440,14.18,13.68,13.8
590,50,13,492,763,123,175,515,307,244,678,16.31,15.25,15.799999999999999
20,537,549,423,54,961,934,626,116,349,128,18.0,17.07,16.9
258,995,882,553,488,831,801,62,360,226,202,15.17,14.49,14.339999999999998
125,547,908,836,122,175,245,810,280,943,910,13.78,13.23,13.510000000000002
825,131,843,942,7,499,643,584,883,409,51,15.53,13.92,14.270000000000001
774,277,254,275,632,539,532,433,52,484,330,14.13,13.5,13.800000000000002
795,839,1,877,56,793,129,47,127,51,70,18.91,18.35,18.77
494,998,33,874,729,88,527,514,501,323,160,14.43,14.06,14.060000000000004
322,73,359,395,662,398,600,311,369,271,195,16.02,14.42,14.42
336,438,126,130,568,3,733,740,389,814,81,14.03,14.04,13.559999999999999
580,182,43,382,471,618,665,801,554,389,651,15.29,14.1,14.13
820,44,637,907,441,54,381,642,508,778,719,14.63,14.21,14.050000000000004
322,430,973,710,428,471,18,250,223,548,276,15.39,15.02,15.45
711,604,73,822,435,229,436,133,900,28,958,15.02,14.73,14.91
333,383,992,919,572,809,891,268,124,475,707,13.88,13.29,13.100000000000001
126,961,832,749,678,870,908,542,811,385,683,12.88,12.94,12.760000000000003
111,751,326,577,544,105,831,601,733,5,484,18.46,18.03,18.73
146,241,792,398,45,539,94,577,101,675,901,14.69,14.78,14.81
384,183,839,24,349,861,872,124,26,864,117,17.14,15.96,16.17
689,493,856,713,975,291,592,306,817,90,37,17.12,16.08,16.869999999999997
785,577,523,541,732,244,109,567,766,102,956,15.6,14.36,14.500000000000002
566,62,563,332,890,577,184,847,79,247,184,14.18,13.68,15.309999999999997
661,255,465,630,716,771,965,403,258,376,613,15.14,14.33,14.329999999999998
406,961,358,569,428,989,85,384,512,240,996,15.58,14.69,14.56
951,422,863,765,990,164,425,707,582,774,593,13.41,13.19,13.080000000000002
690,946,529,702,495,159,658,410,918,908,152,14.47,13.88,13.95
166,98,509,766,495,938,715,529,973,453,600,15.52,15.06,15.450000000000001
736,878,190,139,273,770,203,150,599,527,322,14.85,14.49,14.7
957,237,871,707,550,976,798,302,687,722,875,14.86,14.32,14.540000000000003
423,609,874,598,598,273,910,222,314,23,274,14.91,12.38,14.14
490,823,391,205,176,583,369,244,329,494,792,13.99,13.52,13.670000000000003
884,147,428,714,491,718,613,210,479,594,854,15.28,14.73,14.790000000000003
923,841,668,570,28,492,738,74,877,970,409,14.59,14.46,14.370000000000003
801,751,903,983,46,478,932,235,912,240,663,15.43,15.01,14.850000000000001
734,795,691,70,981,222,874,260,247,911,194,13.96,13.5,13.57
794,264,140,191,636,721,691,879,37,921,956,14.42,14.21,14.270000000000001
261,173,885,46,320,187,433,93,746,818,87,15.79,15.58,15.350000000000001
120,94,270,853,935,298,36,365,463,594,751,14.31,13.43,13.390000000000002
691,344,7,30,342,339,446,388,497,79,215,16.53,15.42,15.89
659,599,760,978,501,400,128,557,326,122,904,14.51,13.77,13.930000000000003
281,78,681,442,115,448,908,540,930,256,99,13.81,13.91,13.790000000000004
540,963,717,383,694,790,377,775,461,302,678,15.13,14.47,13.88
692,686,669,966,825,836,271,109,772,967,984,14.5,14.02,13.79
346,688,579,549,538,116,682,505,520,360,60,14.24,14.37,14.279999999999998
