n0,monte_carlo,monte_carlo_max_hop,two_hop
6917,67.13,1.38,1.2500000000000002
3155,1204.41,7.54,7.889999999999997
6209,1.09,1.08,1.1
3445,183.2,1.24,1.2700000000000002
331,1651.28,114.54,119.25999999999975
2121,17.67,1.1,1.1400000000000001
4188,1.17,1.2,1.2000000000000002
3980,150.37,1.59,1.48
3317,1.0,1.0,1
6420,445.62,3.91,3.3499999999999988
6798,17.5,1.5,1.3300000000000003
2484,1.0,1.0,1
3904,265.29,2.39,2.000000000000001
2933,1.0,1.0,1
4779,394.88,3.99,3.919999999999997
1789,1.13,1.12,1.1
4134,117.27,2.98,2.5199999999999965
1140,1.0,1.0,1
2308,1.14,1.11,1.1
1144,480.69,4.66,4.610000000000001
6191,199.55,1.83,1.8900000000000008
776,1642.62,89.0,94.31999999999995
5065,315.43,7.92,7.50000000000003
6548,312.42,4.17,3.519999999999996
2052,263.77,2.08,2.039999999999999
4362,1649.35,137.42,154.63999999999976
5776,1.11,1.08,1.1
6637,34.05,1.39,1.3400000000000003
4930,101.38,1.93,1.8199999999999994
1203,1.0,1.0,1
2540,330.2,2.57,2.389999999999999
809,877.21,6.84,6.419999999999996
5978,247.82,9.8,11.66999999999991
604,1.0,1.0,1
6967,462.64,4.78,4.529999999999999
5603,1.0,1.0,1
2704,1.08,1.11,1.1
3867,611.59,5.68,5.369999999999993
4585,134.08,1.46,1.3500000000000003
824,18.01,1.08,1.1300000000000001
2898,1.13,1.1,1.1
3556,1.12,1.1,1.12
2590,1484.45,30.08,32.460000000000036
5004,812.72,6.66,7.030000000000004
5246,476.36,3.14,3.1499999999999995
1675,1634.14,74.84,77.9700000000001
4526,49.38,1.24,1.2100000000000002
3907,1566.41,45.24,45.329999999999956
3626,1.08,1.07,1.1
7088,1.09,1.03,1.1
4270,1.16,1.12,1.1
2133,1.27,1.27,1.3000000000000003
510,116.19,1.52,1.4800000000000004
6594,50.63,1.3,1.2100000000000002
4494,1.08,1.13,1.1
115,249.66,2.14,2.0599999999999987
764,1479.84,39.57,45.09000000000001
5895,165.59,1.92,1.9499999999999997
6882,116.49,1.61,2.049999999999998
3267,17.51,1.21,1.1700000000000002
5818,150.5,1.81,1.779999999999999
6757,248.93,2.86,3.2099999999999977
6431,182.11,2.53,1.779999999999999
5473,100.12,1.37,1.1900000000000002
5122,149.67,1.9,3.510000000000009
9,412.44,2.8,3.4199999999999977
5012,1551.77,32.48,34.71000000000006
4043,312.99,6.01,4.930000000000011
6783,1.12,1.12,1.1
7107,50.14,1.15,1.1900000000000002
2729,1577.62,32.01,36.47000000000004
1998,229.61,3.51,2.429999999999997
5982,215.86,1.52,1.5000000000000004
2664,1536.4,27.35,29.300000000000036
5764,100.41,1.71,1.7200000000000006
515,1033.21,10.44,9.779999999999992
1565,250.57,3.15,2.8900000000000006
4649,264.96,5.08,4.080000000000013
1816,247.85,2.02,2.06
1954,1.0,1.0,1
6581,17.68,1.11,1.1600000000000001
1167,1.0,1.0,1
6579,149.21,1.57,1.8799999999999986
4448,393.36,2.03,2.1099999999999994
3669,1.0,1.0,1
747,1633.84,101.68,107.13999999999997
659,625.19,5.15,5.089999999999995
2621,1.1,1.13,1.1
4161,379.35,11.24,10.969999999999914
4008,1.06,1.11,1.1
893,479.69,8.14,8.120000000000015
2469,513.33,4.9,5.569999999999993
4515,115.69,1.34,1.3000000000000003
2384,1652.19,69.15,76.26999999999995
5788,233.08,3.03,2.659999999999997
1022,148.92,1.96,2.3199999999999985
4484,165.59,1.61,1.5300000000000005
2725,297.61,3.33,3.0299999999999967
6672,98.55,1.15,1.1600000000000001
4426,232.66,2.06,1.8599999999999988
