n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,37,0,149,678,600,481,988,777,752,382,130.32,48.72,49.391027828678276
327,788,22,279,500,821,202,747,893,423,932,551,552,698,96,197,576,135.21,50.57,52.69408889647274
566,716,824,746,271,678,822,624,702,90,864,434,343,95,370,819,419,120.83,40.71,41.65248520188829
824,256,455,716,96,773,201,717,650,815,298,99,974,46,602,924,205,140.05,47.47,49.26405554530141
847,671,934,369,498,955,852,931,198,527,589,660,993,714,913,824,515,92.52,36.56,36.7683536856323
999,938,29,648,370,250,616,440,311,365,603,122,91,512,901,694,537,133.49,47.39,47.22972410165005
203,119,622,678,274,319,736,200,388,495,228,141,611,214,854,886,897,141.42,45.78,47.275541031177625
714,534,12,193,796,173,17,663,340,571,926,687,635,633,313,383,386,165.72,63.01,61.80127965929448
540,398,296,129,695,500,55,189,433,608,764,407,98,451,251,825,91,149.9,50.96,51.920595051770874
913,617,686,891,910,456,457,802,851,389,815,78,529,436,482,310,722,115.78,41.49,40.5996262205429
836,418,963,87,196,764,696,272,462,499,739,802,988,176,18,22,550,163.3,60.51,60.611922311785726
126,257,603,821,369,192,262,514,462,337,949,529,260,420,949,900,431,124.84,40.25,43.394974585923265
626,497,274,616,486,672,490,503,145,738,386,508,313,649,824,478,331,110.61,43.39,42.901197931462754
375,675,166,994,935,945,634,385,711,617,272,327,661,407,998,499,746,110.98,42.98,42.77146278869288
812,161,959,847,297,573,6,638,460,987,58,186,30,624,792,583,114,165.63,59.6,58.707437647768465
698,735,379,370,960,509,873,603,63,941,197,158,970,275,628,15,432,134.49,51.57,50.31796533999275
825,801,819,833,537,503,77,480,237,102,379,370,985,148,697,640,249,127.51,45.17,45.32090850538539
621,325,147,38,643,684,99,731,107,46,661,489,473,741,921,70,644,141.88,52.36,52.080176291949876
31,718,564,130,631,852,946,85,164,632,646,933,271,929,858,914,669,138.14,46.72,48.36827307753719
462,511,710,20,810,652,140,837,966,193,930,956,451,490,797,450,457,116.65,42.54,43.767350206699376
571,283,488,729,593,65,851,819,298,372,292,368,962,34,85,514,878,128.26,48.53,48.17539286894939
282,286,280,989,484,441,454,944,380,32,730,87,255,835,619,653,244,131.93,52.83,51.540214181445705
548,763,33,756,177,344,379,32,53,974,757,783,769,972,214,717,443,143.41,54.39,55.835060317663206
351,906,79,161,749,692,116,409,560,138,475,760,506,654,76,131,75,151.3,51.59,52.289347824418996
