n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
50494,55125,5306,33936,67013,63691,53075,39755,62468,46930,28631,66150,18254,10232.74,52.53,49.61000000000003
36941,18316,12429,32834,69804,19262,40651,12945,9665,43279,61884,73375,13199,8990.94,26.99,28.44
46372,56907,41444,26801,72420,62522,58024,68334,34143,8163,71919,1840,12225,10335.19,79.42,76.78999999999996
52274,149,64694,43664,31969,42625,8255,25043,74384,29059,31275,18677,71170,10336.13,152.03,163.03000000000003
58716,11955,10544,41950,66576,64131,14294,39511,72255,38153,16359,71754,43614,8574.16,28.31,27.959999999999997
70816,26634,71726,37703,58325,12010,50449,41555,75451,31733,38054,24100,24823,10138.17,47.14,46.160000000000025
24475,4321,34086,62459,9055,11773,17068,19601,5064,10518,70857,51287,68756,10338.53,72.67,68.70000000000002
36127,68392,30867,28206,54974,36072,59056,64573,46840,10796,42509,15119,63759,9088.51,37.24,45.96999999999951
43944,24953,31855,2124,35525,15353,28896,48766,22345,43586,55853,8151,13186,10223.08,68.8,75.60999999999997
19183,28675,5928,75217,70018,9698,3499,16311,24709,75491,15688,51276,11997,10338.86,144.7,149.0899999999999
48514,15210,4769,2835,25505,24244,16239,62814,27600,8006,2986,71334,55786,10314.07,158.41,165.7499999999988
13303,34068,9175,28944,9433,39460,45913,57156,23634,8000,66012,61227,5161,10336.96,86.07,89.11000000000008
13227,51285,26129,34096,46996,61632,74680,22206,26661,7608,20736,21227,44867,9395.59,38.21,39.650000000000034
69399,32858,15363,57974,22913,1730,61816,53727,74594,66663,40821,46812,50940,10329.7,63.7,62.87
32890,20108,73478,1630,60024,10364,44029,5989,71345,36815,17673,31474,63154,10335.53,80.24,82.28000000000013
46166,37732,47081,17346,40671,50858,54318,10580,199,25206,43830,20981,31380,10320.48,135.44,142.29
29241,58737,49630,74468,54317,4134,52725,74379,54817,6131,21715,58373,8373,10322.34,128.72,134.01999999999998
33977,20668,58505,69150,63866,73584,9,5100,64825,42722,40902,61196,6534,10319.35,64.67,72.65000000000003
54412,24641,71901,10940,17107,1930,52666,54720,41441,444,27987,1873,309,10317.64,203.32,225.11000000000004
69251,12816,24963,15584,26019,39638,36697,23884,13130,62338,51995,10662,2863,10308.51,93.73,98.19000000000004
36007,59372,15175,33618,17487,68270,45488,15087,20242,36491,2434,5544,5329,10323.56,109.79,102.56999999999948
26966,34035,73184,41250,48089,74379,5505,64813,60118,57074,48817,70507,23368,4853.91,20.31,20.230000000000004
27242,49227,38146,1166,18147,19794,35569,43700,44238,48129,12282,44335,4674,10340.62,126.78,127.57000000000001
5400,35339,21477,19584,37949,47304,51746,71890,16992,38457,15059,62660,31418,9392.53,36.26,52.98999999999943
6325,40354,23538,68557,9288,39671,52844,43059,39220,54358,14241,13028,73509,9601.16,37.93,37.27000000000003
63068,62128,44181,45043,16295,62794,15205,65239,55906,4957,39571,43919,20403,9111.97,34.48,35.19000000000003
21830,73988,49226,11393,8629,11097,25957,28974,8015,50438,1029,12855,51617,10118.75,75.95,69.50999999999998
