n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
3792,5023,3058,2188,1134,1524,7098,5543,52,2771,4118,3798,4953,662,2736,1657.52,75.34,68.09000000000012
4540,5051,5735,335,5965,3104,1387,5762,3702,5939,3461,1287,1379,1949,420,1658.42,129.14,142.32999999999993
908,1084,4147,4836,518,6342,5639,3142,6468,6112,832,2385,1679,5523,1837,1638.27,81.41,77.01
5944,6496,3455,718,6328,2185,1719,3248,2303,2798,6631,353,1634,5806,43,1663.1,159.81,168.87999999999994
3368,448,3103,6928,4028,1139,192,1939,3479,6031,6969,917,4889,31,993,1670.22,160.43,181.02000000000004
6261,4740,1619,6981,1663,2705,67,684,1091,4421,143,4102,694,4693,4069,1660.01,133.67,141.6500000000002
4403,1623,3441,563,3261,1574,5232,6266,765,5741,4749,1190,1413,4988,5895,1551.43,49.06,52.030000000000044
337,443,2211,4547,5596,4967,6979,1223,6104,2198,6036,4712,280,993,5779,1654.83,93.93,97.23000000000002
3296,1939,1324,5006,4136,352,6029,2997,6927,5522,4276,4835,4630,6345,5633,1365.0,32.63,34.35000000000001
710,7105,2844,900,7078,4785,2994,3697,1720,3294,1628,4705,6108,150,3104,1645.71,76.5,79.9300000000001
6548,4978,2692,5,3551,915,1748,1816,3637,2208,2660,6674,727,2516,5156,1668.89,119.32,131.7599999999999
2333,844,4239,6423,451,208,3124,6395,4591,6615,3511,4074,2835,5811,6371,1658.47,156.18,161.96999999999994
2033,4636,6042,542,3481,5307,1891,784,6231,3284,4176,3055,7044,4591,3025,1652.75,175.25,193.78000000000017
1139,5468,2378,1401,5674,6908,2121,240,413,6632,1415,2154,1345,985,4968,1648.05,129.05,134.2200000000001
1215,97,399,498,3689,1708,6443,3185,2410,5009,121,6542,2904,2334,1152,1653.29,166.14,177.65000000000023
3939,4603,2275,1124,709,6123,4554,2424,5701,966,537,3440,3697,1167,5765,1624.8,59.11,61.4099999999999
4603,6260,6511,3137,4818,6576,1385,5432,5861,2245,6321,4892,4984,4050,2857,1645.48,67.88,68.65000000000002
812,396,2267,4332,1051,1419,6540,5158,6720,690,1328,6390,6468,1821,7037,1661.57,203.25,224.32999999999967
106,1662,1440,3880,3741,4845,4581,4468,3180,681,1417,4494,3949,4857,2149,1659.31,77.54,85.54000000000009
4386,545,5333,235,4759,4794,3569,4459,2529,4288,4317,4400,5256,6521,537,1654.02,73.98,74.6699999999998
