n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
5102,2092,6076,2937,6514,5656,6893,6061,5341,4342,237,6884,3814,2017.64,216.15,234.36000000000007
6356,2040,5316,424,1284,927,3045,3842,7114,2019,3119,4454,835,2017.68,200.23,215.95999999999975
4701,2042,107,5989,1775,3343,2289,1491,7106,6272,3190,1307,6241,2017.99,210.58,224.6800000000007
6530,589,1136,5062,5058,3644,1037,1083,14,43,1715,6337,1765,2013.15,405.95,485.43999999999966
1358,1363,2369,2569,1629,4417,5552,5125,1677,1488,5657,1612,3139,2016.02,386.6,510.3200000000004
2447,176,2958,3398,1359,1193,2161,533,2718,2468,6696,4940,4801,2018.59,425.21,518.9999999999998
27,4882,5553,5797,2768,540,2539,2911,6705,2507,3938,5705,2586,2021.59,203.23,232.16000000000074
1513,3942,3871,5772,1442,466,2098,187,6142,2929,6921,3311,148,2015.14,221.4,257.0400000000002
4497,6453,3431,2999,3083,4739,6891,74,3709,382,5797,1482,5109,2018.82,474.22,564.88
1609,975,6190,2015,6713,3786,2821,4198,2906,4298,2055,6353,3791,2019.71,106.16,110.2800000000001
885,4831,6130,6397,6530,3008,7042,2423,300,3546,746,1707,2791,2019.19,493.82,682.3999999999991
4201,5003,2970,1214,2784,2258,5755,4465,754,2559,5619,2595,2508,2017.9,235.01,261.12000000000023
1453,6543,640,5134,1219,5907,5645,2533,3963,1323,5899,397,663,2018.05,124.23,137.92
4920,4370,3325,260,1944,6066,4865,2816,6769,2049,3732,5332,3455,2022.77,275.68,331.84000000000015
1192,456,5229,268,6567,4043,2737,6868,1696,1069,5993,4620,1087,2018.8,257.38,293.67999999999995
5164,6455,3390,873,1382,3559,3055,1222,481,6920,3445,2415,1156,2013.03,244.62,268.2799999999995
3712,5082,6981,1386,4277,3715,3998,5642,5976,2602,3924,2244,2384,2022.4,647.77,1014.3599999999992
3850,3307,1200,922,3088,6734,4356,1469,5136,4090,7109,2772,1475,2017.9,422.79,516.4399999999993
730,4029,2230,4220,6406,4490,7105,4119,2959,516,6439,6513,6347,1901.24,67.04,66.44000000000001
2913,5690,4812,5439,281,6222,2504,2977,4581,5771,5474,2300,6842,2019.14,267.21,317.5200000000002
3978,2169,6305,5659,5865,2407,2785,5322,1463,4756,6978,94,3885,2018.67,442.48,548.0000000000001
4480,6338,2053,2669,5502,2242,3792,2366,6690,4098,5303,5518,6534,2021.34,106.69,109.63999999999999
2921,2849,2243,5276,2831,6044,6784,3346,2867,6904,1412,7102,5638,2023.72,205.15,226.2000000000002
3684,2984,2738,4244,1162,4336,1361,1627,6853,2965,6994,3909,2317,2017.4,247.7,293.8
5664,645,5895,5495,5983,3413,1407,5052,6392,4758,4230,5452,3447,2021.82,113.43,122.95999999999995
2479,5109,4531,6346,7103,5217,2217,5901,226,1602,1310,4804,3613,2018.86,250.28,269.0800000000002
5112,5325,1480,1794,6217,5619,1478,5168,5885,342,3863,1853,1357,2026.24,479.36,572.1199999999998
443,1093,907,2599,1487,3953,1584,4491,292,3403,3811,2876,3115,2021.35,418.13,528.6400000000004
5427,5011,589,4834,1674,1948,5881,3063,5,2871,3320,2281,7011,2017.53,296.31,339.2000000000004
3359,7097,942,5643,6810,4483,3062,295,4505,5026,2468,776,2418,2018.0,540.48,712.9199999999998
4466,4199,2780,4758,2401,2880,6705,1058,3433,3352,6660,4619,5261,2019.24,423.37,517.2400000000001
4410,3026,3829,1164,1284,4881,3135,4619,3907,1631,1089,4985,744,2017.71,612.72,847.8399999999999
2876,6727,5420,7,3128,884,2670,4635,5039,4418,1152,2666,5156,2016.88,504.34,622.6399999999995
4622,3078,3516,3536,1854,4042,2387,3928,5802,3111,3144,7003,1302,2019.37,358.2,420.8400000000003
4880,4865,2128,6070,2464,4065,2056,3403,161,2614,2518,4028,2346,1979.16,97.18,100.12000000000012
1173,3907,194,998,5407,5092,3632,2011,2401,327,6403,1117,6773,2021.7,827.27,1341.7599999999995
3214,108,3934,4362,4590,2242,1994,3885,6405,301,2012,4015,2192,2022.53,555.54,750.7599999999993
6913,1267,5910,2340,2401,4032,4981,3888,4245,5282,7073,4946,6090,2018.99,149.09,162.20000000000024
968,132,6229,1032,2463,2312,4370,5800,2753,5026,2431,5990,4340,2016.29,212.1,238.2399999999999
218,3803,2865,2957,5584,6103,6657,4839,1085,298,23,2067,4532,2014.65,192.1,213.48000000000016
3732,5617,881,5631,4469,1566,119,3519,6376,6615,3503,4873,4715,2018.56,186.23,207.56000000000034
