n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
6917,3155,6209,3445,331,2121,4188,18.77,15.35,15.632622290602416
3980,3317,6420,6798,2484,3904,2933,7.44,7.37,7.3465937062692745
4779,1789,4134,1140,2308,1144,6191,7.96,7.9,7.953068403362188
776,5065,6548,2052,4362,5776,6637,34.01,26.15,25.783450733265678
4930,1203,2540,809,5978,604,6967,9.34,8.54,8.728820995006297
5603,2704,3867,4585,824,2898,3556,7.39,7.51,7.443134536315536
2590,5004,5246,1675,4526,3907,3626,17.53,14.55,13.777504608578953
7088,4270,2133,510,6594,4494,115,7.54,7.36,7.389047219114438
764,5895,6882,3267,5818,6757,6431,9.94,8.78,8.903327738817051
5473,5122,9,5012,4043,6783,7107,11.44,9.38,9.330911771863892
2729,1998,5982,2664,5764,515,1565,13.68,11.81,11.436822679715528
4649,1816,1954,6581,1167,6579,4448,7.12,7.12,7.1846786606455435
3669,747,659,2621,4161,4008,893,23.95,20.51,20.64105246514975
2469,4515,2384,5788,1022,4484,2725,15.53,13.21,13.089702646021715
6672,4426,1664,6548,4941,4482,4813,11.24,9.52,9.481592412225828
2356,3645,750,4884,6536,3153,2597,9.0,8.02,8.117587823704755
4715,1983,2378,1506,1551,6729,1529,15.91,14.53,13.77046130485267
270,5019,5379,2130,3903,565,735,17.81,17.92,17.038819577908416
5560,6206,1066,1225,316,6901,657,11.2,10.99,10.553795960838084
5728,6794,4428,5599,3205,6863,5777,7.94,7.68,7.619249814868823
4297,2257,4274,6648,1929,6958,1762,10.92,9.91,10.00579985164898
5566,4831,6760,3435,4748,2254,3691,9.17,7.94,8.01930905904273
4035,5408,5252,5736,6498,2927,674,11.25,10.34,9.916335943460584
2656,5019,944,3984,4809,5162,2746,9.06,8.41,8.65275390997286
6922,1559,1990,132,5992,2220,959,32.22,23.13,22.127626031381322
5778,1806,3047,6509,1396,2724,3490,21.07,16.59,16.777364293184085
6683,509,824,6415,1198,7006,5715,16.26,14.84,14.867041647934517
1792,370,6693,4701,5195,4376,4932,7.41,7.46,7.5125339506701785
5575,606,218,1019,5201,1544,4967,35.02,27.88,28.21940871569067
6800,4718,980,3204,749,3032,6830,9.81,8.88,8.944551026858141
950,298,4960,177,1594,1515,5882,8.1,7.75,7.884571519251192
1014,3925,1725,5956,6559,500,5565,14.99,12.81,13.073727217873232
186,4458,3486,5083,831,6847,2129,8.61,8.44,8.420321049148331
573,1809,589,5299,2466,2869,3572,8.78,8.26,8.628883532272823
1477,500,4125,3826,322,4886,826,25.61,20.33,20.202222723815982
5728,3205,1633,2131,2937,5993,3852,8.98,7.7,7.796014782449239
6867,4667,1387,5715,5510,1666,6286,10.67,10.2,9.628999590236573
475,6460,5539,1296,6925,1326,2804,12.85,10.67,10.677938721946587
4337,2053,960,4888,3623,5452,1432,15.03,12.16,11.475181464885472
108,3863,5581,3357,4662,4166,2551,9.33,8.35,8.365241637569321
5316,2925,3183,6862,5387,2055,1256,7.57,7.48,7.449303496266347
4592,5659,101,3751,6074,647,2751,8.69,8.07,8.233009651020668
6054,374,4459,2300,1104,1967,6243,18.08,15.36,15.945135176320008
3947,2885,4998,2358,5516,2942,4835,9.2,8.12,8.089841749229214
5191,6994,5087,1084,5862,2541,3178,16.18,14.21,14.24309195113786
6131,3394,6790,5331,661,12,4870,11.54,11.05,10.591462685779437
1575,5722,2739,1311,1961,1827,5221,11.33,10.54,10.328643573083319
3671,3101,5819,5519,4654,3394,258,9.1,8.42,8.459785401117557
3295,5749,4648,3426,6325,5424,5808,7.54,7.6,7.428250400006123
383,1357,3648,523,2123,5746,1291,8.13,7.78,7.854421856043318
3656,4321,3991,4599,4947,6188,0,7.62,7.55,7.528733809100526
318,4051,2670,2556,6862,3824,408,62.6,41.96,41.06159689500304
6627,6739,6655,3400,1540,4493,5186,7.17,7.15,7.1540219094205275
683,6860,5943,1069,120,3291,5558,9.34,9.22,9.457760589313862
3420,2590,27,1749,117,5876,6182,8.88,8.36,8.411322412802946
19,6739,5535,4328,5014,801,1560,8.34,8.75,8.69672517206007
974,4983,5318,1626,2477,2293,5640,8.5,8.78,8.539531742967949
1492,820,3896,6995,3249,5141,666,17.67,13.7,13.304003830805703
178,2250,3710,6552,6490,948,7056,7.92,7.69,7.609603204252412
2101,1092,5354,4266,6695,5331,5283,9.61,8.7,8.819351887203995
2843,942,1265,2280,6973,152,346,16.38,15.14,14.836003480692874
333,1685,5578,2127,4574,2578,3005,9.38,8.64,8.906846653580768
4648,6958,344,6933,6136,5745,4977,8.69,8.67,8.624539302096412
5368,4050,5835,5276,3757,5244,3567,8.35,8.28,8.288467248405947
3051,4406,1460,1702,3076,4809,2384,15.28,12.96,13.11981074944529
72,1134,1237,2223,2731,2764,6468,7.31,7.31,7.352476531313627
3008,5885,767,2770,6384,5083,292,8.11,7.49,7.476317589116828
337,2208,1342,1224,4779,2371,2956,12.49,11.28,11.135258426214838
3234,4493,1062,2403,941,3916,5984,7.83,7.42,7.522564607120933
1963,395,2522,1471,7020,4284,5969,12.71,11.24,11.029901288297705
580,2479,3302,6844,2691,2451,3397,10.72,8.87,9.265774298695138
890,814,4594,3941,3883,2761,6888,8.42,7.8,8.157363415811034
6536,6654,2815,1018,3924,950,5731,21.63,18.78,18.674847381650032
4077,3494,309,2473,2744,6019,5628,7.3,7.25,7.243339860686945
1275,1364,5134,4624,3076,6603,5233,16.96,16.23,15.493980828816143
712,539,6617,693,1622,6142,1810,11.7,10.39,10.446166970304713
500,3152,64,803,3226,4558,4251,13.11,10.58,10.82576827287809
2374,3674,4002,6457,4791,5852,5564,44.16,31.49,32.5885932026728
1779,3465,685,3017,1803,2137,4794,9.04,8.41,8.461539588560376
6366,1364,3532,1572,2936,942,523,16.55,14.89,14.81701338920604
6733,7074,6986,5750,226,4307,3699,10.51,10.34,9.891803131213278
6163,5545,1652,974,4072,3260,2101,13.49,11.41,11.101259022315269
1697,5251,344,6532,1768,5107,1198,14.71,11.5,12.381068710702795
857,1621,3755,3096,2962,4476,6774,7.97,7.98,7.9650122154324485
1239,858,4884,3996,1215,4619,3325,12.71,11.99,11.258128121963958
5229,5569,3467,4269,4058,5564,2641,9.29,8.27,8.345362026425965
6828,4083,4084,5202,5489,1654,4446,7.24,7.41,7.273018513048786
4995,1792,79,2787,5780,6119,2607,9.57,8.85,8.876590309259326
6702,2636,290,4301,1215,2104,4936,11.44,11.13,10.802765869675614
6423,1277,6900,3104,4775,2411,5882,16.71,15.08,15.053388422373509
5786,6611,3853,543,6553,693,4231,26.54,21.14,21.65902293245087
322,543,1843,1069,332,2461,125,31.56,24.05,24.601665631221913
6216,6913,3674,2708,7060,1316,6558,7.84,7.34,7.372502248592937
1219,5374,3774,3041,4136,3131,4340,8.37,8.45,8.192240490435193
4115,275,4701,742,5558,6505,6595,11.59,9.55,9.803521382367556
4243,6208,4916,625,6119,3492,6181,15.15,12.55,12.046974191337217
1688,2372,4386,4903,3422,6764,3950,8.06,7.84,7.880459041300156
6926,6480,3183,4976,4803,1913,6973,8.12,7.71,7.576822079472519
7084,6537,167,5382,1,6068,1490,7.16,7.33,7.211703115019917
2477,4152,4671,2084,2725,537,4042,7.51,7.51,7.441306004476074
