n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
6311,6890,663,4242,8376,7961,6634,4969,7808,5866,9558,5280.73,64.86,64.65000000000006
3578,8268,2281,4617,2289,1553,4104,8725,9861,2407,5081,5305.09,71.4,74.55000000000008
1618,1208,5409,7735,9171,1649,5796,7113,5180,3350,9052,5245.71,64.32,62.80000000000002
7815,7253,8541,4267,1020,8989,230,1528,6534,18,8086,5297.2,140.35,144.3100000000001
5458,3996,5328,1031,3130,9298,3632,3909,2334,8896,7339,5301.67,63.99,62.00000000000004
1494,1318,5243,8322,8016,1786,4938,9031,4769,2044,8969,5307.74,75.85,75.54000000000009
5451,8852,3329,9882,8965,9627,4712,7290,1501,9769,6306,5300.61,56.07,58.280000000000065
5194,9431,3966,4756,3012,3102,3059,540,4260,7807,1131,5310.02,75.11,75.57000000000008
1471,2133,2450,633,1314,8857,6410,8594,4515,8549,3858,5292.21,73.87,77.25000000000004
3525,9663,6871,9497,4509,7382,8071,5855,1349,5313,1889,5303.19,56.94,56.349999999999994
7969,9618,5493,3119,3981,265,4440,1919,3612,6095,2793,5291.74,84.39,84.0400000000001
5448,6981,1018,1648,2397,3584,741,9402,8752,9865,1212,5307.12,82.5,80.81000000000003
437,2038,3088,9934,9436,1961,6409,1499,6064,1901,596,5295.58,74.89,77.79000000000009
9920,354,3188,3030,2029,7851,3450,1000,373,8916,6973,5315.16,90.26,90.68000000000002
1662,4258,1146,3618,1179,4932,5739,7144,2954,1000,8251,5309.34,79.54,78.88000000000002
7653,645,9772,1653,6410,3266,4262,5874,7704,9335,2775,5319.58,63.51,60.66000000000003
3332,951,2592,2653,5608,8674,4107,1920,9777,7246,2864,5305.35,70.25,71.44000000000004
216,7727,6715,9324,8332,5102,5851,6367,4111,2513,9184,5297.83,59.93,59.430000000000014
203,7503,1295,5503,748,8918,4601,2209,3934,7894,5770,5286.45,85.66,86.48000000000008
9996,4716,5885,9671,2168,5083,6357,6789,1322,24,9741,5303.7,104.05,109.05000000000003
3150,5478,2622,3922,3655,7342,6203,9308,6789,516,6590,5292.59,81.56,74.73000000000009
9297,6852,766,2714,7296,1046,4247,2583,7313,8643,7983,5301.64,65.7,64.63000000000002
9198,9895,1,637,8103,5340,5112,7649,816,6801,3080,5295.17,79.88,83.4000000000001
8987,1367,2138,241,6583,6840,5180,55,3498,234,38,5285.68,182.33,184.57000000000016
8656,1602,3120,1948,9967,3252,4954,4587,2985,1641,7792,5307.75,78.02,76.64000000000007
6499,1332,357,4500,7421,1896,4202,2185,8533,5686,1885,5298.57,85.75,91.81000000000006
2530,4561,304,693,666,3370,4254,9148,5156,6011,9297,5293.6,84.52,90.41000000000012
688,9954,8101,7514,7134,6102,8813,2921,3405,6153,9619,5294.37,64.67,62.48000000000009
4768,145,2268,2474,4446,5462,5529,6016,1535,5541,584,5303.11,101.03,97.37000000000008
675,4417,2684,2448,9559,4743,5913,6468,8986,2124,4807,5305.01,73.99,76.87000000000006
1882,7832,3927,790,5044,2942,8569,1161,4958,6605,5382,5302.21,62.61,65.37000000000006
4902,6794,1780,1628,9188,7883,7766,5522,5630,2036,7849,5290.6,59.57,57.70000000000002
1900,8154,6988,619,4946,5489,2550,2728,9248,6153,1424,5300.35,76.98,77.44000000000004
1078,1387,3244,3621,1001,6304,128,1606,6452,9117,8503,5300.92,92.07,92.90000000000009
4748,7348,8005,9582,3559,6931,1370,6034,3606,4274,9588,5292.61,54.12,55.130000000000024
2729,7065,3144,5873,1884,1046,452,8614,7399,3304,1948,5298.3,82.0,78.69000000000005
8144,6520,4202,3395,689,3537,2397,1714,3243,7510,6193,5299.96,70.99,74.19000000000004
