n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,937,618,18.66,13.01,12.916257114398245
485,640,594,67,620,13,930,49.8,27.01,27.919119919498545
857,480,265,564,239,196,734,25.74,15.79,15.817725097025052
481,553,856,562,487,406,654,23.13,13.76,14.17147243560441
881,154,237,650,155,888,948,29.81,18.45,17.524259873137996
535,399,759,15,687,795,65,37.8,21.58,20.785564009663194
163,776,980,605,43,308,798,32.18,18.04,17.784582603561997
31,843,886,275,484,609,736,27.09,15.32,16.606077504795056
942,899,396,731,807,943,437,26.26,14.38,14.5974968763721
404,745,820,590,455,987,958,21.22,14.13,14.448595870332447
137,899,374,99,36,139,506,42.67,24.97,24.804922147401662
222,264,988,688,446,797,641,24.17,15.12,14.973058423353047
875,308,431,519,853,395,587,20.31,13.96,14.788104677281083
359,546,599,417,598,237,925,28.74,17.04,17.514962272716062
344,698,937,951,29,876,286,22.26,13.55,13.60947691980236
620,687,712,167,715,881,334,30.61,17.32,16.310330406250802
987,554,926,585,582,106,730,25.06,15.67,15.634594781310776
671,216,648,851,587,273,291,22.96,14.95,14.71448415978334
127,64,493,874,654,495,90,26.45,18.15,18.164100178966695
352,819,68,420,918,154,20,44.48,25.63,25.92255050289743
300,437,787,425,893,121,45,32.16,19.27,19.782817525011026
619,629,779,46,386,735,600,41.45,22.57,22.03541729610642
338,564,902,944,285,517,241,23.51,14.38,14.459718890162744
36,317,7,78,110,614,548,72.98,37.86,40.119490169806404
32,971,202,994,417,298,625,33.42,19.38,19.398586451657533
269,159,706,43,888,347,321,35.57,20.1,19.274503604171056
368,981,141,918,882,386,385,25.53,18.12,18.20700097015873
471,890,532,395,659,887,609,24.74,16.56,16.225494578691812
697,572,105,635,996,963,830,20.39,12.37,12.507888665864893
519,277,441,649,737,732,243,21.68,15.32,15.584901236336124
958,308,447,264,533,310,561,21.66,15.3,14.440077030182817
347,11,807,425,593,322,20,59.01,33.56,32.75254935967875
385,630,603,647,136,61,648,21.64,15.33,15.275968710910366
642,340,477,361,695,939,361,23.34,14.64,17.07594457302515
623,723,285,755,501,22,603,32.55,17.13,17.47759361920118
62,977,692,21,986,378,257,44.79,25.27,25.887016055640775
643,467,305,606,615,327,181,30.4,15.97,17.320656009415767
372,189,320,776,378,864,609,20.97,17.04,15.689289980365166
270,307,806,386,107,790,832,31.12,16.52,17.594030534306036
27,994,582,700,752,134,317,51.57,28.48,29.88237971944845
512,227,669,823,275,244,335,26.77,13.79,14.459962547816952
191,694,445,665,714,99,104,29.63,18.75,19.086692805824626
615,329,971,341,691,853,229,32.29,19.81,19.439229491123164
448,829,876,983,173,81,344,33.89,20.59,20.391519901589895
759,665,223,906,582,461,277,28.11,16.09,16.754967293722967
230,805,123,34,542,980,195,30.26,17.6,17.32080580107087
322,826,856,858,588,187,884,22.34,13.58,13.260051048002396
285,348,826,847,657,87,825,22.94,13.2,13.064696479522969
634,353,603,132,431,298,530,31.47,19.26,19.322634160870955
812,870,277,475,354,649,426,22.08,16.17,16.619166171703206
297,429,581,419,36,942,423,38.2,24.68,23.66505103395337
159,204,4,488,965,852,901,50.69,28.87,27.420334553631392
637,522,444,572,972,949,734,21.48,12.23,11.691657189055265
227,33,763,467,856,771,678,38.55,21.03,21.00723443758183
765,531,986,295,556,349,911,29.16,15.94,16.795297290644598
232,882,69,878,602,994,293,33.08,18.76,18.867242852286875
122,829,250,46,35,925,822,36.09,21.96,21.09953599120288
710,524,946,203,918,904,921,27.73,16.88,16.640373322410603
440,590,50,13,492,763,123,60.15,31.67,32.03974852220952
175,515,307,244,678,20,537,43.37,23.82,25.283594113384787
549,423,54,961,934,626,116,35.06,21.36,21.150317229822548
349,128,258,995,882,553,488,31.48,18.47,18.85535571359756
831,801,62,360,226,202,125,32.69,18.99,19.056258010449092
547,908,836,122,175,245,810,27.54,18.19,18.973700661047545
280,943,910,825,131,843,942,21.95,13.52,13.657317343417963
7,499,643,584,883,409,51,61.1,33.14,35.039649082116696
774,277,254,275,632,539,532,22.63,16.06,16.065523413824415
433,52,484,330,795,839,1,31.34,16.45,17.052881205784395
877,56,793,129,47,127,51,42.65,25.53,25.39721350846614
70,494,998,33,874,729,88,36.09,22.13,22.35438128185277
527,514,501,323,160,322,73,31.19,19.45,20.161372743046154
359,395,662,398,600,311,369,33.26,19.42,19.117281629549304
271,195,336,438,126,130,568,32.64,17.44,17.82478519991866
3,733,740,389,814,81,580,103.87,62.6,64.00786801541956
182,43,382,471,618,665,801,33.76,19.01,19.943713163258842
554,389,651,820,44,637,907,37.85,22.48,22.087763173850732
