n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,988,523,169.55,30.98,31.679999999999986
497,414,940,802,849,310,991,488,366,130.16,17.51,18.16
597,913,929,223,516,142,288,143,773,148.96,21.96,22.439999999999998
97,633,818,256,931,545,722,829,616,166.9,25.06,25.36
923,150,317,101,747,75,920,870,700,161.84,25.76,26.079999999999995
338,483,573,103,362,444,323,625,655,159.22,28.82,31.599999999999987
934,209,989,565,488,453,886,533,266,160.18,32.12,36.39999999999997
63,824,940,561,937,14,95,736,860,186.41,42.82,42.96
408,727,844,803,684,640,1,626,505,156.66,24.34,24.719999999999995
847,888,341,249,747,333,720,891,64,145.22,25.63,25.440000000000005
195,939,581,227,244,822,990,145,822,131.07,20.13,21.44
556,458,93,82,327,896,520,955,501,160.85,30.11,30.319999999999997
111,308,564,298,723,127,560,340,834,139.67,24.56,25.479999999999993
944,553,208,986,818,617,560,601,294,149.97,21.49,21.64
455,93,610,817,394,324,589,247,297,161.83,26.09,28.159999999999993
188,193,841,191,33,627,672,266,487,152.1,28.75,29.359999999999996
70,91,695,775,133,897,153,945,39,175.7,33.97,36.879999999999995
862,82,919,716,945,849,553,699,400,161.24,23.92,23.6
857,722,537,282,534,831,241,869,220,157.33,23.48,24.439999999999994
916,695,603,845,972,429,593,281,461,153.44,24.31,24.159999999999993
504,676,656,717,938,812,365,84,332,158.0,26.14,26.760000000000005
627,118,498,601,645,343,865,194,248,172.29,28.39,29.400000000000002
16,749,277,119,722,225,380,813,174,176.21,31.75,33.080000000000005
340,436,835,63,103,801,149,875,714,174.61,27.86,31.239999999999995
224,46,836,587,649,931,958,547,616,160.64,28.05,31.08
696,75,27,127,650,193,620,850,589,178.6,34.7,35.72
122,400,93,379,853,118,37,620,22,181.49,32.21,37.19999999999999
199,984,993,189,735,126,490,215,744,166.6,26.72,26.64
819,62,959,695,23,557,435,635,103,170.95,37.48,40.79999999999998
855,266,71,226,73,662,308,358,446,181.44,32.7,32.99999999999999
184,62,515,478,40,610,103,716,400,168.7,34.51,34.67999999999999
204,266,367,926,749,481,858,923,940,152.96,23.38,23.879999999999992
583,173,714,688,208,989,785,59,807,164.05,32.33,31.23999999999999
692,162,865,165,350,542,256,120,611,145.45,23.45,23.88
943,452,681,179,13,482,697,419,921,177.94,35.63,36.36
582,895,520,939,318,664,365,397,857,167.54,24.64,28.039999999999992
673,256,157,574,707,12,468,759,80,189.47,41.92,44.679999999999986
343,756,46,557,287,138,245,780,976,158.34,24.88,25.640000000000004
493,360,624,294,689,367,604,969,913,129.4,23.95,24.519999999999992
648,874,635,135,732,317,397,766,424,161.26,30.67,27.479999999999993
848,666,82,1,608,196,715,342,163,166.4,30.26,30.879999999999995
245,228,652,458,387,727,896,689,581,153.51,24.93,24.040000000000003
895,424,32,411,892,718,581,428,790,154.45,27.19,29.519999999999996
678,726,47,169,456,65,265,718,161,168.47,29.48,29.28
457,540,906,498,929,574,618,773,0,170.07,43.88,47.55999999999998
905,39,506,333,319,857,478,51,828,184.87,32.72,33.4
842,896,997,831,425,192,561,986,648,148.98,30.07,30.63999999999999
85,857,742,133,15,411,972,694,427,177.32,32.63,35.47999999999998
323,3,218,14,734,772,2,842,691,194.19,73.57,74.28000000000004
541,626,100,195,121,622,664,203,894,159.52,22.31,23.16
309,286,705,186,102,487,874,944,406,151.13,25.8,28.039999999999992
642,83,22,281,935,463,819,811,118,178.01,30.16,30.360000000000003
882,262,136,669,533,836,666,660,355,147.09,21.43,22.200000000000003
117,892,158,285,871,19,43,41,210,188.41,45.27,50.15999999999998
697,265,571,322,969,375,960,581,931,138.86,22.63,22.6
869,43,866,767,984,718,622,671,506,147.68,21.06,20.200000000000003
729,659,924,469,655,445,381,892,550,172.47,30.0,33.43999999999998
182,212,384,601,298,9,141,154,277,189.96,47.4,49.879999999999995
341,345,808,376,735,95,346,798,635,164.39,27.2,27.360000000000007
