n_nodes,influence,n0,n1,n2,n3,n4
5,697.8700,514,86,369,855,173
5,697.8700,514,86,369,855,173
5,697.8700,514,86,369,855,173
5,697.8700,514,86,369,855,173
5,697.3600,815,424,752,537,928
5,697.3600,815,424,752,537,928
5,697.3600,815,424,752,537,928
5,697.3600,815,424,752,537,928
5,697.3600,815,424,752,537,928
5,697.3600,815,424,752,537,928
5,697.3600,815,424,752,537,928
5,697.3600,815,424,752,537,928
5,697.3600,815,424,752,537,928
5,697.3600,815,424,752,537,928
5,697.3600,815,424,752,537,928
5,697.3600,815,424,752,537,928
