n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
483,621,211,1477,811,21.73,13.84,14.433400541227897
980,317,184,136,40,32.76,19.61,19.678166219134614
822,1125,1879,592,1639,18.06,12.04,11.704967962355054
1567,120,454,1065,1099,19.14,11.45,11.82135835960247
737,566,1596,353,1693,33.06,17.28,17.391313650666397
217,536,439,1931,1899,22.67,12.75,13.244465535569649
52,1697,1312,1652,533,26.22,16.73,16.72735190690777
1639,556,396,337,634,19.5,12.36,12.574142819423031
593,1284,1776,1498,1967,22.51,10.98,10.73139948182002
1750,1737,1802,762,177,16.94,8.51,9.290206283192383
1730,1240,691,1375,794,14.87,10.22,10.161640948606886
1036,509,364,506,969,30.56,17.32,17.132276133543954
573,182,1934,1914,1675,27.52,16.0,15.643544397683087
1772,1929,1121,1721,614,11.68,8.22,8.562714197369763
14,1861,597,1172,1443,57.42,33.83,34.22507575879848
1806,638,1736,1567,1041,19.25,10.44,10.292236753335425
399,847,867,1226,590,15.82,9.75,10.09775967791775
882,924,330,477,624,21.64,12.69,11.914029307343457
531,1664,1633,88,166,25.84,14.21,13.913512641439697
94,947,1282,574,1062,22.35,12.48,12.53598806965189
1094,1327,965,1435,702,22.0,12.21,12.72895452458765
297,1379,400,136,845,24.78,14.78,14.505817226819588
1870,415,1300,1295,903,17.36,11.37,11.898435789318725
565,376,728,892,1529,23.07,13.16,12.895521494004331
1205,656,1299,1143,406,19.59,13.06,13.543241084615932
1852,662,206,1719,126,33.16,20.64,20.87438877646022
1450,468,568,1567,1192,33.67,20.33,19.54556305828619
1260,1765,486,250,678,21.9,13.71,14.676761963694648
1914,363,595,940,52,33.06,20.97,21.09265464015382
87,731,1428,169,1834,20.45,9.43,9.664865807768438
1975,1955,585,1505,1382,17.95,11.44,11.273505039011614
1965,669,37,661,591,23.43,14.97,15.04543673109112
658,1978,313,1587,1335,15.75,9.27,10.095355391726455
840,1764,1931,1780,1270,15.84,10.21,10.04392087520561
1392,1675,159,600,1265,25.51,13.93,14.494190409411269
392,1831,909,598,279,19.89,11.42,11.847093354445695
512,781,1226,1969,325,22.01,13.22,13.212745999694313
678,1173,19,744,91,36.9,21.34,20.510613502953895
931,347,747,1605,1647,24.82,14.25,13.143946183621505
742,594,1170,198,899,35.33,16.1,15.415122795115135
424,868,1877,425,232,24.6,13.29,12.45985904155271
121,127,113,1509,345,34.39,21.81,20.54754182531977
1219,1386,1987,306,1242,27.31,13.73,13.904326178429995
83,1118,1004,1193,510,29.67,15.47,15.524558850737249
658,72,250,1709,1083,23.76,15.13,14.849259738649087
599,1584,838,1334,410,22.55,13.95,13.405123472822908
978,413,495,898,840,18.2,13.18,12.483268011332408
1007,75,448,862,908,20.77,12.43,12.100112266842766
509,1325,1821,876,1701,21.46,12.89,13.478439091375567
441,1021,384,64,75,19.13,12.22,11.584642743470956
520,518,496,1076,426,23.77,16.19,15.554222150286382
1581,474,854,1781,535,16.37,9.87,9.822488415041041
290,665,105,1824,1900,22.95,13.97,14.229067478806387
644,1157,239,1166,825,18.89,11.42,12.169409965985587
1971,1845,1337,1339,1783,15.38,8.79,9.203588046693508
1619,1469,1525,82,1012,19.54,12.78,12.317371600555823
793,190,880,431,1904,20.49,12.48,11.775070644286577
1789,1172,1842,1933,1893,15.27,9.21,9.405252682893792
338,689,606,1345,965,21.95,13.16,13.190764797535572
1637,1844,1315,645,1668,16.24,9.02,9.588748401574087
860,1081,440,1340,1641,21.17,12.8,13.117075007310204
1404,1640,549,693,1889,19.14,10.57,10.461902808195552
803,1958,1016,152,1758,21.72,11.21,12.444919590555752
1988,573,1969,1285,1368,13.41,9.71,9.90271831005448
391,91,808,1841,1268,17.31,9.35,9.041950035536274
261,1570,1983,551,1366,22.14,13.13,13.338203294412992
1753,123,1781,342,1408,29.59,16.8,16.995657937373515
1300,951,1165,967,1528,18.68,9.37,8.777930709565956
826,1899,799,447,1634,25.58,11.72,12.003203478569622
6,432,1888,321,26,91.38,45.05,43.87871495919335
1249,1794,527,237,810,26.82,18.89,17.664042867518408
1658,1576,1603,780,1797,23.05,11.23,11.009294710373192
455,1127,109,1799,1947,11.78,9.61,9.50951761407485
413,331,1375,1245,677,22.68,10.75,10.472518959871703
1676,1826,1151,1584,1606,15.69,9.78,9.295777195191253
965,1874,1078,900,54,35.78,18.38,18.281374404983914
161,70,1424,1217,231,26.23,13.49,13.474498494293917
1001,1148,1770,526,1245,18.84,10.91,10.905041422834524
1585,284,84,742,163,45.06,25.8,26.247069500832822
1572,1800,1071,1853,21,39.3,22.6,22.289689024957767
608,1715,710,1694,153,23.74,15.81,15.379301972205726
174,1965,1112,929,780,28.54,14.62,14.76951734687039
420,1612,637,795,478,23.3,14.56,13.75880792636195
1553,996,1752,1978,819,15.72,9.38,9.627873276524525
194,158,234,1875,1271,37.38,20.41,20.755724102792176
1635,1813,749,1049,888,16.98,8.53,8.716757112237055
851,1756,1456,1590,909,16.16,11.54,11.069793731211357
137,1287,1804,1926,401,25.63,13.35,13.398836963527572
1304,619,1904,1713,980,20.12,10.35,9.808109804683838
865,242,1635,1143,342,21.35,12.6,12.54118622228446
761,1790,333,361,1447,18.03,9.55,10.436432466680307
305,668,1012,1760,693,24.46,13.06,13.253565503975853
529,1109,1994,1851,9,65.14,32.34,32.730827376162054
1455,345,11,1327,638,53.21,28.7,28.19716628569779
