n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,937,618,485,640,594,67,620,13,930,857,480,265,564,239,24.95,24.31,24.92
196,734,481,553,856,562,487,406,654,881,154,237,650,155,888,948,535,399,759,25.07,25.05,24.58
15,687,795,65,163,776,980,605,43,308,798,31,843,886,275,484,609,736,942,28.78,26.84,26.730000000000004
899,396,731,807,943,437,404,745,820,590,455,987,958,137,899,374,99,36,139,23.06,22.46,24.090000000000007
506,222,264,988,688,446,797,641,875,308,431,519,853,395,587,359,546,599,417,23.78,22.98,23.090000000000007
598,237,925,344,698,937,951,29,876,286,620,687,712,167,715,881,334,987,554,24.64,24.79,24.790000000000003
926,585,582,106,730,671,216,648,851,587,273,291,127,64,493,874,654,495,90,29.67,27.59,28.549999999999994
352,819,68,420,918,154,20,300,437,787,425,893,121,45,619,629,779,46,386,25.08,24.53,25.03
735,600,338,564,902,944,285,517,241,36,317,7,78,110,614,548,32,971,202,26.3,25.57,25.330000000000002
994,417,298,625,269,159,706,43,888,347,321,368,981,141,918,882,386,385,471,24.76,23.44,24.040000000000006
890,532,395,659,887,609,697,572,105,635,996,963,830,519,277,441,649,737,732,23.5,23.65,23.69
243,958,308,447,264,533,310,561,347,11,807,425,593,322,20,385,630,603,647,25.69,24.34,24.570000000000007
136,61,648,642,340,477,361,695,939,361,623,723,285,755,501,22,603,62,977,26.75,25.37,27.180000000000003
692,21,986,378,257,643,467,305,606,615,327,181,372,189,320,776,378,864,609,24.42,23.11,24.520000000000007
270,307,806,386,107,790,832,27,994,582,700,752,134,317,512,227,669,823,275,23.96,22.53,23.220000000000006
244,335,191,694,445,665,714,99,104,615,329,971,341,691,853,229,448,829,876,25.05,24.27,25.18
983,173,81,344,759,665,223,906,582,461,277,230,805,123,34,542,980,195,322,26.04,25.81,25.630000000000003
826,856,858,588,187,884,285,348,826,847,657,87,825,634,353,603,132,431,298,23.95,23.24,24.330000000000002
530,812,870,277,475,354,649,426,297,429,581,419,36,942,423,159,204,4,488,26.27,26.43,26.200000000000006
965,852,901,637,522,444,572,972,949,734,227,33,763,467,856,771,678,765,531,24.66,23.81,23.779999999999998
986,295,556,349,911,232,882,69,878,602,994,293,122,829,250,46,35,925,822,25.49,23.93,24.610000000000003
710,524,946,203,918,904,921,440,590,50,13,492,763,123,175,515,307,244,678,26.89,24.81,25.09
20,537,549,423,54,961,934,626,116,349,128,258,995,882,553,488,831,801,62,26.31,26.44,26.4
360,226,202,125,547,908,836,122,175,245,810,280,943,910,825,131,843,942,7,27.1,25.08,25.060000000000006
499,643,584,883,409,51,774,277,254,275,632,539,532,433,52,484,330,795,839,24.64,24.1,23.58
1,877,56,793,129,47,127,51,70,494,998,33,874,729,88,527,514,501,323,31.12,28.76,29.07
160,322,73,359,395,662,398,600,311,369,271,195,336,438,126,130,568,3,733,24.95,24.67,24.870000000000005
740,389,814,81,580,182,43,382,471,618,665,801,554,389,651,820,44,637,907,22.59,22.03,23.560000000000006
441,54,381,642,508,778,719,322,430,973,710,428,471,18,250,223,548,276,711,27.11,25.3,25.88
604,73,822,435,229,436,133,900,28,958,333,383,992,919,572,809,891,268,124,25.96,24.8,24.439999999999998
475,707,126,961,832,749,678,870,908,542,811,385,683,111,751,326,577,544,105,23.38,22.74,23.03
