generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 100, 41.6, 42.31, 41.96, 41.965300000000006, 0.14090035486115696,0.9997979797979798,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 100, 41.72, 42.34, 41.99, 41.994, 0.14649914675519443,0.9743636363636363,0.0007090522335145625,[12. 13. 12. 12. 13. 13. 13. 12.]
2, 100, 41.74, 42.46, 42.06, 42.047200000000004, 0.1462742629446475,0.956570707070707,0.0028341993386867604,[25. 25. 25. 25. 25. 25. 25. 25.]
3, 100, 41.73, 42.46, 42.004999999999995, 42.012699999999995, 0.13216546447540678,0.9381969696969698,0.0,[36. 40. 37. 37. 39. 37. 37. 37.]
4, 100, 41.75, 42.46, 42.04, 42.0617, 0.15600035256370465,0.9179646464646465,0.0,[48. 56. 47. 52. 51. 47. 49. 50.]
5, 100, 41.72, 42.51, 42.025000000000006, 42.037600000000005, 0.1603067060356492,0.8798838383838383,0.0011775788977860847,[54. 79. 60. 65. 74. 53. 57. 58.]
6, 100, 41.8, 42.51, 42.08, 42.07800000000001, 0.15648003067484365,0.8259141414141414,0.0,[63. 99. 93. 85. 83. 54. 60. 63.]
7, 100, 41.77, 42.51, 42.095, 42.081800000000015, 0.16524757184297692,0.7968282828282829,0.0,[ 78. 111. 102. 106.  93.  65.  79.  66.]
8, 100, 41.76, 42.58, 42.045, 42.0563, 0.1450975878503844,0.7853838383838384,0.0016466713714420203,[ 96. 116. 105. 118. 108.  73.  89.  95.]
9, 100, 41.79, 42.58, 42.04, 42.07150000000001, 0.15702467958891034,0.7809242424242424,0.0,[113. 125. 118. 127. 115.  88. 105. 109.]
10, 100, 41.73, 42.58, 42.075, 42.08070000000001, 0.15611697537423652,0.7782272727272728,0.0,[122. 137. 132. 139. 125. 103. 129. 113.]
11, 100, 41.8, 42.58, 42.055, 42.06400000000001, 0.15464798737778626,0.7321868686868687,0.0,[139. 151. 145. 152. 131. 116. 143. 123.]
12, 100, 41.81, 42.58, 42.08, 42.093500000000006, 0.15528924624712398,0.6915909090909091,0.0,[160. 160. 166. 168. 134. 121. 154. 137.]
13, 100, 41.76, 42.58, 42.04, 42.05940000000001, 0.15029850298655645,0.6510303030303031,0.0,[171. 170. 171. 176. 160. 141. 166. 145.]
14, 100, 41.85, 42.59, 42.12, 42.1378, 0.16635251726379116,0.654979797979798,0.00023485204321289612,[184. 173. 188. 199. 168. 152. 175. 161.]
15, 100, 41.73, 42.59, 42.09, 42.084599999999995, 0.17090593904250376,0.6462828282828283,0.0,[189. 192. 200. 206. 188. 158. 200. 167.]
16, 100, 41.79, 42.59, 42.12, 42.112899999999996, 0.15523076370359074,0.6099545454545454,0.0,[200. 195. 234. 215. 202. 178. 206. 170.]
17, 100, 41.82, 42.59, 42.09, 42.10229999999999, 0.15314604141145802,0.5691414141414142,0.0,[206. 202. 235. 219. 245. 213. 208. 172.]
18, 100, 41.82, 42.59, 42.095, 42.107699999999994, 0.14809358527633787,0.5645454545454545,0.0,[221. 203. 252. 221. 247. 216. 212. 228.]
19, 100, 41.86, 42.59, 42.1, 42.109399999999994, 0.15009876748328088,0.5330858585858586,0.0,[236. 215. 255. 234. 256. 243. 232. 229.]
20, 100, 41.81, 42.59, 42.07, 42.08160000000001, 0.14992478114041044,0.5352121212121213,0.0,[240. 228. 270. 238. 258. 270. 240. 256.]
21, 100, 41.76, 42.59, 42.07, 42.073600000000006, 0.15631071620333675,0.5346717171717172,0.0,[242. 230. 283. 241. 277. 285. 259. 283.]
22, 100, 41.86, 42.59, 42.06, 42.071, 0.1420880009008502,0.532060606060606,0.0,[249. 261. 292. 246. 294. 294. 278. 286.]
23, 100, 41.77, 42.59, 42.1, 42.09160000000001, 0.1526415408727257,0.4991212121212121,0.0,[250. 345. 292. 246. 309. 294. 278. 286.]
24, 100, 41.85, 42.59, 42.1, 42.11330000000001, 0.1463902660698452,0.45817171717171734,0.0,[261. 356. 308. 249. 315. 307. 289. 315.]
25, 100, 41.75, 42.59, 42.1, 42.0976, 0.15594947899880912,0.46107575757575747,0.0,[263. 360. 310. 258. 325. 328. 317. 339.]
