n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
17611,74606,8271,33432,15455,64937,58915,61898,49756,27519,12302,63944,3715,51093,56723,10335.32,65.57,69.80999999999999
276,58377,34908,29984,13399,41606,4009,2925,3335,70964,1206,49965,28390,55327,3806,10331.59,404.77,495.82999999999913
69157,29057,57394,64987,72464,30550,45311,30260,28676,60241,37982,2816,54549,72935,13107,10219.1,68.82,69.04000000000018
24367,38848,15845,43607,65640,55326,66547,24883,39763,37245,65452,66228,51557,4525,62944,8687.01,27.89,29.970000000000002
31816,52990,54304,22676,48119,71932,49113,11333,57535,66640,14146,21456,68280,51544,48565,10000.82,50.78,52.48999999999997
64185,3876,61514,5699,40439,75782,51589,22328,22097,65829,29745,1612,26151,70728,71871,10330.1,80.06,80.96
30431,53012,67341,45065,75732,46304,60179,35294,71826,748,50290,67174,16940,67984,73578,10304.53,119.88,121.44999999999993
26933,55848,7356,63058,47806,74710,72666,26193,66154,54185,63560,46765,54319,45361,207,9912.82,49.24,47.60000000000003
70579,70793,43402,60050,3666,30094,23227,72188,23695,12006,72224,33461,4254,9234,10909,10127.06,45.13,50.73999999999994
2187,59375,1908,36857,32710,35211,14350,24197,45144,38048,9111,21950,20922,33451,69124,10218.83,83.35,82.60999999999994
22039,35771,38599,59598,42205,65076,62098,14967,3097,40895,50666,45002,55170,24646,33871,6418.05,31.01,27.79000000000004
14255,33221,66861,27405,56577,2728,29540,2341,52076,19197,4630,21001,58414,66362,55923,10324.57,50.11,50.699999999999974
71395,28914,67711,59093,29254,68668,4023,51760,75477,42106,55875,7705,39138,16473,27804,10348.76,85.79,93.88999999999999
6218,40158,9270,10019,40679,39043,20736,54548,74047,33077,17090,1111,73494,4969,28520,10326.16,106.73,109.98000000000017
74747,60404,22481,66699,4905,49541,26267,45472,12979,26969,75154,56747,25443,64533,13687,10327.6,77.09,79.31000000000004
51126,38806,66074,65509,2254,42643,52733,36877,2371,20573,26326,42957,73838,17713,44445,10321.75,68.91,70.83000000000001
56261,27922,34935,12636,49706,71778,45069,70035,63504,69798,30754,8561,5295,11099,17434,10248.38,72.25,73.67000000000002
22242,21830,70544,27914,35128,43546,66307,33461,48248,44413,44601,14930,38170,30826,64067,8591.08,29.66,30.730000000000004
17740,72243,13667,42038,5129,53293,9593,49837,19310,16386,44682,15032,49550,10046,74813,10233.45,67.88,69.83
72125,29322,74182,10714,34960,47827,38738,73983,70031,14983,60000,36330,14120,5996,38762,10127.92,48.93,49.629999999999995
1622,1906,12017,54202,15086,5245,24631,31409,55183,21236,15146,59101,21939,31643,20833,10326.62,129.61,128.06999999999888
13478,57029,49581,71162,38538,72117,33214,62522,41216,13124,27212,41604,5193,3573,1377,10334.7,173.99,180.28999999999897
38738,41975,58962,51284,41062,52239,8252,8413,41595,59750,14596,32776,28205,71160,61462,7955.83,29.43,28.17
46638,33958,24015,70988,27241,40281,26111,32293,47246,10665,36803,11719,58707,11860,75282,8067.63,35.6,36.80000000000004
44418,29809,51180,40210,5380,42892,24485,41515,39689,32223,43821,13231,71332,12064,32125,9823.71,41.62,42.47999999999999
28856,2670,31950,52661,9480,35135,72247,9295,9847,2819,1299,38118,47079,64652,61451,10337.6,202.18,218.0999999999995
20208,13229,65723,43003,10106,66751,22707,23536,19603,18551,41914,40058,14008,67417,38468,8875.36,33.75,32.390000000000015
16554,27097,18570,71498,4162,41427,72476,26926,23351,39180,56706,70450,20695,6364,32413,10320.34,143.36,147.39000000000001
33107,8442,58549,56383,71993,32796,70959,57592,70524,59416,1424,51866,44390,22481,33812,10350.12,233.59,240.9499999999998
63672,3199,54615,74790,2478,8168,46523,18125,16400,18152,33962,36295,52140,73934,52570,10329.98,80.58,84.45000000000005
22567,11697,30609,63700,980,23275,69297,41581,65653,57451,29586,31244,41023,64890,62760,8059.77,25.65,26.74999999999999
29499,54033,44164,73453,36074,28766,6317,9378,67068,48324,20901,67060,26718,40868,39153,10225.0,49.3,52.20000000000001
39264,72393,48708,21650,60919,11137,16153,67364,74872,49440,23104,20418,32846,55935,28523,7441.07,27.38,29.910000000000025
74647,6833,64884,51590,45610,50328,67509,21600,71332,5335,68704,11849,33447,13244,35065,9721.9,49.31,52.110000000000056
10973,18235,10748,58334,31587,50115,56743,52067,21594,42659,57426,16558,63958,27789,15622,8783.85,32.0,33.69000000000001
56526,69999,53506,15478,38728,36395,32534,49656,73318,525,24882,69253,57510,2757,4038,10324.71,117.21,125.91000000000011
