n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,32.73,19.26,19.848468067631046
988,523,497,414,940,802,849,16.65,12.26,12.354650986393903
310,991,488,366,597,913,929,23.39,15.99,15.311638519988778
223,516,142,288,143,773,97,37.38,21.83,20.67458822215856
633,818,256,931,545,722,829,19.22,13.12,13.594134455464648
616,923,150,317,101,747,75,23.13,12.39,12.950100410285263
920,870,700,338,483,573,103,27.59,14.55,15.679350888011626
362,444,323,625,655,934,209,32.97,18.63,18.50258633025972
989,565,488,453,886,533,266,17.49,13.62,13.332701297362595
63,824,940,561,937,14,95,47.41,28.17,28.65558751939437
736,860,408,727,844,803,684,19.84,15.35,14.372618521832731
640,1,626,505,847,888,341,29.61,16.52,16.688362372561883
249,747,333,720,891,64,195,26.38,16.11,15.650878019192794
939,581,227,244,822,990,145,33.26,17.0,16.493123892040316
822,556,458,93,82,327,896,34.08,19.55,19.408490850188826
520,955,501,111,308,564,298,23.02,13.37,13.392985253984596
723,127,560,340,834,944,553,23.48,12.84,13.579033264259337
208,986,818,617,560,601,294,22.33,15.07,15.42597998919516
455,93,610,817,394,324,589,28.76,15.93,15.20137714780365
247,297,188,193,841,191,33,39.02,23.26,23.271046058262925
627,672,266,487,70,91,695,26.26,16.4,15.835622313302927
775,133,897,153,945,39,862,44.9,25.98,25.895932195093362
82,919,716,945,849,553,699,23.51,14.57,14.713560625053665
400,857,722,537,282,534,831,26.49,14.12,14.842255030972789
241,869,220,916,695,603,845,25.27,15.61,15.484548935368338
972,429,593,281,461,504,676,24.0,14.63,15.305737319864168
656,717,938,812,365,84,332,41.54,25.4,26.02841184348714
627,118,498,601,645,343,865,28.5,16.73,16.981883339339024
194,248,16,749,277,119,722,41.87,26.01,26.261190553486976
225,380,813,174,340,436,835,29.95,16.91,16.804886804221052
63,103,801,149,875,714,224,33.08,20.27,19.158634915744464
46,836,587,649,931,958,547,33.24,18.36,18.085642497959228
616,696,75,27,127,650,193,50.92,28.16,28.31140527108989
620,850,589,122,400,93,379,36.65,20.66,21.020500256972483
853,118,37,620,22,199,984,38.21,21.97,21.746929576944353
993,189,735,126,490,215,744,41.01,22.84,23.105517774761076
819,62,959,695,23,557,435,40.27,25.86,25.940019915624486
635,103,855,266,71,226,73,43.84,25.42,25.43900441113243
662,308,358,446,184,62,515,30.76,18.72,17.93203944406452
478,40,610,103,716,400,204,39.27,20.26,20.97044957126633
266,367,926,749,481,858,923,21.51,13.57,13.555501258887137
940,583,173,714,688,208,989,24.31,16.24,16.276042148568933
785,59,807,692,162,865,165,29.33,15.51,15.945121905683859
350,542,256,120,611,943,452,31.89,16.49,16.985957999366402
681,179,13,482,697,419,921,41.87,24.19,24.455995215321323
582,895,520,939,318,664,365,27.47,15.57,15.468700176963175
397,857,673,256,157,574,707,27.63,15.27,15.362228223671758
12,468,759,80,343,756,46,70.17,37.61,37.707349027206625
557,287,138,245,780,976,493,29.37,15.79,16.136378009457495
360,624,294,689,367,604,969,21.54,15.81,14.985577556589627
913,648,874,635,135,732,317,21.77,13.45,13.092957628717386
397,766,424,848,666,82,1,25.08,15.03,15.145226277673597
608,196,715,342,163,245,228,35.67,20.54,19.765428700612468
652,458,387,727,896,689,581,32.76,19.49,18.724581863737136
895,424,32,411,892,718,581,28.33,16.84,16.9062211117203
428,790,678,726,47,169,456,34.23,20.45,20.716302645440802
65,265,718,161,457,540,906,28.15,16.29,16.657427685284212
498,929,574,618,773,0,905,52.19,30.06,30.22907521169029
39,506,333,319,857,478,51,42.82,28.45,28.385809511783098
828,842,896,997,831,425,192,21.78,16.36,15.825065990081958
561,986,648,85,857,742,133,29.73,15.04,14.731328751377122
15,411,972,694,427,323,3,112.89,64.72,65.03456269319285
218,14,734,772,2,842,691,46.58,27.92,28.183658825314986
541,626,100,195,121,622,664,32.53,20.04,20.090751929191914
203,894,309,286,705,186,102,28.89,16.87,16.847295366855587
487,874,944,406,642,83,22,43.77,25.62,25.1428377044072
281,935,463,819,811,118,882,22.32,13.06,13.647719134884438
262,136,669,533,836,666,660,22.04,13.92,13.730370279755164
355,117,892,158,285,871,19,40.66,24.8,25.067429766796522
43,41,210,697,265,571,322,33.11,21.76,22.089659213946508
969,375,960,581,931,869,43,24.58,15.87,16.620956589961217
866,767,984,718,622,671,506,19.13,13.79,13.330163820217354
729,659,924,469,655,445,381,22.67,16.91,15.757376774815476
892,550,182,212,384,601,298,37.74,21.22,21.564271577141426
9,141,154,277,341,345,808,64.14,36.44,36.167873969190886
376,735,95,346,798,635,36,34.91,22.26,21.51191959298243
42,276,167,153,597,296,369,33.26,19.96,19.71238746294413
404,561,132,300,117,489,748,33.08,19.77,20.068650631662283
245,956,49,315,183,877,535,33.78,19.87,19.974292402430844
746,72,309,412,855,336,306,27.46,15.47,15.990923742804078
424,111,101,574,930,492,485,24.72,13.57,12.958783639366846
345,861,817,999,831,351,127,18.99,14.13,13.985452107211906
490,118,716,509,436,38,309,28.36,17.24,16.69694067969325
343,752,703,915,159,941,170,22.39,13.9,14.664467988780846
641,578,384,825,997,654,89,27.83,14.54,14.974927002525487
67,827,86,202,767,226,62,38.24,21.77,22.644222324372464
394,8,100,403,569,531,296,46.98,27.88,27.852033157905694
459,942,500,807,598,731,695,18.93,13.41,13.196736299576799
222,433,85,377,225,267,599,25.56,18.1,17.848552923227178
795,170,441,196,367,117,65,29.93,19.29,18.418040878591807
841,884,873,718,28,924,538,32.63,21.22,20.835195798454272
462,770,693,206,121,509,407,32.48,18.29,18.009948370955765
262,212,656,43,970,816,221,33.56,20.06,19.76007948337693
638,149,107,202,469,387,370,32.82,19.87,20.0811422474417
