n0,monte_carlo,monte_carlo_max_hop,two_hop
241,3.76,1.92,2.3780702203779125
310,5.44,1.97,2.207034632034632
105,2.35,1.79,2.0135536524504136
738,1.91,1.46,1.7260656506662697
405,5.2,3.13,2.6781337214843406
490,3.25,2.35,2.420974310776942
158,7.56,4.46,3.955480955903337
92,4.55,2.07,1.6449578634872752
68,8.59,5.42,5.208763382816015
20,20.14,7.48,8.550522860146357
411,5.26,2.48,2.2723788669243214
562,3.92,1.77,1.8685817106869738
939,3.66,1.88,1.7871849660311199
296,4.46,3.17,2.9678833071690214
819,3.56,1.79,1.5658810352648094
783,3.09,1.8,1.6963166943509762
60,10.51,6.18,5.872940721160258
227,2.99,2.21,2.175019219286461
532,3.86,2.36,2.4382166955851163
549,2.49,2.25,1.8310363247863248
368,6.11,3.87,4.052620234016995
283,6.51,3.3,3.41017967372134
798,3.35,1.83,1.853904761904762
176,3.41,1.52,1.66018278018278
846,1.66,1.67,1.8117028545325247
108,7.87,4.11,4.438033819938232
268,2.12,1.6,1.6860541695022127
219,2.6,1.67,1.621640496255881
965,3.2,1.81,1.8055167055167054
949,2.44,2.06,1.855185185185185
26,10.18,5.42,5.809686728402885
848,3.3,1.79,1.8952380952380952
656,5.05,2.22,2.3964573899918724
826,4.27,1.78,1.8031746031746032
266,2.15,2.01,1.8115079365079365
819,2.27,1.41,1.5658810352648094
278,3.03,1.72,1.7521968534789047
198,5.18,4.31,3.9306881848180866
168,3.31,3.1,2.9084790705796895
317,1.16,1.29,1.6247988858373361
296,4.64,2.82,2.9678833071690214
642,9.19,5.56,5.314111721611721
888,3.49,1.81,1.8211538461538461
749,2.83,1.96,1.7638319472799906
983,2.06,1.9,1.796841577540107
875,3.03,1.54,1.7614569160997733
868,2.63,1.78,1.8183877797943133
901,4.59,2.36,2.417901234567901
381,9.12,4.84,4.4190595053449515
88,7.03,4.26,4.721925708682801
865,3.76,1.83,1.8647916897916896
620,5.43,3.14,3.3513077880724937
345,3.83,2.14,2.2651477510807436
687,3.37,1.5,1.7236379637678336
397,6.19,2.65,2.7957840229820663
518,5.39,3.22,2.913293650793651
254,7.4,4.21,3.7710068754726906
182,13.54,4.97,5.448016212182878
253,5.7,3.21,3.2609553444734765
484,4.59,2.94,2.861893061223353
286,3.63,1.15,1.6188667073633618
91,2.48,1.48,1.6515098871716518
967,2.5,1.88,1.9668109668109668
957,4.16,1.41,1.7110656506662698
837,2.72,2.01,1.7990423669467788
886,2.5,1.81,1.7506489839996031
964,2.43,1.72,1.8155982905982906
560,2.29,1.85,1.776315789473684
860,2.54,1.9,2.011111111111111
307,2.83,1.83,1.652354516828201
7,41.09,20.2,19.942683753373
930,2.58,1.36,1.6239542605339308
298,5.65,1.97,2.298739593739594
586,4.11,1.71,1.701780712284914
721,1.97,1.82,1.715173483923484
903,4.22,2.24,2.313417425486391
319,4.61,2.69,2.685255746652508
868,2.93,1.69,1.8183877797943133
783,2.78,1.79,1.6963166943509762
520,2.67,1.41,1.6542440067958992
199,4.63,3.76,3.3316732903987805
423,3.12,2.48,2.354236111111111
433,3.01,1.58,1.6991408164485087
613,3.18,1.98,1.8339245014245011
295,5.42,3.18,3.2479604493108316
441,4.25,1.88,1.9282407407407407
462,3.29,1.67,1.7188190383365822
165,5.42,3.13,3.238629936474764
238,6.83,3.61,3.4293706162367417
312,4.3,2.02,1.6864713064713066
265,7.85,3.43,3.496356046300378
832,2.2,1.86,1.885841999635103
816,2.98,1.84,1.828042328042328
44,19.12,9.86,9.987584121662193
83,7.76,4.57,4.352495616516419
47,15.07,7.7,7.857724485407096
473,8.0,5.0,5.1308919077998025
641,3.1,2.31,2.3594293272864704
287,5.68,2.92,2.7843175245806826
531,6.43,4.54,3.6806697733483444
