n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,189062,103824,125535,40625,23.3,16.67,17.304136811171823
23619,17436,5194,105274,144022,240636,75858,33.38,22.3,22.77674383650355
209833,259529,200582,15426,58177,136403,140687,32.41,21.32,21.807038316183572
94436,72530,204405,45262,216759,27835,68608,30.21,20.36,20.721968897051894
56203,247191,243132,6721,217296,167952,211459,23.11,16.79,17.29654660367715
68224,209832,71237,50707,43206,81225,75927,31.5,19.99,20.405265047645177
164357,227363,191861,251900,224040,222436,230700,25.49,19.43,19.72346708976267
97620,22732,221456,158820,88448,176082,101694,24.06,18.2,18.42035523989785
132632,65240,46606,64834,124148,73399,23421,25.21,18.65,19.497187373912965
247615,244996,214403,226881,246993,143560,220322,29.45,20.43,20.45852093639811
78707,1890,238254,76530,150042,184787,231294,32.27,19.99,20.637954956077028
81726,222309,200594,133266,51150,108513,111078,29.27,21.07,21.125575307992165
157001,75550,112995,118324,42289,61138,79983,24.19,17.1,17.732571697344707
68067,213016,209031,11334,21253,12143,121286,28.15,19.24,19.846517865549917
164194,261481,73513,136019,140147,169868,123532,26.31,17.94,18.794303318715947
183731,89874,38027,261430,176627,51268,17416,24.56,17.84,19.3209883398818
108211,239476,53128,166466,165849,115645,72431,31.78,20.31,20.90524905117743
48156,93278,114274,195806,154342,84061,166312,33.37,21.14,21.6003049201455
146415,52091,237060,84812,26471,220050,16150,31.65,20.18,20.24218860079524
185640,59996,72739,200582,152620,161331,225994,31.05,20.84,21.20636831278141
62237,32019,86787,244994,46540,76264,120329,29.29,20.28,21.529429033540588
6730,11222,93607,182790,21655,234862,252831,29.12,18.49,18.983606742189366
250278,74890,192643,177003,251623,85753,4767,25.86,17.03,18.070525878484638
84622,75758,84325,253232,40084,203224,170897,33.17,23.0,23.689587798873976
107591,225803,247282,227935,162663,178269,214414,36.27,22.23,22.391484501736574
20383,76915,161934,50178,234378,116429,76544,30.21,16.32,17.75609234194494
35766,65548,100043,156974,252133,41655,86850,33.26,21.91,22.382050989846782
150232,2463,95243,11743,119219,44450,95732,26.06,19.53,19.86117357000761
205454,210855,95085,261406,76109,149803,25454,33.97,20.7,21.77858320559149
115166,257359,54325,111136,240262,54504,29784,29.84,19.45,19.811538569032816
15555,16307,14488,193231,44215,156115,177426,30.52,20.07,20.507843833675118
254441,39227,158994,10719,143190,128625,152742,21.96,15.84,15.70763672703019
65289,84261,261524,9325,32053,218851,138737,23.55,17.19,17.529412519206744
76783,202844,261332,107301,170816,258908,52497,34.8,21.66,22.51813830152927
125242,52893,63402,115032,107642,128958,9665,27.42,19.63,20.261394232678256
57425,110420,116261,65165,169721,233124,112154,30.38,20.25,21.185225133323172
217854,56549,130699,49207,8296,9648,66687,26.82,18.55,19.258704668597492
66423,63540,137803,54543,202457,60677,109349,23.98,17.52,17.99463377437732
227989,68599,37146,85200,13441,233576,243278,26.89,17.63,17.207702357905184
82448,148201,30633,259672,149345,105634,252380,25.17,19.13,19.844052445891364
236179,171171,171435,228300,207318,188049,195225,29.37,20.56,20.11956599490558
10617,129574,101573,24355,112750,55291,243774,24.53,19.11,18.88580939944605
229063,150026,235867,247500,242372,43373,88234,23.68,17.75,17.725242526574668
77648,172204,123529,209585,236112,168425,82585,28.58,20.54,20.015646861116306
213601,110097,138418,56423,171634,210081,179820,35.21,24.65,24.995555658180695
210004,70332,88743,241906,102808,250682,130125,28.29,19.63,19.677313169846897
19498,225079,254564,73421,252123,164589,175204,29.51,21.29,21.7314139950489
50137,11676,103494,235659,162410,33458,201017,29.32,20.39,21.115748532475855
253895,70632,174899,224477,15855,228086,43847,25.1,17.56,18.53976401255918
180316,166511,121785,149213,123780,195689,105834,22.13,15.64,16.00072854628046
243133,102352,57289,209194,858,55363,241791,18.97,14.95,15.54924087143253
41089,3436,159910,229749,67459,30379,103752,28.98,20.41,20.819210072756036
212303,201790,205250,99899,230130,58283,144338,27.83,19.96,19.61204866051384
13998,230347,249288,52866,42441,176024,159456,22.24,15.64,16.544248556135894
86676,214546,233766,147422,202787,205609,123603,32.78,18.97,19.350062799153367
239923,137994,115249,6918,20706,8960,182302,24.69,19.18,19.49001406657949
155841,29600,128144,147011,226681,67358,159416,25.96,17.55,18.19167923173081
202929,36375,10846,95045,20890,201216,230443,18.04,13.88,13.646998180262694
137097,237249,2765,77840,219595,90941,216940,31.7,22.05,23.2741489528497
19591,22319,251623,142443,118953,99918,53831,34.16,22.13,22.695739291702093
206408,256001,81571,101877,61263,198891,127572,30.17,19.94,20.664104003162695
224257,253304,104872,24935,20236,30002,240059,27.53,18.5,19.028750592137293
162781,209283,232087,95913,134342,262035,113758,28.01,18.59,19.546958457307483
109023,224878,186445,203577,116454,17542,164781,24.05,18.73,19.001733400072638
231034,246603,51341,166969,79247,243728,219268,32.42,21.83,21.89509651164413
125482,110746,30978,209282,146352,43876,97413,28.77,21.06,20.851826943679505
229189,42682,46229,185263,39139,85604,129566,37.55,21.69,21.723456465020362
225397,88758,67793,142046,255265,236997,1279,31.89,21.9,22.547096284883875
186256,44225,1458,169896,81740,31707,142854,18.72,14.81,15.385454464929824
29055,127534,206102,187586,157547,126943,137968,30.09,21.07,21.590987069596615
19840,136502,64340,107787,222185,76926,93530,22.4,15.67,15.882027649193112
60085,200977,47294,258422,226479,164285,443,22.65,16.75,17.248051635764
177401,13872,159785,237931,82122,142628,239282,40.54,23.06,22.752228204463123
238328,122428,205115,238920,148986,80124,245559,26.5,16.74,17.8427383369296
227416,132818,206267,115540,160694,161863,115884,27.71,19.34,20.185790743294795
102709,36875,65980,202124,156523,94943,258446,27.92,19.17,19.550356196554887
173562,89140,34931,113613,21642,158759,37732,19.52,16.34,17.112411164288417
177048,212080,163084,46574,74807,236431,246290,30.25,21.29,21.853563287399723
97514,51770,150990,208114,91865,176938,162746,22.42,18.25,18.55396771150928
231535,24501,20201,105525,169261,245416,237052,25.88,17.37,17.92394692367873
47100,86415,171508,97489,85635,45776,78795,34.29,22.31,22.96879319886643
231547,6074,158274,5269,137346,248877,197798,32.92,21.33,21.41510301850295
217520,23254,210004,94114,211615,213095,249910,23.15,17.26,17.268631567885613
25794,41540,47815,153136,258745,129824,173279,31.2,20.76,20.71870695539821
150435,260182,245867,20158,199295,242668,253879,36.57,22.6,22.934875043245725
258573,30624,45094,170801,125601,177051,232345,26.6,19.77,19.511467648891035
195350,58241,161970,206222,217910,173084,79394,31.63,19.47,19.427046370377315
223549,243222,180291,106459,230958,157033,62241,31.85,21.39,21.829112058855934
235110,128407,184441,57965,81179,96368,60389,33.16,21.51,21.782955204099732
195473,85620,140830,164311,138873,261213,118458,20.43,15.88,15.963937002494411
235672,210462,104914,132719,105030,254151,214300,34.52,22.96,23.57690586829463
82084,74388,114895,107889,154175,3455,65872,34.55,20.41,22.19508685543615
48206,235242,141609,120202,181741,147098,161155,26.17,18.82,18.010380815716093
216531,95499,105957,249316,101881,163375,7319,28.43,18.17,18.028431168843433
40908,134035,17751,120113,255273,252984,258950,29.73,18.98,20.628966426840147
165301,241163,91069,158283,208729,81851,238617,31.26,20.77,20.969003863490634
23944,198066,67607,126734,58238,167756,243333,30.92,19.93,19.225058621457574
125002,233980,158237,203926,17376,38987,242221,32.62,23.55,24.238195904352082
62481,18108,78437,34771,248493,12290,42813,19.48,15.0,14.555388591736353
104309,207209,152515,178440,162705,143428,186917,31.49,20.62,21.21994498722296
