n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,65.87,27.6,26.730805295536154
96,374,596,59,931,519,219,38,88,74.71,29.7,28.943513740563933
444,428,71,246,92,564,434,60,846,83.67,30.54,31.12227763708046
579,126,970,228,645,642,596,970,63,56.41,19.55,22.036529562814117
590,599,406,50,999,226,47,570,879,69.19,25.52,25.68760524526886
136,296,429,147,553,120,584,315,573,64.95,24.13,24.452030005584135
835,698,185,105,595,584,654,192,381,78.07,28.14,29.170497424250563
99,560,729,64,577,61,633,210,508,82.22,30.89,29.846971623762045
696,544,437,795,321,476,599,945,464,54.96,19.29,19.347884575343066
370,306,254,813,184,715,798,249,83,55.18,23.1,22.417010247720764
588,307,537,506,896,351,746,459,294,51.11,19.1,19.10833823860461
623,74,120,524,428,168,775,350,155,78.2,29.77,30.318739474737548
955,500,431,40,985,684,79,782,571,77.0,29.68,30.584845337254173
586,808,896,837,321,348,711,358,608,60.28,23.21,22.531807685657995
508,593,816,467,70,860,95,967,276,67.12,24.64,24.644914136584028
485,713,680,66,62,748,718,317,662,60.15,21.83,21.94418078393324
591,697,841,456,291,733,395,908,684,48.21,21.6,22.266114753359815
355,23,963,472,363,172,625,119,505,72.43,25.2,26.23965630840466
60,223,786,294,132,756,253,407,400,64.81,27.87,27.128468914122152
938,892,508,82,170,459,411,562,284,54.44,22.75,22.970043859953066
904,140,838,440,884,563,285,723,425,47.25,20.9,20.97787675918794
367,699,905,389,980,236,154,84,180,67.09,26.97,27.949687868759867
154,237,674,238,12,496,851,603,186,68.07,25.64,24.76847964387705
269,288,4,149,429,547,378,624,579,99.25,38.95,36.36903341825897
326,975,128,707,879,527,973,632,670,49.18,18.03,18.82916860191935
692,757,55,467,921,891,798,974,895,54.54,23.37,23.64065027701311
696,817,572,401,407,408,403,106,493,54.94,21.8,21.6182941581244
649,410,63,195,68,213,451,166,112,97.76,33.69,34.30317642546039
348,615,53,104,0,580,154,549,103,135.98,48.8,51.240424827423396
971,372,628,26,72,895,212,628,385,64.08,26.77,29.7617839207528
152,649,258,978,355,616,372,485,125,50.13,21.18,21.488646258131823
118,869,499,477,491,495,319,87,147,89.45,30.33,29.686496065494055
104,767,350,758,271,490,848,708,165,53.08,22.26,21.49476796153617
528,23,210,973,974,540,370,150,706,55.65,22.04,23.153758692519055
556,936,27,776,540,305,658,884,93,85.12,29.75,28.98789453811297
712,865,267,530,375,930,171,364,790,47.18,20.62,20.26261852925503
228,545,554,797,514,337,651,228,627,57.44,19.71,23.866835856023794
