n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,37,0,149,678,600,481,988,777,752,382,44.01,33.79,34.46000000000001
327,788,22,279,500,821,202,747,893,423,932,551,552,698,96,197,576,42.06,29.36,29.65
566,716,824,746,271,678,822,624,702,90,864,434,343,95,370,819,419,35.97,27.73,27.540000000000006
824,256,455,716,96,773,201,717,650,815,298,99,974,46,602,924,205,38.76,27.81,29.409999999999997
847,671,934,369,498,955,852,931,198,527,589,660,993,714,913,824,515,32.28,25.64,25.29000000000001
999,938,29,648,370,250,616,440,311,365,603,122,91,512,901,694,537,37.41,26.53,27.050000000000008
203,119,622,678,274,319,736,200,388,495,228,141,611,214,854,886,897,37.37,28.52,30.310000000000002
714,534,12,193,796,173,17,663,340,571,926,687,635,633,313,383,386,37.97,30.23,30.99000000000001
540,398,296,129,695,500,55,189,433,608,764,407,98,451,251,825,91,37.14,28.21,28.360000000000003
913,617,686,891,910,456,457,802,851,389,815,78,529,436,482,310,722,32.25,26.39,25.41
836,418,963,87,196,764,696,272,462,499,739,802,988,176,18,22,550,40.58,29.91,30.84
126,257,603,821,369,192,262,514,462,337,949,529,260,420,949,900,431,37.66,28.45,30.65
626,497,274,616,486,672,490,503,145,738,386,508,313,649,824,478,331,37.26,26.12,27.650000000000002
375,675,166,994,935,945,634,385,711,617,272,327,661,407,998,499,746,32.59,25.47,25.44000000000001
812,161,959,847,297,573,6,638,460,987,58,186,30,624,792,583,114,45.31,35.92,36.05000000000001
698,735,379,370,960,509,873,603,63,941,197,158,970,275,628,15,432,39.03,29.6,29.640000000000004
825,801,819,833,537,503,77,480,237,102,379,370,985,148,697,640,249,39.04,29.4,29.68000000000001
621,325,147,38,643,684,99,731,107,46,661,489,473,741,921,70,644,45.66,30.24,31.22000000000001
31,718,564,130,631,852,946,85,164,632,646,933,271,929,858,914,669,32.3,25.95,26.120000000000008
462,511,710,20,810,652,140,837,966,193,930,956,451,490,797,450,457,38.94,29.24,30.579999999999995
571,283,488,729,593,65,851,819,298,372,292,368,962,34,85,514,878,36.57,28.03,27.77000000000001
282,286,280,989,484,441,454,944,380,32,730,87,255,835,619,653,244,39.87,27.05,28.930000000000003
548,763,33,756,177,344,379,32,53,974,757,783,769,972,214,717,443,44.28,31.27,33.489999999999995
351,906,79,161,749,692,116,409,560,138,475,760,506,654,76,131,75,36.24,28.91,28.580000000000002
358,532,31,190,538,725,153,188,288,756,154,519,582,870,397,815,228,35.33,26.43,26.76000000000001
967,226,712,577,732,932,128,429,707,167,775,324,246,574,586,4,805,40.93,32.24,31.690000000000005
824,582,395,192,778,333,875,390,538,451,9,407,865,543,564,870,677,42.83,33.32,34.38
139,733,239,660,556,824,760,381,278,682,189,995,152,168,706,640,137,34.41,27.48,26.930000000000003
393,76,62,12,40,483,777,60,117,666,728,553,102,689,376,609,32,44.15,34.69,35.720000000000006
61,555,230,805,416,230,781,578,704,944,973,300,94,482,79,741,587,37.34,27.99,29.14
884,60,172,915,677,448,122,981,114,718,182,51,700,941,31,768,860,34.57,27.31,27.73000000000001
692,746,435,666,725,293,261,454,237,206,835,879,669,797,548,806,660,33.33,25.94,25.71
219,284,606,13,261,539,809,749,762,997,992,725,892,700,338,795,529,41.37,29.22,29.650000000000006
95,598,609,660,33,370,375,707,119,231,971,781,28,369,943,708,970,43.2,32.17,31.979999999999997
348,446,702,852,994,52,352,142,31,10,344,69,496,2,474,848,270,49.22,34.57,35.330000000000005
89,693,604,630,279,235,135,128,429,558,186,248,678,393,608,439,577,44.45,30.29,30.619999999999997
529,641,850,491,950,276,259,140,306,909,33,197,776,459,107,827,180,36.26,28.54,29.110000000000007
589,111,970,950,828,2,525,164,122,155,606,402,485,497,882,890,543,38.78,28.54,29.199999999999992
785,710,554,831,814,481,220,862,659,920,397,158,788,941,469,890,932,31.58,24.76,25.29
875,10,345,427,257,327,136,292,379,602,875,694,371,228,5,798,312,44.61,31.99,33.970000000000006
180,84,417,637,635,786,237,948,657,91,198,389,421,128,771,932,935,37.52,29.11,29.480000000000004
857,151,532,951,976,51,532,537,795,991,499,943,373,904,336,861,729,31.05,24.09,26.040000000000006
605,399,888,279,665,679,816,990,68,267,134,42,112,603,617,626,736,37.59,30.17,30.089999999999996
158,839,517,518,116,801,704,783,797,990,88,88,852,680,773,127,221,36.19,26.57,29.54000000000001
359,346,162,996,745,838,938,250,179,988,188,230,643,128,880,490,756,35.67,27.3,27.020000000000003
949,468,637,113,743,628,139,466,994,823,201,585,380,751,148,994,340,36.2,25.05,27.16000000000001
641,269,933,69,280,770,1,62,903,670,30,491,645,466,325,62,11,41.6,31.56,34.65
281,913,738,103,393,956,638,344,104,755,855,879,382,145,852,773,150,37.63,28.56,30.08
379,683,780,480,761,414,806,19,968,544,910,858,154,106,456,382,12,40.95,30.89,31.31000000000001
914,965,992,130,694,564,491,271,72,489,123,408,721,203,813,556,998,34.44,27.47,26.90000000000001
882,174,448,338,261,820,554,793,354,301,557,705,905,279,463,569,904,37.35,28.05,27.470000000000006
735,787,46,512,764,255,677,636,994,3,539,899,837,507,570,549,260,50.72,40.82,41.830000000000005
