n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
163289,66963,194455,11.53,8.44,8.279999999999998
93987,208455,180996,11.32,8.42,8.719999999999999
247057,220597,193959,8.46,5.98,5.999999999999999
170926,241781,138946,12.5,7.93,8.479999999999999
7603,220292,122060,12.34,7.56,8.359999999999998
203412,247295,65287,11.18,7.87,8.559999999999999
170124,13593,236165,13.61,8.47,8.719999999999999
41117,29676,97463,15.02,8.14,8.599999999999998
122963,227657,64637,10.93,7.85,8.399999999999999
99813,142543,26731,15.6,8.7,8.799999999999999
150455,65360,3437,11.96,8.53,8.599999999999998
191675,56814,106994,13.89,8.11,8.839999999999998
73264,47730,240214,15.01,8.7,8.719999999999999
227399,200730,102088,13.43,8.41,8.52
41839,199734,208967,11.17,8.43,8.52
18856,36377,161985,13.72,8.66,8.52
161861,116611,33213,13.46,8.32,8.639999999999999
34666,465,254892,13.69,7.97,8.599999999999998
228433,1392,54907,8.81,6.6,6.719999999999999
202792,56487,251691,11.15,7.39,7.839999999999998
257535,43478,228696,11.2,7.5,7.599999999999999
43642,75839,82221,14.28,8.8,8.839999999999998
252045,52137,141354,10.9,7.9,8.599999999999998
229669,177689,164031,8.78,6.92,6.52
53681,47623,246671,12.85,8.75,8.759999999999998
253901,181047,51610,10.43,7.47,7.279999999999999
253379,252994,234289,10.77,7.07,7.919999999999998
100459,78325,5654,15.54,8.81,8.599999999999998
94683,108765,43504,11.94,8.44,8.519999999999998
245312,38194,69156,12.13,7.65,7.479999999999999
17075,86993,78999,14.27,8.83,8.679999999999998
214276,158101,153653,13.18,9.07,8.679999999999998
886,156232,177716,13.85,8.97,8.679999999999998
185513,88577,17307,9.08,5.93,6.239999999999999
81253,93153,214569,13.07,8.24,8.559999999999999
80232,126024,182562,13.45,8.39,8.519999999999998
82783,48437,126148,13.05,8.03,8.759999999999998
123873,184724,46168,12.07,7.7,8.079999999999998
14942,67156,255616,11.11,7.15,7.679999999999999
246156,5994,248832,11.44,8.63,8.36
196554,93754,221480,13.03,8.32,8.52
105983,4736,143934,13.74,8.19,8.719999999999999
206500,109793,95993,10.25,8.17,8.12
98661,151655,220524,15.76,7.32,7.399999999999999
2379,118704,12249,10.83,7.11,7.559999999999999
185534,47426,163502,10.71,7.36,7.599999999999999
250394,250188,51516,13.07,8.18,8.639999999999999
31200,198111,64510,13.33,8.47,8.559999999999999
243703,214825,246951,10.95,7.95,8.519999999999998
121164,90277,134347,12.09,8.33,8.559999999999999
93006,234018,137547,16.33,8.18,8.559999999999999
65770,203319,121333,11.35,8.36,8.399999999999999
28325,154602,196188,9.5,7.43,7.559999999999999
204731,208988,96284,15.1,8.88,8.759999999999998
225363,77558,9602,12.17,8.15,8.52
113502,247935,256466,10.87,7.07,7.519999999999999
23902,54652,89323,13.55,8.08,8.719999999999999
134448,160124,95060,6.91,5.59,5.559999999999999
240671,38848,89118,11.89,8.45,8.559999999999999
72266,242272,184184,12.78,7.79,8.479999999999999
142906,24136,81906,10.65,7.8,8.439999999999998
179821,83047,80260,11.6,8.06,8.399999999999999
46524,209393,20498,12.7,7.82,8.159999999999998
164313,39024,189041,13.27,8.42,8.559999999999999
180662,81082,261285,11.23,7.56,7.399999999999999
126823,42343,188777,14.21,8.21,8.519999999999998
12727,21222,258657,12.62,8.53,8.559999999999999
157456,139861,242117,8.84,6.85,6.799999999999999
106401,8343,62216,15.15,8.54,8.719999999999999
194132,155703,90133,12.68,8.59,8.759999999999998
216608,65590,119449,12.15,7.77,7.959999999999999
170646,110561,38175,13.14,8.52,8.839999999999998
14603,256652,240142,12.94,8.55,8.679999999999998
167332,8577,210151,14.2,8.72,8.639999999999999
129384,87604,219789,10.94,8.38,8.479999999999999
54279,34228,257242,13.77,8.62,8.719999999999999
191801,147861,248983,12.36,8.78,8.919999999999998
34806,165255,235011,13.18,8.68,8.599999999999998
206571,108481,27952,13.25,8.49,8.599999999999998
44255,113916,97779,15.59,8.88,8.759999999999998
39123,15406,221441,11.54,8.16,8.679999999999998
110269,77283,37015,11.29,8.5,8.639999999999999
118791,241697,261960,15.33,8.5,8.52
162634,223412,44378,13.35,7.14,7.839999999999998
255854,136890,118892,12.28,8.75,8.559999999999999
251692,127967,180575,11.13,7.06,7.439999999999998
191235,83283,125578,12.38,8.56,8.639999999999999
71836,76289,123228,14.54,8.36,8.559999999999999
105850,236417,38405,13.44,8.13,8.479999999999999
29507,98828,215496,10.27,8.56,8.479999999999999
259099,139395,251609,11.05,8.26,8.719999999999999
47027,164355,245666,8.98,6.49,6.679999999999999
130894,227488,88730,16.62,8.31,8.799999999999999
47217,23366,128938,12.96,8.81,8.759999999999998
71384,135051,205001,12.89,7.89,8.6
143681,227380,131812,11.53,8.06,8.159999999999998
94719,16543,206051,14.58,8.57,8.599999999999998
208444,203134,93244,13.77,8.26,8.639999999999999
182084,154005,174068,12.21,8.02,8.679999999999998
8996,199134,80137,13.69,8.23,8.799999999999999
