n0,monte_carlo,monte_carlo_max_hop,two_hop
250618,1.66,1.64,1.7000000000000006
226258,1.49,1.29,1.4400000000000004
248467,1.91,1.83,1.7500000000000007
222574,2.08,1.78,1.7300000000000006
14824,1.85,1.78,1.7100000000000006
24008,1.71,1.58,1.7000000000000006
22248,1.85,1.98,1.7100000000000006
94649,1.78,1.71,1.7300000000000006
219021,1.1,1.1,1.1400000000000001
44324,1.74,1.83,1.7300000000000006
192930,2.05,1.5,1.7400000000000007
212064,1.6,1.63,1.7300000000000006
175565,1.63,1.83,1.7300000000000006
223827,1.83,1.59,1.7300000000000006
80776,1.63,1.53,1.5300000000000005
65951,1.95,1.92,1.7100000000000006
158844,1.68,1.67,1.5800000000000005
55631,1.61,1.6,1.7000000000000006
159069,1.42,1.3,1.2900000000000003
9367,1.95,1.69,1.7400000000000007
152359,1.93,1.62,1.7200000000000006
178584,1.39,1.41,1.3800000000000003
41519,1.7,1.65,1.7000000000000006
262070,1.84,1.72,1.7300000000000006
112897,1.96,1.66,1.7000000000000006
167371,1.72,1.8,1.7300000000000006
103162,1.64,1.77,1.7100000000000006
210677,1.65,1.83,1.7400000000000007
189533,1.72,1.64,1.6900000000000006
225507,1.79,1.83,1.7400000000000007
260785,1.76,1.61,1.7200000000000006
133448,1.62,1.78,1.7300000000000006
248878,1.1,1.17,1.1400000000000001
97533,1.75,1.8,1.7000000000000006
142652,1.86,1.65,1.7300000000000006
245291,1.87,1.66,1.7200000000000006
116615,1.7,1.7,1.7100000000000006
131613,2.08,1.56,1.7400000000000007
70317,1.8,1.65,1.7100000000000006
236246,1.6,1.74,1.7000000000000006
9417,1.83,1.8,1.7200000000000006
228336,1.7,1.67,1.7400000000000007
7194,1.91,1.84,1.7200000000000006
95424,1.9,1.6,1.7100000000000006
121869,1.52,1.47,1.4000000000000004
244277,1.82,1.93,1.7300000000000006
83483,2.0,1.86,1.7400000000000007
237961,1.7,1.64,1.7100000000000006
99618,1.93,1.59,1.7200000000000006
111047,1.95,1.86,1.7400000000000007
233777,1.7,1.66,1.7100000000000006
231752,1.83,1.76,1.7300000000000006
137822,1.84,1.6,1.7100000000000006
43119,1.64,1.51,1.6800000000000006
146934,2.0,1.75,1.7200000000000006
46513,1.86,1.7,1.7100000000000006
61898,1.75,1.6,1.7200000000000006
60451,1.0,1.0,1
6254,1.56,1.64,1.7200000000000006
46326,1.77,1.86,1.7400000000000007
85234,1.65,1.76,1.7400000000000007
45505,1.94,1.97,1.7100000000000006
35834,1.85,1.76,1.7300000000000006
133737,1.62,1.76,1.7000000000000006
133752,1.89,1.72,1.7000000000000006
94290,1.82,1.56,1.7100000000000006
261798,2.13,1.77,1.7000000000000006
134673,1.85,1.73,1.7400000000000007
176810,1.74,1.62,1.7300000000000006
146771,1.41,1.4,1.4300000000000004
47669,1.51,1.68,1.6600000000000006
260879,1.66,1.72,1.7400000000000007
234244,1.86,1.75,1.7300000000000006
116821,1.58,1.69,1.6700000000000006
208865,1.82,1.81,1.7300000000000006
108703,1.68,1.74,1.7400000000000007
192518,1.55,1.86,1.7300000000000006
137721,1.67,1.6,1.7200000000000006
237658,1.72,1.67,1.7300000000000006
238152,1.97,1.53,1.7100000000000006
199985,1.72,1.91,1.7100000000000006
95487,1.64,1.48,1.4300000000000004
207027,1.89,1.68,1.7400000000000007
155578,2.02,1.64,1.7100000000000006
92743,2.16,1.65,1.7200000000000006
94866,1.76,1.7,1.6800000000000006
257157,1.74,1.67,1.7000000000000006
225172,1.69,1.69,1.7100000000000006
252156,1.76,1.88,1.7000000000000006
116855,1.83,1.8,1.7300000000000006
42253,1.87,1.57,1.7400000000000007
250329,1.83,1.73,1.7200000000000006
197657,2.12,1.68,1.7400000000000007
104821,1.91,1.73,1.7100000000000006
187472,1.82,1.83,1.7300000000000006
193616,1.79,1.52,1.6600000000000006
120954,2.22,1.75,1.7300000000000006
171680,1.89,1.79,1.7300000000000006
139029,1.71,1.76,1.7300000000000006
65510,2.03,1.7,1.7400000000000007
