n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
30939,39753,13522,51912,62767,20312,11809,17096.55,204.72,267.2799999999997
8718,2597,52637,72011,37929,7713,29088,15552.66,61.42,65.96000000000024
68201,70343,47218,36265,22631,13917,34304,9401.56,14.76,15.679999999999993
28101,3360,34112,35618,25353,21603,40612,7181.91,41.73,42.20000000000018
37963,48810,11366,44224,50847,66316,32620,17086.73,82.62,92.87999999999998
23303,32417,62074,36699,11710,71780,39353,16928.34,74.41,74.6800000000001
945,38265,75021,40863,66633,25575,54256,17086.47,962.2,1202.6399999999985
55539,37775,56497,59162,21144,30569,39991,11453.18,15.78,14.519999999999998
34033,5667,10626,6071,60643,36756,68009,16407.56,39.03,39.71999999999996
70073,61766,44937,19013,25634,8708,54105,14173.28,22.31,21.95999999999999
26564,57822,36215,24078,46639,57137,42030,13840.26,18.93,16.759999999999998
73207,26045,42406,13235,8075,29998,36369,15735.99,60.08,65.28000000000017
31118,16009,43393,23270,38132,60164,3365,15730.76,36.31,37.95999999999998
5611,46803,10827,37445,42876,2383,42311,15222.85,126.14,129.5199999999974
37879,42162,20042,53795,10191,38457,25089,16759.49,72.95,73.27999999999997
58214,38272,17883,32774,50021,20827,43425,14706.31,34.46,34.16000000000001
75116,1231,47621,5871,59609,22225,47866,17094.23,289.87,331.08000000000055
47542,38054,74901,12727,57583,27162,55568,17092.36,75.99,75.63999999999997
27252,14892,7777,8153,7244,22107,19613,17092.81,378.03,392.64
5359,71595,64312,32644,42130,4662,16026,17088.24,190.02,205.95999999999964
69368,38391,53650,26248,62621,26446,31701,10596.96,18.68,20.79999999999998
57516,53821,64479,4832,28712,55210,58130,10783.16,25.34,24.760000000000083
32582,56077,28274,65349,24603,4148,4824,17088.18,264.21,291.80000000000007
33343,33211,31770,68901,27271,30338,54674,12322.46,24.17,24.439999999999976
34299,18573,42600,6720,41224,74100,15316,14346.66,69.69,69.24000000000024
74672,52817,5308,64787,50786,12177,56375,16588.65,60.63,60.24000000000011
27645,75013,21686,44117,38824,61764,41292,9413.46,19.11,17.119999999999987
55048,69209,28211,35166,44371,51404,65062,8896.0,19.11,18.11999999999998
9749,36710,25068,5838,51747,16729,35316,17094.0,129.07,140.24000000000012
7927,21923,60892,74606,61890,52917,51176,15385.77,66.67,66.12000000000016
28644,429,27681,20544,1718,33729,15189,17102.53,384.52,475.7200000000009
51876,49949,29141,72169,6999,26433,21220,17087.02,102.79,107.68000000000018
43338,73711,61801,68997,57624,3459,10353,16913.32,138.0,145.16000000000008
4480,14800,64072,73505,33679,18187,5423,16904.23,86.87,91.84000000000027
47522,10445,68548,1382,38920,45470,9795,17076.07,240.6,268.39999999999793
11159,71221,59476,49959,26915,40785,50938,16754.82,74.62,65.68000000000016
30631,63786,52436,12467,10118,15001,47956,17084.79,79.98,84.27999999999992
67171,56879,54511,58227,8771,25670,39623,16065.48,28.95,28.199999999999978
62741,55373,15489,73176,21938,48706,21341,15553.29,30.51,31.52000000000001
23114,19569,42802,64783,44379,33896,71023,13823.78,26.42,25.999999999999975
639,22112,729,40870,15853,71427,14527,17087.61,349.99,410.8000000000004
63767,63471,68984,9920,68251,32170,53893,17084.83,130.42,136.23999999999992
38463,46765,30042,23647,221,6936,41061,17086.71,137.86,142.88000000000002
71314,61214,74493,40062,66409,57770,57942,10601.02,20.4,20.79999999999998
51354,18437,32990,47471,44570,17465,56806,15034.19,27.63,26.680000000000014
10821,18866,23287,37403,48757,25885,75495,17098.22,153.79,168.4800000000002
45932,12250,10100,52762,23550,43207,48744,16411.64,45.51,47.239999999999945
42817,22888,39397,3037,2634,68673,11627,17090.4,528.78,649.3999999999997
47057,12897,20770,23907,64912,75217,10079,13832.76,27.42,26.639999999999972
15312,22547,62800,29120,39697,53229,31120,16915.1,74.78,81.95999999999997
64203,28982,40589,48184,30194,42810,70415,11288.64,25.75,30.48000000000002
69436,59229,52457,66359,52515,41042,37194,11972.99,14.05,13.200000000000001
57447,53944,1727,32936,24103,70804,60101,16915.32,140.54,143.32
73549,47749,52978,50940,3659,20454,67017,17091.64,118.74,110.88000000000007
8875,60056,45534,40925,11972,33803,63367,15378.36,41.4,46.20000000000008
29119,62501,8688,19493,31240,9054,39218,16415.93,86.24,88.2400000000001
17385,6145,21406,52154,71714,70581,34384,17084.78,100.27,113.47999999999985
2428,68729,32163,20646,12682,26933,4161,17086.48,173.83,189.48000000000008
41486,10740,15960,35471,8029,37887,22586,9922.77,26.58,26.400000000000052
19555,54389,17038,10657,73394,47750,340,17101.42,265.09,304.76000000000005
72398,20418,65870,53991,20211,28187,39074,11619.82,25.38,26.320000000000064
63463,66531,8886,49279,22024,21419,33563,17092.83,648.54,746.9999999999997
67480,51291,70431,39696,52510,43046,22316,16401.73,31.99,29.839999999999975
50699,8116,55454,3676,36516,2490,39845,9402.9,16.48,15.879999999999988
19990,11248,20535,15199,2015,30411,30313,17081.88,81.92,79.19999999999987
72551,1128,62482,69761,24260,59284,49736,17096.39,693.85,832.2799999999961
44070,22619,69510,24635,14045,62247,46764,10604.48,10.16,10.36
39996,54186,4879,27787,33511,40290,62584,14534.22,45.8,46.120000000000225
44452,10919,30937,41423,13573,5012,42250,12813.99,100.9,106.15999999999815
69087,62409,46276,10683,23217,5656,65285,15050.13,36.84,36.160000000000075
68043,71518,32751,5107,26325,9351,44091,17090.69,168.15,169.72000000000017
18065,40442,15306,66526,66755,118,9370,17096.11,501.15,713.0400000000003
29639,35942,2394,4495,1377,62663,18987,17099.81,481.83,530.7599999999976
27936,47164,32664,45215,39076,50916,52773,10253.78,22.24,22.959999999999972
4461,22657,54040,64709,8378,66929,66706,17077.16,197.54,194.20000000000022
39160,73380,37077,27208,57331,42184,22920,10945.05,14.76,15.239999999999998
28142,2352,62732,57306,36168,43430,53361,16229.57,54.45,54.84000000000007
53682,42101,27546,33552,36653,66993,11352,12990.44,19.83,22.79999999999998
3942,52827,34546,37636,17354,40996,11369,17089.12,71.95,81.52000000000001
21756,12075,27735,33239,28327,65436,14945,17087.64,113.63,105.39999999999802
44629,1042,59719,74720,26703,21819,12256,17082.13,189.7,199.60000000000042
32002,68036,12494,14942,41431,38876,74350,16940.56,54.75,55.160000000000075
19760,9923,23497,3567,23734,27021,34462,17102.41,110.67,108.87999999999994
4568,42522,43010,47747,21280,22527,28176,13838.07,18.09,17.839999999999993
6489,7005,21044,7534,34327,64731,13662,17099.11,222.52,257.5200000000002
26159,18061,51418,62753,71585,64996,70859,9226.7,20.31,20.280000000000015
42429,47473,56360,53190,4746,4965,23754,17091.48,277.47,271.6799999999978
20042,46946,28737,38885,31230,47669,75211,14190.35,26.99,24.079999999999977
25498,45098,50291,47668,70198,14663,29426,15904.0,38.64,38.68000000000001
24986,45643,24253,70058,27867,2778,3533,17099.66,388.85,419.24000000000024
15437,25052,38911,42154,70917,65186,5420,9393.53,15.23,16.319999999999986
40138,51488,21461,18296,49243,60784,45958,16246.66,49.37,60.04000000000014
46651,766,58511,17864,58647,3901,54843,17096.8,745.72,1090.9600000000012
27718,15060,43320,38735,73176,7122,10275,17082.26,66.17,66.95999999999995
63130,21147,69073,8002,23737,31594,43603,13832.57,39.1,46.20000000000007
2566,2997,50174,57272,30324,18120,5594,17102.13,410.7,455.35999999999797
17560,23981,37428,30606,57035,41205,70903,14198.49,28.67,30.039999999999967
48751,22295,45289,71348,75036,45204,33817,16925.57,85.83,85.68000000000009
43919,70467,4211,71313,19939,47948,74788,17106.72,138.04,143.35999999999999
25811,64790,61758,15653,9691,25700,20836,17085.79,126.22,120.60000000000002
