n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
84890,248477,39544,103500,170638,12657,18988,215292,140478,24675,95863,152774,15204,238473,133021,56281,9829,73.05,46.17,47.120000000000005
22530,113677,109621,18312,63088,23779,144453,111285,15495,216754,148230,32453,248368,58520,165314,164477,152829,73.16,47.44,48.68
248436,16216,151284,153496,103987,12999,255919,57955,12211,145926,225042,34910,75919,109874,37815,141737,30878,69.82,44.37,46.559999999999995
149661,80866,146868,213942,178782,47376,27015,152462,149737,167487,49249,97621,25540,143587,186675,16459,147945,69.28,45.56,46.68
15624,162269,53990,130132,178362,139387,112090,203745,82351,122054,153501,242074,118799,94786,78582,65123,208241,74.65,47.34,48.15999999999999
47124,183237,204427,63988,21457,150581,78708,137677,129791,229412,90040,191219,117659,75481,159634,256946,19189,67.74,45.67,47.67999999999998
30950,134200,109608,43243,198479,89667,39841,244651,128178,110545,10277,252187,175168,20347,200427,146296,150215,66.09,45.85,46.23999999999999
206856,229501,214526,82247,89161,182267,91797,155810,130200,152016,208900,119591,18025,220192,24535,247642,70762,70.65,46.49,48.28
124282,182725,174103,17039,15904,191669,183891,81161,169640,151505,260334,178582,215462,116822,74605,187859,101132,76.97,44.93,45.67999999999999
232532,175283,90965,5914,246585,121030,93182,44052,160148,30695,129418,15454,57201,201387,75348,33905,193557,74.1,46.07,47.239999999999995
64910,104306,102485,240337,228438,130156,21123,43611,117751,105288,144032,72833,231573,35894,214769,112858,226488,73.21,48.37,48.959999999999994
144236,72986,185177,108867,258596,94049,178971,231785,99730,251063,60490,39563,21753,46194,39661,60806,172626,65.55,44.73,45.64
61167,3162,127130,217866,154435,47800,68877,73906,1073,38188,109824,140139,96797,159858,148462,83522,249848,76.1,47.9,49.15999999999999
32896,181008,225234,135132,249095,161898,171695,177261,193930,14153,119706,235807,228322,204464,249531,229248,178408,76.03,46.97,48.28
209157,146609,102859,104351,104589,103316,27141,126228,166275,104973,16317,49967,17654,258124,54726,115507,42546,70.31,45.1,47.07999999999999
28817,89143,157477,13782,26838,61,148578,39653,140671,26598,248761,95318,160887,6684,18432,229200,54513,70.74,47.09,46.52
160974,98626,38941,166306,66127,250470,91066,157883,95463,124295,32202,30239,222543,127944,260335,256330,122156,74.25,46.27,47.31999999999999
125932,126834,81750,22514,37779,26787,196522,89819,194078,69404,125467,217279,181418,42320,135353,6054,53795,74.64,46.59,48.51999999999999
249295,249566,138479,94831,38430,180897,142389,239637,7089,198742,138440,78142,256508,168536,226315,23857,182503,65.6,46.79,47.03999999999999
221629,68449,135894,96128,238094,43789,93243,202358,58403,139615,141968,204224,131779,86419,166839,58469,160754,70.55,46.76,48.92
212732,206674,258192,198789,223511,51156,211308,62754,214521,105037,193953,210587,59438,52407,135695,129179,93208,70.37,44.27,46.800000000000004
191628,7596,259418,7323,207123,73247,123794,67941,50762,181540,158633,250744,90251,117238,211960,245634,189563,66.34,44.58,46.67999999999999
259008,91624,250347,255463,95587,21112,57792,26779,59466,123228,51565,88535,53575,126524,163595,258277,236010,70.08,46.82,46.279999999999994
159976,220315,500,125691,238341,171174,90179,209621,168593,22224,218798,173168,31432,238492,101852,205076,186513,69.93,45.86,47.32
196644,52250,125313,233048,46798,113750,206867,166682,87167,22740,209931,248031,254714,189222,103766,121414,105221,68.4,43.47,44.75999999999999
194865,248197,22261,190001,41643,44565,260338,33302,7221,39623,154877,237201,121989,211419,171929,38318,160320,69.34,46.51,47.64
216664,156203,256981,124349,172298,245751,91857,40871,143827,143729,34336,5609,3733,209546,254513,190413,170308,73.71,45.39,47.599999999999994
26941,138040,196475,244744,36503,113720,258618,228522,51067,216571,229089,55323,7338,66016,55778,76799,131376,68.48,45.09,46.24
63055,200194,153730,85456,67990,142698,109841,218679,34360,15965,238555,193966,92742,235327,120104,173663,152921,73.07,46.66,48.44
