n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,490,158,92,68,20,411,562,939,296,819,783,60,125.94,47.01,47.555549591388385
227,532,549,368,283,798,176,846,108,268,219,965,949,26,848,656,826,121.5,45.04,44.597595016011574
266,819,278,198,168,317,296,642,888,749,983,875,868,901,381,88,865,118.11,43.21,44.157407188621896
620,345,687,397,518,254,182,253,484,286,91,967,957,837,886,964,560,112.59,42.19,42.3008518928998
860,307,7,930,298,586,721,903,319,868,783,520,199,423,433,613,295,145.98,55.72,56.553621323499556
441,462,165,238,312,265,832,816,44,83,47,473,641,287,531,547,663,133.06,50.5,50.58037358207799
482,717,351,148,689,200,68,422,935,207,650,647,451,282,188,364,446,116.29,42.62,43.723390961930896
764,602,328,649,571,203,926,331,103,859,63,725,234,284,783,596,630,97.94,43.04,42.12015134503301
882,243,125,339,957,181,297,470,26,43,365,714,84,917,987,977,292,135.93,48.7,48.22511041056556
752,691,982,334,18,330,295,329,989,156,793,667,420,882,965,890,635,112.93,46.59,46.71324879372893
696,837,79,300,632,196,915,454,299,139,256,390,613,984,162,339,586,121.38,47.22,48.282179260835775
9,372,45,465,173,373,802,823,371,297,585,99,449,212,434,938,212,141.9,54.64,57.40130867219865
116,60,63,56,754,172,609,693,993,153,621,41,559,502,596,255,329,144.05,53.83,54.670082976321495
36,125,854,541,299,792,419,667,205,489,206,247,449,420,503,37,224,135.12,53.98,55.033036790621175
431,454,254,662,910,438,850,220,510,192,32,37,260,259,248,538,213,133.02,51.62,52.84546002685281
790,237,427,890,267,145,332,52,912,950,322,578,119,583,412,985,922,117.89,46.43,45.67929155655868
668,669,891,809,734,762,41,506,396,95,440,215,952,894,586,921,966,101.1,41.24,41.116527081888194
946,169,344,303,672,482,818,922,657,322,834,430,540,220,670,820,702,103.83,38.37,39.458903652669825
820,274,346,944,401,979,508,76,879,994,286,984,642,684,195,45,404,98.54,40.74,40.37985359053299
920,634,130,785,991,275,683,876,61,890,171,704,650,475,582,483,764,100.32,39.57,40.124640731777916
413,949,399,223,817,3,216,944,160,13,624,897,263,118,405,829,788,146.46,62.49,61.74854793320773
801,390,898,227,563,54,899,973,206,165,687,622,338,838,913,575,792,112.45,48.12,47.9159505192059
803,482,937,539,450,27,80,35,712,608,115,500,574,885,263,622,792,123.89,49.83,51.847471217636574
142,42,371,81,786,900,535,926,10,304,857,355,847,76,87,982,556,157.24,57.12,58.56397275463561
464,390,210,806,318,397,239,776,498,876,989,409,97,79,117,937,635,102.15,46.12,47.07657226594149
817,906,374,524,444,425,878,728,795,454,68,643,902,963,200,652,309,102.32,41.39,42.00490623455315
952,856,490,432,121,817,571,171,380,895,166,180,723,152,334,506,880,98.43,39.89,40.575968282705674
346,264,554,997,925,4,727,172,5,663,319,123,558,113,498,805,732,140.31,59.68,59.42232983407942
615,495,538,77,533,251,421,867,300,365,234,785,184,884,641,1,692,111.63,43.6,43.50110721576848
54,624,929,320,557,934,930,478,801,933,581,312,959,888,518,805,451,110.71,42.6,43.12640672253993
627,632,452,401,144,257,789,611,370,677,348,136,443,84,620,147,691,127.69,46.38,48.4350910411949
828,637,181,292,923,962,380,202,589,812,358,691,635,904,95,78,412,103.09,43.58,43.86848220859831
661,958,925,183,337,669,380,334,178,307,904,23,618,20,536,972,772,123.46,47.5,48.73207377700113
849,90,820,367,826,832,976,100,162,186,598,507,676,587,960,78,778,106.31,45.73,45.35048771831529
947,991,119,176,667,490,691,907,763,227,632,805,851,676,310,873,950,96.81,41.24,40.90816650330317
704,415,902,613,243,918,501,720,226,317,376,235,763,334,550,641,542,109.12,44.37,43.57391582356898
462,920,822,409,518,410,992,837,320,290,448,421,602,13,257,188,918,129.72,55.47,55.06749653916494
553,469,709,574,629,845,373,413,973,397,638,28,159,523,69,469,997,96.83,43.47,45.79848922182758
988,645,942,355,618,815,319,932,93,773,264,495,227,655,950,488,913,102.38,40.54,41.02889269690069
618,796,67,152,946,244,70,306,135,970,48,167,407,809,595,697,635,128.33,51.24,50.802448828088224
560,730,982,551,268,18,536,251,161,769,99,210,32,972,324,83,124,147.79,57.56,59.78807476283992
277,62,899,658,295,624,911,646,718,176,748,152,670,424,975,133,899,106.0,40.08,41.983711596546534
726,736,83,573,373,710,2,741,901,565,159,514,421,157,220,864,305,146.55,52.79,54.29023193811472
495,519,69,384,172,167,895,911,262,527,400,550,698,310,882,410,336,117.17,44.5,44.06677735749791
174,396,63,433,28,285,897,692,19,311,983,808,156,87,160,118,868,151.47,60.54,62.6160294570538
623,843,15,237,236,566,8,488,932,735,545,189,906,845,463,749,723,156.9,60.62,61.674015909667524
890,943,699,959,714,388,344,867,176,853,543,601,192,109,486,634,924,94.98,37.95,37.89553482584499
933,365,312,952,662,851,918,423,614,755,38,840,647,217,261,592,878,111.03,44.36,43.063430178137985
821,677,605,314,803,917,488,640,853,347,826,854,85,913,241,914,323,115.47,40.23,41.592445624461604
904,106,674,998,715,39,619,330,539,487,978,361,950,83,181,730,44,128.29,50.78,51.495524853107035
510,531,558,847,612,728,255,39,205,692,73,344,800,616,930,141,713,115.27,45.2,45.279792169033186
315,119,519,910,846,844,521,859,0,73,864,231,638,280,637,977,18,157.78,62.6,65.53972455365073
911,750,996,35,10,489,714,148,218,368,255,911,756,766,353,835,305,130.78,50.82,54.46411686241372
878,397,647,619,412,34,177,422,505,998,65,772,522,883,521,305,573,118.0,46.1,45.67346267354982
707,289,807,212,721,720,447,329,179,219,18,490,908,447,954,995,282,121.7,45.02,48.153633364374194
339,773,930,416,972,642,949,862,419,328,768,634,215,262,286,523,88,103.21,37.92,38.48705264604616
30,412,269,623,294,691,936,656,135,627,776,320,88,957,801,169,635,118.02,46.2,46.519593582958876
94,717,216,956,955,259,684,221,911,657,511,782,116,660,348,8,466,144.71,53.27,53.4796043218461
583,208,170,95,250,531,863,97,116,816,994,323,303,890,580,595,676,125.0,48.84,48.630309726913936
154,928,764,77,677,867,183,920,735,764,27,774,785,820,185,692,211,133.93,48.85,49.74104796544712
269,35,607,332,646,336,753,788,621,864,373,166,175,773,220,50,979,129.34,46.94,47.78796743138905
54,974,164,700,962,951,58,689,925,268,721,943,684,686,863,505,106,146.87,55.77,56.18377313580098
867,204,816,141,401,490,615,559,507,553,331,370,440,761,415,858,37,113.95,42.52,44.13397452505717
776,940,38,185,156,366,224,303,243,372,587,886,199,961,639,693,352,129.45,51.64,52.04043286361066
392,372,548,725,114,967,229,195,356,189,547,217,21,27,120,195,303,153.91,58.06,61.015275257894444
845,706,748,329,960,554,509,963,42,973,313,819,736,821,402,167,142,104.23,40.31,41.94847495742793
384,632,474,359,364,5,457,714,139,458,30,761,802,944,749,733,428,142.0,54.0,53.94737796910751
216,117,338,302,611,571,55,916,80,493,165,997,691,539,62,185,855,118.5,47.85,48.14569762601565
629,246,614,340,613,20,742,676,23,391,447,236,819,599,141,636,43,144.37,49.96,51.47603079457733
137,187,619,292,239,445,757,321,553,649,380,174,747,353,950,691,856,103.91,40.11,40.44093427396723
557,675,981,586,958,353,264,611,343,988,550,32,557,155,374,584,883,111.19,41.21,43.83392785111671
873,201,506,482,848,122,75,904,642,609,200,162,146,564,728,143,611,110.4,43.02,45.21857048169226
858,52,551,839,354,895,961,82,726,964,48,803,856,619,152,556,180,114.45,43.9,43.80978520346075
269,639,58,302,486,903,886,287,214,658,483,778,289,542,707,771,982,131.33,53.79,54.87916412439759
63,909,143,294,940,426,46,2,354,542,617,874,939,865,368,73,205,164.3,62.04,63.35423923804366
443,693,81,819,434,807,934,33,290,203,866,693,978,200,838,176,206,113.7,44.4,46.76690203127465
732,940,764,945,82,95,10,909,3,978,298,532,530,537,434,66,94,155.52,62.24,61.58672725264763
535,655,346,683,172,645,204,522,708,562,63,706,63,66,142,446,987,105.25,43.32,49.582766556347025
138,912,106,988,780,529,332,525,347,680,283,136,601,599,121,593,656,112.27,43.8,43.199642162465594
638,72,616,978,5,160,44,786,278,558,659,435,792,311,607,367,986,128.54,50.53,53.46796149984557
777,156,537,371,549,467,253,639,463,174,494,667,594,557,26,594,571,97.9,41.59,43.38111920701122
583,990,198,267,980,601,700,587,743,612,977,713,462,966,340,165,311,88.73,39.18,39.77468102564738
164,323,980,307,870,323,722,214,546,495,632,299,275,377,881,679,169,93.53,40.91,44.5066576372377
322,99,884,238,816,918,336,652,854,198,180,451,98,998,317,33,533,124.49,49.55,49.285983696018306
5,47,887,965,2,897,670,700,569,182,228,939,251,381,990,660,402,142.86,57.56,58.608921666196586
395,247,647,452,971,749,442,297,519,91,351,809,44,98,189,56,416,139.3,50.78,53.22690795016408
4,401,167,444,700,754,45,571,227,998,382,351,520,357,899,698,135,126.21,52.33,53.036387344492766
0,354,372,98,777,387,586,219,501,360,959,587,443,566,748,93,401,138.52,52.45,52.373545559626024
161,88,459,396,537,215,769,27,94,292,102,129,130,467,448,755,357,138.46,55.78,56.24457791343304
776,923,904,416,325,410,685,316,910,803,405,918,935,745,105,817,942,83.88,36.42,36.66367973819864
348,902,384,521,850,78,727,499,445,734,376,899,232,589,875,636,167,103.51,41.68,42.21251917973092
946,438,291,126,343,547,36,532,898,795,644,833,688,700,243,628,188,111.14,45.69,46.85693157133118
793,490,236,898,530,363,945,432,450,427,544,864,682,126,506,886,964,92.7,37.58,38.3355973361392
12,859,715,441,781,366,480,903,759,767,287,201,144,341,368,156,271,137.83,55.5,56.232710508451156
554,734,971,577,937,676,998,999,495,791,614,810,139,993,501,951,394,92.47,37.22,37.70309935243217
759,488,356,636,520,839,773,968,805,997,921,32,760,816,684,445,260,112.39,39.74,40.43801732284013
606,636,710,191,904,662,548,180,866,18,470,978,702,890,585,312,135,122.72,49.21,49.65973021203582
46,2,838,238,789,348,158,322,836,335,858,460,588,236,280,813,57,139.32,57.34,57.520638435809055
684,64,36,451,113,738,754,653,248,230,484,817,548,64,557,628,167,121.12,46.41,55.02258111255312
178,200,5,874,198,525,814,195,225,978,14,513,494,334,357,271,587,134.83,56.51,55.981781226512304
