generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 100, 22.5, 40.46, 31.1, 31.6551, 3.653182583720666,0.999979797979798,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 100, 30.06, 45.95, 36.19, 35.970299999999995, 3.100509137222466,0.9749494949494949,0.13568956994562537,[12. 12. 13. 12. 13. 12. 13. 13.]
2, 100, 32.77, 50.46, 38.325, 38.829499999999996, 3.1983446890540117,0.9300808080808081,0.09815016322089222,[30. 24. 24. 23. 28. 22. 25. 24.]
3, 100, 35.52, 50.69, 41.46, 41.68999999999999, 3.398399329095979,0.8654343434343434,0.0045580657946888,[58. 31. 43. 31. 43. 24. 36. 34.]
4, 100, 37.87, 52.86, 45.06, 44.772600000000004, 3.297891635575675,0.7139595959595959,0.04280923259025452,[86. 33. 72. 32. 54. 24. 53. 46.]
5, 100, 42.25, 54.8, 46.585, 46.974399999999996, 2.650825652509044,0.6397979797979798,0.0367007188800605,[106.  34. 119.  33.  63.  24.  65.  56.]
6, 100, 43.82, 56.07, 48.11, 48.5342, 2.663022786233719,0.6536767676767676,0.023175182481751884,[119.  38. 130.  37.  90.  24.  88.  74.]
7, 100, 44.48, 56.89, 50.25, 50.25119999999999, 2.932130720141924,0.6426262626262625,0.014624576422329236,[129.  44. 145.  45. 102.  25. 106. 104.]
8, 100, 41.44, 59.24, 52.24, 52.0532, 2.914116977748148,0.6175151515151516,0.04130778695728601,[160.  50. 163.  64. 111.  29. 113. 110.]
9, 100, 46.35, 63.44, 53.32, 53.649100000000004, 3.533225182464316,0.6107878787878788,0.0708980418636056,[195.  57. 180.  77. 113.  32. 124. 122.]
10, 100, 48.24, 66.05, 54.96, 55.272600000000004, 3.5602987571269913,0.6265858585858586,0.041141235813366955,[200.  89. 197.  86. 120.  50. 132. 126.]
11, 100, 50.73, 66.05, 57.495, 57.459399999999995, 3.3512325553443767,0.6158383838383839,0.0,[208.  98. 200.  94. 129. 102. 132. 137.]
12, 100, 51.33, 67.37, 59.625, 59.663799999999995, 3.354794115888485,0.6071313131313132,0.019984859954579975,[220. 104. 241. 115. 138. 104. 140. 138.]
13, 100, 53.31, 69.3, 61.455, 61.53040000000001, 3.001965662695028,0.5875959595959597,0.02864776606798267,[234. 111. 273. 124. 154. 112. 142. 150.]
14, 100, 52.41, 70.15, 61.83, 61.8552, 3.8419652471098704,0.5990505050505052,0.012265512265512389,[245. 115. 291. 134. 172. 122. 149. 172.]
15, 100, 55.74, 72.13, 63.705, 63.46649999999999, 3.353958668499062,0.5535353535353537,0.0282252316464717,[270. 117. 298. 151. 192. 134. 152. 186.]
16, 100, 55.42, 72.13, 64.21, 64.1029, 3.409865773018052,0.558969696969697,0.0,[301. 125. 312. 164. 202. 141. 164. 191.]
17, 100, 56.62, 72.13, 64.345, 64.22149999999999, 3.4104156271633523,0.5674747474747475,0.0,[316. 125. 319. 202. 210. 155. 175. 198.]
18, 100, 56.91, 72.13, 64.405, 64.53179999999999, 3.6206829134846927,0.5886868686868688,0.0,[351. 137. 333. 209. 217. 163. 179. 211.]
19, 100, 57.73, 72.8, 66.06, 65.85109999999999, 3.564535283876427,0.5532929292929293,0.009288784139747703,[381. 162. 356. 209. 229. 168. 184. 211.]
20, 100, 59.06, 74.84, 66.415, 66.4885, 3.30914048508068,0.5483030303030303,0.02802197802197811,[455. 169. 357. 212. 231. 169. 196. 211.]
21, 100, 59.07, 77.44, 66.405, 65.8948, 3.6807899912926305,0.5533737373737375,0.03474078033137352,[457. 172. 366. 218. 252. 220. 196. 219.]
22, 100, 59.65, 77.44, 66.11, 66.2017, 3.398870122555435,0.5754747474747475,0.0,[462. 172. 366. 218. 261. 292. 198. 231.]
23, 100, 56.13, 77.44, 66.655, 66.558, 4.009314904070269,0.5513535353535355,0.0,[472. 206. 379. 223. 262. 299. 210. 249.]
24, 100, 59.86, 77.44, 68.33, 68.74719999999999, 3.9796741273626908,0.5048484848484849,0.0,[492. 219. 394. 242. 284. 299. 210. 260.]
25, 100, 62.61, 78.36, 70.23, 70.3831, 3.4672426205848352,0.4678181818181817,0.011880165289256221,[500. 307. 394. 244. 284. 299. 210. 262.]
26, 100, 64.31, 78.36, 71.905, 71.8322, 3.3585442024782113,0.43672727272727285,0.0,[587. 315. 394. 245. 284. 299. 211. 265.]
27, 100, 65.17, 78.36, 73.53999999999999, 73.1211, 2.829087801748118,0.4163030303030304,0.0,[674. 315. 404. 245. 287. 299. 211. 265.]
28, 100, 61.7, 78.99, 71.5, 71.46699999999998, 3.603619153018254,0.43040404040404046,0.008039816232771764,[674. 315. 494. 245. 290. 306. 211. 265.]
29, 100, 61.7, 78.99, 71.315, 70.98509999999999, 3.6867507360818417,0.45606060606060606,0.0,[681. 318. 545. 249. 300. 325. 217. 265.]
30, 100, 60.09, 79.26, 71.625, 71.1803, 4.299271672039347,0.4837373737373738,0.0034181541967338936,[707. 327. 551. 287. 301. 327. 222. 278.]
31, 100, 62.52, 79.76, 71.76, 71.3875, 3.9861423394053546,0.48884848484848487,0.0063083522583901085,[707. 327. 554. 287. 303. 368. 222. 332.]
32, 100, 60.88, 80.32, 71.16, 71.2786, 4.051092943885637,0.5041212121212122,0.007021063189568556,[707. 345. 579. 287. 303. 374. 222. 383.]
33, 100, 63.76, 80.83, 72.35499999999999, 72.0555, 4.16422750939475,0.5043636363636365,0.006349601593625563,[707. 445. 579. 287. 303. 374. 222. 383.]
34, 100, 64.99, 80.83, 73.315, 73.6404, 3.78964719202197,0.5016363636363635,0.0,[718. 466. 590. 289. 358. 374. 222. 383.]
35, 100, 65.63, 82.81, 74.78, 74.6433, 3.783628431809868,0.47204040404040415,0.024495855499195893,[718. 466. 590. 289. 458. 374. 222. 383.]
36, 100, 65.96, 82.81, 74.92, 74.693, 3.703864333368597,0.47351515151515144,0.0,[718. 466. 590. 289. 558. 374. 222. 383.]
37, 100, 65.85, 82.81, 75.545, 75.0899, 3.8456142539261524,0.47206060606060607,0.0,[731. 469. 592. 289. 640. 374. 222. 383.]
38, 100, 63.2, 84.6, 77.845, 77.20319999999998, 3.7391193829563667,0.42733333333333334,0.02161574689047207,[831. 469. 592. 289. 640. 374. 222. 383.]
39, 100, 72.21, 85.4, 78.5, 78.49719999999998, 2.7982802147033095,0.39288888888888884,0.009456264775413847,[931. 469. 592. 289. 640. 374. 222. 383.]
40, 100, 68.05, 85.4, 78.27, 78.09150000000001, 3.373750250092617,0.41034343434343434,0.0,[1009.  473.  600.  289.  650.  374.  222.  383.]
41, 100, 67.1, 85.4, 76.18, 75.8232, 3.6122776415995492,0.44032323232323234,0.0,[1027.  476.  606.  294.  651.  376.  280.  390.]
42, 100, 64.51, 85.4, 75.27, 75.1001, 4.329343944525545,0.4864646464646464,0.0,[1034.  483.  606.  294.  713.  381.  299.  390.]
43, 100, 66.41, 85.4, 75.745, 76.07559999999998, 4.0901171914750805,0.4654141414141415,0.0,[1038.  484.  606.  294.  807.  382.  299.  390.]
44, 100, 70.89, 85.4, 78.28, 78.3255, 3.2101814201069696,0.4228282828282829,0.0,[1138.  484.  606.  294.  807.  382.  299.  390.]
45, 100, 70.25, 85.4, 78.625, 78.7154, 3.533171498809533,0.3774747474747475,0.0,[1238.  484.  606.  294.  807.  382.  299.  390.]
46, 100, 65.93, 85.4, 79.035, 78.2612, 4.141527805049726,0.3892727272727273,0.0,[1338.  484.  606.  294.  807.  382.  299.  390.]
47, 100, 68.2, 85.4, 79.875, 78.62280000000001, 4.068029026445117,0.38450505050505046,0.0,[1438.  484.  606.  294.  807.  382.  299.  390.]
48, 100, 65.63, 85.4, 77.565, 77.4407, 4.129270215183308,0.39860606060606063,0.0,[1481.  523.  608.  300.  807.  391.  299.  391.]
49, 100, 63.89, 85.4, 76.14, 75.85840000000002, 4.190146231338471,0.4214545454545455,0.0,[1481.  525.  617.  371.  817.  393.  299.  397.]
50, 100, 66.76, 85.4, 75.17, 74.7431, 4.07610124874248,0.4578383838383838,0.0,[1481.  525.  617.  471.  817.  393.  299.  397.]
