n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
6311,6890,663,31.44,8.46,7.249386153021552
4242,8376,7961,28.49,6.53,6.235647696652612
6634,4969,7808,35.78,7.1,7.111519479905903
5866,9558,3578,40.69,6.44,6.509729287740561
8268,2281,4617,41.16,7.19,7.144233347125745
2289,1553,4104,70.85,9.81,9.350895868771207
8725,9861,2407,28.64,8.2,7.840533493606239
5081,1618,1208,67.01,8.83,8.899252987884678
5409,7735,9171,19.69,6.63,6.314263473806097
1649,5796,7113,42.2,7.76,7.402531787343797
5180,3350,9052,48.59,6.46,6.447753598388363
7815,7253,8541,32.15,6.57,6.340367782782903
4267,1020,8989,35.77,7.07,7.015638443187054
230,1528,6534,97.87,14.97,15.479394799713889
18,8086,5458,236.58,33.22,34.47802512149951
3996,5328,1031,51.23,7.35,7.786049762949622
3130,9298,3632,32.48,6.76,6.818133668620463
3909,2334,8896,28.68,6.98,6.914933436909282
7339,1494,1318,55.22,7.42,7.228278295816464
5243,8322,8016,39.4,7.01,6.723118993265642
1786,4938,9031,39.54,7.66,7.290230977527501
4769,2044,8969,28.24,7.65,7.2429181644743315
5451,8852,3329,34.22,7.46,7.765568710957317
9882,8965,9627,28.88,6.03,6.026500884056674
4712,7290,1501,57.77,8.01,8.19671387748098
9769,6306,5194,19.55,6.15,6.467278471919902
9431,3966,4756,18.13,7.1,6.710813583492206
3012,3102,3059,56.78,7.78,8.051732035929685
540,4260,7807,37.14,9.34,8.972139197826609
1131,1471,2133,85.66,10.35,10.396412403828055
2450,633,1314,89.61,17.13,17.40487120469589
8857,6410,8594,23.74,7.12,6.769217943262485
4515,8549,3858,23.44,6.45,6.3615120052915035
3525,9663,6871,33.71,6.27,6.6793535995457685
9497,4509,7382,36.22,5.79,6.205007856631804
8071,5855,1349,23.62,7.79,7.461161570572001
5313,1889,7969,25.68,7.43,7.69425509539867
9618,5493,3119,31.76,6.44,6.757163796921167
3981,265,4440,80.24,11.86,11.83675415979556
1919,3612,6095,34.16,9.08,8.895593711591312
2793,5448,6981,44.43,8.44,8.333517529708192
1018,1648,2397,62.53,10.6,10.562897542988638
3584,741,9402,67.21,10.15,10.095878326373763
8752,9865,1212,32.34,7.74,8.094559559757268
437,2038,3088,82.31,13.78,13.916959511651868
9934,9436,1961,21.0,6.82,6.924331205324606
6409,1499,6064,56.1,8.41,8.843760935028827
1901,596,9920,39.6,8.69,8.836494899841748
354,3188,3030,47.94,12.98,11.90752102821684
2029,7851,3450,32.92,9.1,8.849891137120025
1000,373,8916,78.17,11.69,11.807995437958153
6973,1662,4258,29.75,8.62,8.415071924582293
1146,3618,1179,71.44,9.42,9.211732945209732
4932,5739,7144,30.03,6.22,6.469747399376494
2954,1000,8251,41.28,9.14,9.077056388245271
7653,645,9772,52.22,9.85,9.543845847925642
1653,6410,3266,54.52,11.31,10.904680916056902
4262,5874,7704,40.24,6.87,6.567047019542761
9335,2775,3332,37.22,7.83,7.545119167364698
951,2592,2653,75.85,8.43,9.725240931296309
5608,8674,4107,28.1,6.5,7.042940289396044
1920,9777,7246,28.68,6.95,6.586450590831879
2864,216,7727,89.43,10.29,10.41448669777374
6715,9324,8332,41.68,6.65,6.29809465932587
5102,5851,6367,41.64,6.35,6.595987377493346
4111,2513,9184,40.06,8.12,7.921633307956434
203,7503,1295,114.38,16.43,15.84961822458665
5503,748,8918,78.06,9.65,9.840356488806725
4601,2209,3934,29.12,7.87,7.938035808602879
7894,5770,9996,44.96,5.87,6.463517767006799
4716,5885,9671,27.52,5.98,6.363681372692063
2168,5083,6357,44.3,7.99,7.265898022981443
6789,1322,24,312.01,43.67,44.923163210930376
9741,3150,5478,48.68,7.4,7.789214242767555
2622,3922,3655,45.62,8.82,8.327734728731864
7342,6203,9308,32.65,5.65,6.209672587196435
6789,516,6590,50.71,8.87,9.505498119574279
9297,6852,766,55.15,10.78,10.527443094337126
2714,7296,1046,42.93,7.95,8.011365237884785
4247,2583,7313,58.9,8.43,8.19583570190581
8643,7983,9198,36.23,6.59,6.465516286855013
9895,1,637,105.62,17.06,17.964277641661127
8103,5340,5112,24.66,6.66,6.80386230089049
7649,816,6801,61.32,6.95,7.6173766269076495
3080,8987,1367,52.15,10.45,10.53637076385398
2138,241,6583,99.39,17.06,16.726693742661933
6840,5180,55,164.45,21.11,20.97482318121454
3498,234,38,222.16,29.56,30.07417769972236
8656,1602,3120,48.36,8.06,7.693539576445523
1948,9967,3252,28.53,9.28,8.846457116389978
4954,4587,2985,48.43,7.87,7.274308344949518
1641,7792,6499,57.57,7.89,8.283603131146315
1332,357,4500,78.52,10.13,10.269722152605079
7421,1896,4202,39.35,7.45,7.110934947343637
2185,8533,5686,50.24,6.53,6.761045609187802
1885,2530,4561,48.48,9.32,9.076068811487827
304,693,666,111.31,15.11,16.24131093648505
3370,4254,9148,43.72,8.24,7.8754132899474145
5156,6011,9297,40.61,7.08,6.730755774770676
688,9954,8101,63.09,9.2,9.505920092095685
