n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,190,887,692,6,346,514,474,919,619,82,342,567,39.88,31.18,33.250000000000014
958,631,716,41,745,388,173,720,968,462,974,742,432,160,172,243,52,38.22,28.77,29.06000000000001
113,135,518,892,946,604,64,792,704,392,808,764,908,104,941,298,209,38.84,28.41,29.78
690,229,743,812,431,910,89,791,273,933,214,406,287,349,828,44,204,40.54,29.82,31.25
725,907,5,900,421,56,917,387,866,503,142,24,242,434,753,928,871,43.29,31.05,32.56
114,987,611,3,124,782,592,202,916,872,207,338,8,913,85,136,552,54.15,43.13,45.15
939,17,512,86,586,508,550,943,202,430,70,407,196,654,783,95,717,40.75,30.63,30.62
593,148,176,962,623,736,981,42,55,276,568,699,620,872,152,763,274,33.86,26.3,27.0
754,589,35,124,889,722,412,973,927,242,165,625,517,44,753,374,865,38.52,28.31,28.330000000000005
690,534,604,578,793,704,88,888,355,112,884,902,598,374,462,215,411,35.96,27.82,27.490000000000006
203,969,588,763,18,388,818,622,336,0,443,114,218,227,454,276,332,50.71,37.13,38.26
834,90,314,644,291,105,529,802,56,26,390,799,573,826,438,509,354,35.72,28.28,28.130000000000006
726,796,254,579,755,67,435,663,236,98,987,778,410,522,381,978,880,39.66,28.91,29.110000000000007
573,378,142,683,297,175,709,863,896,265,30,51,962,998,829,176,269,33.79,28.58,28.010000000000005
969,168,123,621,151,12,49,62,461,213,805,398,301,626,15,989,817,47.42,37.37,38.65
363,291,144,492,575,284,140,984,88,765,569,303,712,120,67,430,462,35.67,28.96,28.19000000000001
145,720,575,782,813,392,602,908,822,173,679,732,280,790,611,901,623,31.93,24.42,25.18000000000001
506,357,101,945,49,283,541,131,177,817,644,840,86,166,798,808,227,38.28,29.93,30.140000000000004
879,13,207,180,485,467,605,572,558,397,85,177,561,493,607,969,268,39.69,29.54,29.750000000000007
548,68,963,666,29,594,599,910,446,557,316,536,539,550,657,931,815,39.7,27.82,28.279999999999998
67,898,658,587,555,978,307,65,742,229,737,140,105,102,716,503,464,40.18,29.67,31.07
61,501,910,652,744,54,695,617,29,382,249,899,469,236,380,842,985,37.88,29.42,28.25000000000001
747,586,639,507,896,248,36,637,611,86,627,48,694,419,416,602,70,38.58,29.51,29.580000000000005
