n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,988,523,497,414,940,802,849,310,991,488,366,597,40.43,28.48,30.190000000000005
913,929,223,516,142,288,143,773,97,633,818,256,931,545,722,829,616,923,150,42.17,29.17,29.660000000000007
317,101,747,75,920,870,700,338,483,573,103,362,444,323,625,655,934,209,989,44.11,31.42,34.209999999999994
565,488,453,886,533,266,63,824,940,561,937,14,95,736,860,408,727,844,803,45.26,35.33,36.89
684,640,1,626,505,847,888,341,249,747,333,720,891,64,195,939,581,227,244,38.96,29.7,29.680000000000007
822,990,145,822,556,458,93,82,327,896,520,955,501,111,308,564,298,723,127,41.01,30.71,31.86
560,340,834,944,553,208,986,818,617,560,601,294,455,93,610,817,394,324,589,37.27,28.37,29.060000000000002
247,297,188,193,841,191,33,627,672,266,487,70,91,695,775,133,897,153,945,46.34,32.73,33.36
39,862,82,919,716,945,849,553,699,400,857,722,537,282,534,831,241,869,220,44.02,32.16,32.27
916,695,603,845,972,429,593,281,461,504,676,656,717,938,812,365,84,332,627,38.58,31.16,31.300000000000008
118,498,601,645,343,865,194,248,16,749,277,119,722,225,380,813,174,340,436,46.63,34.15,34.17000000000001
835,63,103,801,149,875,714,224,46,836,587,649,931,958,547,616,696,75,27,49.61,36.68,37.690000000000005
127,650,193,620,850,589,122,400,93,379,853,118,37,620,22,199,984,993,189,43.99,32.19,34.440000000000005
735,126,490,215,744,819,62,959,695,23,557,435,635,103,855,266,71,226,73,49.42,38.53,39.55
662,308,358,446,184,62,515,478,40,610,103,716,400,204,266,367,926,749,481,45.17,33.05,33.11000000000001
858,923,940,583,173,714,688,208,989,785,59,807,692,162,865,165,350,542,256,37.75,31.21,30.700000000000006
120,611,943,452,681,179,13,482,697,419,921,582,895,520,939,318,664,365,397,49.73,33.54,34.99
857,673,256,157,574,707,12,468,759,80,343,756,46,557,287,138,245,780,976,50.66,36.91,37.050000000000004
493,360,624,294,689,367,604,969,913,648,874,635,135,732,317,397,766,424,848,39.36,29.5,30.080000000000005
666,82,1,608,196,715,342,163,245,228,652,458,387,727,896,689,581,895,424,46.03,32.04,32.31
32,411,892,718,581,428,790,678,726,47,169,456,65,265,718,161,457,540,906,43.84,31.99,33.81000000000001
498,929,574,618,773,0,905,39,506,333,319,857,478,51,828,842,896,997,831,51.57,39.72,38.93
425,192,561,986,648,85,857,742,133,15,411,972,694,427,323,3,218,14,734,59.95,47.68,48.800000000000004
772,2,842,691,541,626,100,195,121,622,664,203,894,309,286,705,186,102,487,42.08,31.97,31.880000000000003
874,944,406,642,83,22,281,935,463,819,811,118,882,262,136,669,533,836,666,41.52,30.73,30.860000000000003
660,355,117,892,158,285,871,19,43,41,210,697,265,571,322,969,375,960,581,48.69,37.28,37.33
931,869,43,866,767,984,718,622,671,506,729,659,924,469,655,445,381,892,550,39.56,28.93,30.5
182,212,384,601,298,9,141,154,277,341,345,808,376,735,95,346,798,635,36,52.91,39.85,39.76000000000002
42,276,167,153,597,296,369,404,561,132,300,117,489,748,245,956,49,315,183,49.36,34.91,37.11999999999999
877,535,746,72,309,412,855,336,306,424,111,101,574,930,492,485,345,861,817,40.62,30.78,31.299999999999997
999,831,351,127,490,118,716,509,436,38,309,343,752,703,915,159,941,170,641,41.21,30.03,29.830000000000005
578,384,825,997,654,89,67,827,86,202,767,226,62,394,8,100,403,569,531,40.89,35.55,35.320000000000014
296,459,942,500,807,598,731,695,222,433,85,377,225,267,599,795,170,441,196,38.06,30.41,29.550000000000004
367,117,65,841,884,873,718,28,924,538,462,770,693,206,121,509,407,262,212,44.79,34.71,35.980000000000004
656,43,970,816,221,638,149,107,202,469,387,370,559,846,154,107,610,499,151,41.13,30.4,31.420000000000005
577,415,653,696,433,898,533,507,695,939,909,330,853,510,510,650,686,895,206,34.84,28.12,29.650000000000002
555,624,953,224,9,348,722,985,764,920,325,837,329,36,537,151,895,263,617,51.26,37.87,38.61
802,159,862,388,596,301,735,723,826,481,67,819,86,528,889,937,40,67,230,37.72,28.94,31.03
133,41,307,15,777,864,459,338,882,164,819,152,889,671,471,991,380,517,391,44.61,34.34,34.53
922,542,514,34,587,92,694,813,824,530,776,614,78,764,436,927,772,211,296,41.46,31.46,30.330000000000002
548,922,612,427,845,995,493,865,810,995,397,622,600,239,871,885,817,20,672,42.96,30.28,32.92
906,0,758,186,309,519,583,260,340,67,505,880,268,965,844,310,791,417,393,46.02,34.37,34.69000000000001
829,392,63,167,656,957,130,244,293,746,849,342,56,964,36,492,427,144,503,42.89,34.32,35.07
911,884,616,734,83,689,715,155,829,361,421,36,626,477,395,469,48,103,482,50.63,35.23,36.300000000000004
796,155,20,33,612,632,135,645,331,107,716,562,664,354,199,392,802,795,796,43.85,33.15,34.84
502,113,902,61,624,717,478,629,647,956,345,666,127,992,698,730,636,303,807,42.2,30.88,30.600000000000005
869,130,981,933,396,818,300,938,763,893,980,697,829,124,531,881,804,193,39,40.67,32.81,31.430000000000007
800,401,455,380,774,195,466,365,808,647,77,979,45,923,956,40,497,261,922,47.07,31.88,32.07
27,967,532,682,582,585,896,221,235,95,794,839,905,910,642,798,514,715,536,44.94,34.89,34.49000000000001
430,519,312,968,116,149,436,913,579,432,945,86,958,107,425,64,101,425,792,37.23,29.71,31.290000000000006
159,751,977,31,810,457,441,702,427,30,508,941,884,985,332,739,258,80,360,46.49,33.66,33.010000000000005
72,124,367,708,30,353,356,182,10,850,997,236,838,374,72,610,914,146,212,56.73,38.45,42.60999999999999
