n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
1857,3034,3075,1034,1582,5773,358,697,1121,2027,6645,2015.82,200.8,230.2000000000002
4148,1715,3282,5258,248,3761,3992,3712,3198,4054,4695,2018.24,209.08,228.67999999999964
1574,6803,3298,733,3973,1918,6217,163,5743,2185,4261,2017.89,248.7,300.1999999999995
3339,3885,3105,5947,931,5430,2116,795,6670,516,3165,2018.07,310.92,401.20000000000056
5080,6795,3090,882,5413,475,2772,1920,5663,704,4076,2013.93,298.09,370.64000000000044
5322,4233,1703,4763,6622,1164,4970,527,4421,306,4003,2018.1,317.96,368.1600000000001
5749,1588,1214,7047,4742,3737,5971,4787,3646,2340,4565,2016.14,213.13,233.60000000000025
2922,7004,3490,1105,1296,6261,4925,799,4356,5653,2570,2016.68,257.28,276.3999999999997
5751,2924,5274,6909,4052,4125,5111,1619,2529,1230,2914,2017.34,208.77,234.96000000000015
4331,2329,4176,5382,585,6620,7018,4156,5745,4464,1801,2015.28,88.36,93.20000000000022
2819,1997,97,2422,2811,1800,2185,275,3468,2087,3087,2013.66,178.01,206.40000000000018
2444,6834,5778,3415,1435,5385,3246,952,1361,5432,6980,2016.91,164.92,185.76000000000013
209,1653,6278,1316,2457,954,108,6524,6261,3116,2800,1934.77,40.06,40.199999999999974
6851,1393,4662,3568,1898,1139,3359,4620,3654,3335,3423,1976.05,65.82,60.920000000000044
656,4821,573,2365,5872,779,278,698,5433,872,6260,2013.86,465.87,641.4800000000001
4267,4319,2950,1258,6616,4136,3999,5801,1216,4951,515,2016.03,373.0,475.4000000000001
1553,138,1150,2791,3164,5392,4699,989,6092,2452,2879,2014.75,317.74,373.24
2665,2998,24,5290,6845,4087,1720,496,5056,271,6220,2019.01,724.12,1054.560000000002
6623,6688,4751,1408,1456,2764,3531,3616,990,682,1642,2016.86,449.96,619.7199999999996
4959,1834,4073,6646,3876,6473,1265,3121,999,888,4757,2016.71,148.08,167.08000000000035
5906,3708,5307,1035,5892,3600,4214,5943,740,5861,3860,2016.94,209.25,247.68000000000006
4619,3225,6688,2955,3730,1847,417,1617,400,3655,912,2015.17,153.59,163.08000000000035
886,1730,5940,37,5802,4920,5009,185,5367,2982,6793,2015.5,380.68,455.48000000000025
3542,4324,764,6135,6190,4916,4117,6711,5776,4661,1643,2018.88,547.22,741.9999999999991
4108,1879,2655,4306,3146,6094,4258,5302,1607,54,2372,2017.48,229.94,261.56000000000034
5023,2428,654,6089,2629,3300,1832,5180,2428,652,4483,2016.53,79.03,87.92000000000021
3436,6096,3024,6609,6068,6967,2628,4229,2475,5120,6809,2018.39,51.24,55.200000000000024
2923,6416,2423,5336,6928,895,1603,3974,3030,3101,4792,1658.94,74.87,84.51999999999967
6939,2555,1681,2379,3252,5021,3141,6902,5606,4289,5657,2016.74,143.53,147.31999999999996
5964,2914,6724,5537,4955,4793,2967,5513,3502,1604,4013,2020.67,174.07,194.63999999999982
6739,4333,4155,6866,671,2202,1338,562,4081,6005,7097,2017.14,279.49,319.8
2219,3438,6390,958,5116,6793,6758,2244,2389,2245,6588,2020.3,653.0,923.3600000000005
6761,4130,2200,2271,5178,3373,2003,2960,2013,2031,6473,2028.3,884.53,1375.2800000000038
4134,6122,3751,2047,1918,6662,6643,4887,4302,6797,1600,1914.58,47.88,50.84000000000007
3014,4068,6396,866,6499,914,3178,689,5363,1398,6391,1958.49,59.46,58.680000000000035
4642,3502,369,6440,1120,180,4999,1566,5611,2167,713,2014.69,430.32,556.5600000000004
781,3790,3766,5482,2312,4637,759,1034,4973,2929,7086,2015.71,125.86,141.23999999999992
5346,540,2620,6476,317,6845,687,7037,1124,5354,6591,2014.04,139.51,157.96000000000026
3000,6786,614,6674,1890,5936,303,4913,6473,2615,1821,2013.67,177.29,190.52000000000032
2429,6095,2928,2677,541,4260,933,5909,4993,2851,3559,2019.71,294.03,330.36000000000047
1308,1286,2088,3189,1218,3532,5962,6407,533,817,4378,2013.72,525.44,706.68
1823,672,2401,1447,2760,6139,1629,893,416,468,4553,2011.74,205.06,230.20000000000016
6442,6030,1455,6759,1398,4583,5239,2676,2419,1984,6030,1976.35,59.15,74.28000000000019
4099,3923,908,4610,5884,679,1126,6140,1086,1846,2677,2012.19,271.45,298.95999999999975
1786,3340,1424,1384,1106,6242,3607,498,5692,3672,4796,2012.27,287.85,309.08
5470,5027,2353,3398,6671,3576,4737,5624,6039,3047,5669,2018.69,235.06,243.88000000000008
4620,5816,4011,3002,6017,6914,6387,4325,1535,2529,2179,2018.73,442.72,592.5999999999996
5571,3898,6824,1047,6872,6863,2268,4095,5204,4149,4371,1939.56,59.49,66.4800000000001
6462,4193,2368,6610,1781,4657,4313,3200,6281,1104,6757,2021.66,236.76,271.07999999999964
4003,5303,3898,1017,2385,3228,262,286,3043,4150,2425,2014.49,834.06,1394.6000000000035
2842,3072,5725,226,5090,1173,6801,5639,118,652,6780,2020.27,286.46,311.48000000000025
1512,3677,4750,1043,6289,6894,3485,4621,5163,4740,885,2016.23,186.68,195.3199999999996
3053,4115,324,4925,5863,5373,3020,2933,870,2619,5326,2019.31,277.15,329.92000000000075
836,3904,6908,1390,5293,1931,3906,2991,4721,2836,3045,2017.67,216.59,247.84000000000023
6171,6619,3518,3071,6084,5150,5490,316,6017,1152,5815,2015.63,183.6,212.84000000000026
5431,5330,2565,499,265,1905,4177,2953,3961,3001,3899,2018.08,147.73,144.08000000000024
4599,1418,2471,1142,5300,2182,6438,186,6416,3611,6073,2017.35,363.16,449.47999999999956
2357,4784,5607,2136,3721,6893,2428,2372,3302,7045,4073,2019.84,297.41,355.3600000000002
3662,5378,5154,729,4089,5356,3594,2793,1112,4738,6033,2018.85,89.7,90.52000000000001
886,2960,5879,4918,5463,3739,2963,3850,4693,3142,1664,2018.63,352.62,446.6400000000003
4477,4286,5810,4833,1423,6406,1196,4130,6743,282,724,2015.02,106.32,117.2000000000003
4490,6496,5449,6218,2550,1783,1207,5210,3283,2076,6546,2020.75,573.7,784.1200000000008
1616,947,114,299,3629,5886,6791,1735,2592,2574,228,2014.22,197.57,213.67999999999984
44,6029,136,6042,1049,4717,2477,5247,2544,90,362,2017.4,134.06,133.96000000000006
6656,1748,2695,2594,7001,765,3395,1921,6936,3,5583,2017.71,147.34,167.9200000000001
785,4229,4185,1659,3944,6193,5872,6710,3453,916,3482,2015.76,301.44,366.6799999999999
4150,1210,610,1195,5389,5811,6377,6444,5447,5776,2836,2017.61,401.7,502.12000000000046
4892,3573,5380,408,2072,3357,5685,5435,1631,227,2332,2026.39,939.7,1459.4800000000037
526,6305,3999,2581,5701,1321,1847,452,3251,6778,5677,2016.98,190.41,218.76000000000016
2533,2155,2521,4278,2266,4938,176,3326,6510,1707,5761,2018.55,191.83,187.63999999999982
5674,5692,5743,1728,1548,916,6613,6322,5367,7098,6391,2015.62,250.77,287.44000000000017
4049,1277,5863,6756,2576,1956,5353,674,3562,2833,4145,2014.02,346.45,447.28000000000014
6758,4501,5602,4081,3793,5019,2988,5059,1120,5052,1357,2019.27,86.37,96.83999999999997
3841,792,1812,4249,6525,2759,5000,1324,4548,1965,1809,2017.07,197.24,223.59999999999965
3486,5920,5539,4893,1646,2767,5632,1051,4614,6343,2183,2020.28,373.83,446.87999999999965
590,3641,2648,4680,1154,5413,1938,5897,4864,3258,6880,2014.06,160.0,165.3200000000002
173,2580,3269,2913,6298,2542,970,967,3163,5553,7019,2016.34,382.53,480.7600000000005
5447,7028,3658,3369,4903,86,3993,2769,4488,5867,7046,1918.46,78.33,76.40000000000018
1641,133,6185,124,5771,4974,5632,4099,2612,3051,5777,1997.49,78.16,77.64000000000003
3965,4756,846,5008,1435,933,447,3643,2260,666,4485,2013.28,549.39,723.36
231,1624,2034,5172,611,490,2747,2823,3151,5805,2563,2012.21,192.98,225.1200000000001
3991,4958,1296,4019,6033,6517,2251,5150,484,3911,6857,2018.49,191.97,212.23999999999998
3833,4787,6246,2017,6592,4431,5466,6416,5658,473,4210,2017.54,117.5,123.32
6273,4163,5325,3285,3676,4285,3883,6576,5476,1309,963,2017.87,255.05,294.63999999999993
4699,5033,4180,6615,5708,1402,2700,6031,2403,4640,4475,2019.95,381.43,450.5600000000003
3268,5112,946,3658,4540,1496,2441,1304,6130,6491,2924,2016.86,109.33,106.36000000000013
2892,4333,457,5558,3278,4970,2255,578,2020,4521,6824,2017.59,135.66,139.40000000000018
5851,5639,3864,3590,2334,5744,1555,3907,4488,541,5337,2016.12,315.83,361.43999999999994
516,5155,6959,2394,559,1486,3234,829,4481,1014,1490,2012.78,378.57,506.8399999999999
1509,5885,3976,2642,4657,1946,5783,1582,3588,2047,6289,2016.88,181.28,184.0399999999998
3107,242,4258,2853,2497,977,4317,4230,4022,4689,323,2015.91,401.67,485.0800000000003
4777,773,3633,5965,3015,2086,2691,870,862,1583,3985,2015.94,520.05,696.9600000000005
3476,4650,3687,823,5659,6923,1066,227,2887,1033,3192,2019.11,377.34,459.4399999999992
3670,2727,5489,4260,5652,3474,4871,906,6430,3113,3851,2019.29,296.26,357.2
5540,5193,3423,6824,1034,6367,607,5888,1490,1929,3636,2015.85,217.51,265.8399999999999
1647,2261,4969,4592,6866,5466,6849,1226,1735,4273,9,2015.4,182.1,192.20000000000013
6677,2732,2991,708,6541,1350,4138,2616,4604,6798,7023,2016.24,375.98,471.3999999999996
3413,5933,2459,1117,1799,3084,105,4849,878,1261,1811,2017.1,374.67,474.47999999999956
