n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
15,37,34,8,23,11.61,9.11,9.440674603174603
38,30,40,37,4,16.75,13.57,14.354540598290596
38,0,30,16,35,18.29,14.83,14.820734126984128
14,12,45,30,34,13.87,10.55,11.402688746438745
35,30,25,40,9,14.13,10.26,10.660531135531135
14,40,9,33,24,14.56,11.54,11.54784544159544
47,0,42,49,4,21.55,18.66,19.70777116402116
10,48,37,2,19,12.39,11.17,11.598941798941798
49,1,17,30,38,12.85,9.8,10.059177859177858
46,24,45,27,25,13.83,10.3,10.270550976800978
46,36,28,8,23,13.42,11.39,11.54833892958893
6,2,8,31,13,19.05,15.38,15.68788156288156
16,43,27,49,40,13.78,10.66,10.350038156288157
19,26,32,24,36,15.02,11.66,11.887759462759462
22,34,37,26,37,9.68,7.92,9.351752645502646
14,21,43,1,17,13.28,9.48,10.161698717948717
38,42,44,10,44,11.8,8.21,10.40903540903541
20,34,36,36,6,14.39,11.74,14.037759462759464
45,41,13,40,36,13.24,10.12,10.656061762311761
17,18,7,4,30,21.36,18.61,20.151215913715912
40,30,5,22,4,18.46,14.98,14.72553673178673
26,9,1,18,27,17.69,14.78,15.613652319902318
49,26,7,2,38,16.87,11.86,13.024185999185999
39,48,2,24,45,11.92,9.97,10.117256817256818
37,21,35,17,32,11.49,9.71,9.901500814000814
15,2,19,0,4,20.82,19.02,20.470469576719573
6,38,34,2,12,17.57,13.18,13.593559218559218
26,18,39,16,9,16.53,13.45,14.069233312983311
44,2,21,20,23,12.9,10.5,10.64993894993895
8,24,24,29,33,13.17,9.05,12.22636345136345
24,41,38,43,35,12.83,9.26,9.286004273504275
6,39,32,17,27,14.64,11.35,12.223758648758647
40,46,45,15,19,12.62,10.15,10.585790598290599
27,16,33,19,35,12.84,9.77,10.259991859991862
21,0,26,37,20,20.73,15.83,17.103869047619046
1,24,39,37,40,12.07,9.57,9.596029202279203
8,3,40,40,21,20.74,17.26,20.126014957264957
29,22,43,22,38,10.8,7.22,9.234472934472933
45,17,47,31,1,11.3,9.12,9.191666666666666
37,3,43,1,23,19.36,16.01,16.847855616605614
16,40,29,19,37,13.75,10.36,10.117808811558813
38,20,11,23,11,11.11,9.3,12.115013227513227
20,48,23,38,16,13.39,9.8,10.147201872201869
19,24,6,49,1,15.33,13.12,13.549257224257223
36,43,47,8,19,14.41,11.66,11.598534798534798
32,14,41,17,15,14.87,10.27,10.370210113960113
20,11,43,27,41,15.3,11.82,12.244810744810746
44,6,6,38,20,15.6,10.75,16.673148148148147
21,43,14,28,10,16.62,12.29,12.933519027269027
5,21,47,41,13,14.98,11.05,11.750964082214082
36,28,17,14,7,16.31,13.24,13.676663614163612
2,33,12,20,36,14.04,12.28,12.367088929588927
11,17,21,41,5,13.83,10.78,10.72841625966626
39,22,37,8,26,14.14,11.24,11.399951668701666
18,33,17,29,22,14.53,11.04,11.31183608058608
40,26,18,26,36,13.02,9.08,11.287482193732192
26,2,26,9,12,14.51,10.92,13.322611416361415
0,30,39,32,27,15.42,12.99,13.529927248677247
35,45,14,2,47,13.25,9.84,10.55904304029304
29,48,42,47,33,12.4,9.61,8.788929588929587
18,34,21,14,4,20.11,16.5,17.881110093610094
37,18,7,15,2,16.43,12.91,13.882911070411069
2,44,32,12,27,13.23,11.88,11.969780219780219
36,3,0,30,47,22.73,19.91,22.019642857142856
7,10,32,19,15,16.69,12.65,13.059579772079774
42,1,33,34,26,13.43,9.35,9.446632071632072
3,39,7,21,8,21.84,19.33,20.646848290598292
16,34,30,3,22,19.77,16.15,16.771840659340658
14,12,7,34,7,14.99,12.1,16.990918803418804
10,15,17,8,0,18.34,16.2,17.067162698412695
31,40,36,25,3,20.95,17.09,17.464667277167273
48,17,15,17,39,11.09,6.74,9.397415547415546
33,33,27,3,30,17.35,14.48,16.033173076923074
20,49,0,3,49,20.25,17.63,20.8031746031746
8,2,7,3,4,25.04,22.33,24.973542429792428
30,2,45,5,32,11.82,8.99,10.06947496947497
32,31,20,10,20,13.98,10.52,13.31685999185999
4,22,24,41,24,15.66,12.53,15.481682437932436
37,19,23,16,12,15.17,11.06,11.560719373219372
21,27,7,8,35,16.78,14.16,15.07581908831909
0,45,46,24,5,16.48,13.67,13.942625661375661
36,11,2,23,29,12.49,10.37,10.502431827431828
38,41,34,24,40,11.09,9.31,9.156341575091576
2,39,27,3,23,19.71,16.1,17.738759157509154
40,31,48,44,20,13.38,9.55,10.065448209198209
26,44,26,29,1,9.52,7.77,9.989367114367113
15,13,34,17,44,13.38,9.73,10.126460113960114
37,4,27,14,27,18.03,15.19,18.46554232804233
8,1,20,23,35,13.43,10.67,10.849252136752135
16,7,29,44,7,12.13,8.6,12.613400488400488
46,42,33,24,42,11.66,8.3,10.220785002035
6,46,20,36,34,17.45,13.23,13.852014652014653
6,37,45,0,30,19.02,14.49,15.584656084656084
9,15,49,24,2,15.52,11.99,12.645271164021162
33,5,36,6,42,16.09,12.75,12.572161172161172
24,11,1,21,7,14.86,11.54,11.906527269027269
1,7,43,30,44,14.22,12.33,11.700035612535613
18,37,19,5,2,14.85,11.98,12.67080535205535
49,36,32,33,45,11.48,8.88,9.142363654863654
15,6,35,47,6,13.66,10.2,15.123829873829873
