n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
42445,19772,51750,6328,9494,70239,12337,47931,7602,66510,28140,4914,11265,56838,54810,10340.43,143.2,145.92000000000016
9156,31544,11889,72226,55642,7747,74115,16226,29260,8108,75642,51993,6499,28977,6105,10325.93,172.53,177.43999999999994
72963,17455,37959,54937,18907,70868,15439,74830,40433,73434,23688,13507,74868,24624,48810,8579.16,35.33,35.54000000000002
12770,71793,8229,73972,7812,26995,65066,69693,56045,41175,61027,59399,47393,39291,32561,9393.29,43.66,42.13000000000007
23562,31994,10728,75290,39354,68838,64895,45020,58829,37740,9594,15475,67100,54804,21621,10325.66,57.56,59.58000000000007
44833,19920,64089,55272,5138,10173,73148,75107,41123,44580,45898,65100,59795,9012,12267,10228.75,81.18,84.81000000000004
35381,62141,8519,7952,40580,75752,58411,37302,50566,45482,2957,60515,46591,22026,15347,10325.92,66.26,66.55999999999997
64709,7727,28600,37674,16952,32455,52153,51242,65078,10561,21805,58875,52644,72016,36416,5474.01,20.62,20.979999999999997
17947,56429,72118,36493,54433,47024,49865,30245,19781,10876,23097,19830,30403,30583,1581,9082.36,45.02,43.77999999999997
63565,23900,34438,36953,536,19094,54912,70069,48398,74231,41761,16448,67566,7076,59853,10346.16,296.6,344.6499999999992
73304,51429,52175,52294,51658,13570,63114,52486,8158,24983,8827,27363,57753,21273,14408,10334.56,48.82,51.42000000000001
44571,6891,13419,30,74289,19826,70335,13299,47659,3342,9216,27256,49313,19470,33063,10319.38,501.83,591.1
45533,47731,62147,16101,15119,63972,61078,62966,63417,40875,11257,18889,13393,44909,34702,10240.42,82.62,79.1799999999995
62733,21160,67676,3027,26897,69239,47415,19215,71194,3544,69220,39071,11928,34224,67947,10328.98,73.4,70.62999999999998
48064,21894,46621,29201,69807,70984,65889,43209,29234,25578,31377,52518,29719,26203,67847,9172.65,36.12,35.59999999999999
64589,46604,3798,3661,36623,61897,33970,25381,45125,58619,45812,47793,10556,28896,13389,10337.21,136.51,139.58999999999943
29733,61614,25782,44267,26787,63262,250,62845,45089,11112,15716,50926,26125,62656,23399,10331.5,124.17,130.2900000000001
56875,43583,11370,51883,60707,52610,11130,20821,22282,16651,3610,19811,60994,19159,62174,10019.53,39.59,39.33
45928,20435,71913,71864,17168,2804,1866,13470,69020,18251,56860,25533,27661,3669,33008,10325.47,200.57,219.89999999999998
27889,38399,65688,31527,42728,33995,71349,54920,17180,7982,46371,60052,67732,55132,65752,9711.22,32.07,32.82
17139,69707,19901,68617,66918,2451,57688,24000,515,19634,22589,18554,62061,15772,72938,10339.05,161.55,159.3099999999997
8094,42727,67941,69563,72802,63240,13907,73439,7447,32570,25074,36296,5531,12811,66547,8783.95,42.08,40.61000000000004
