n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
221360,100989,198693,233372,110250,10612,67873,253090,134027,16.79,15.74,15.410000000000005
127383,106151,240709,205468,217540,79511,253702,124937,93860,15.1,14.89,14.760000000000007
152930,233743,238056,57263,132300,36509,73882,36633,198129,14.52,14.55,14.020000000000005
24859,162101,209558,65668,258804,238484,139608,257631,184856,15.68,15.19,15.340000000000005
212393,157785,236497,38525,81303,25890,191321,19331,235625,15.88,14.47,14.500000000000005
222946,179302,86559,123769,146751,26398,92744,113815,82889,17.15,15.55,15.440000000000005
160140,167883,239340,53602,253390,144840,125045,116049,226835,15.75,14.31,14.700000000000006
136669,68286,16326,211033,240770,143838,240122,3680,24450,16.35,15.04,15.340000000000005
188666,220224,104549,186188,216228,205795,175152,163909,299,16.95,15.38,15.500000000000005
160405,129388,217071,227436,87329,63939,191438,85250,184455,15.83,14.03,14.510000000000005
228188,16510,50087,240391,148769,58118,62551,210592,253634,15.71,15.35,14.720000000000004
37354,210548,142341,117432,23911,21088,260367,83900,229398,16.46,15.72,15.500000000000007
133153,261612,244536,128263,28588,79022,144511,76307,185220,16.77,14.68,14.860000000000005
32718,143508,87228,213507,241762,141632,53268,252664,209565,16.8,15.39,15.440000000000005
158121,143453,154040,75407,116651,24020,156313,209173,100899,15.65,15.17,15.010000000000005
83111,150903,63466,76108,48200,49647,215342,48950,8643,16.12,14.48,14.940000000000005
160634,257241,172139,68172,124919,18110,23546,177923,198601,15.66,14.99,14.790000000000006
34137,229840,39203,242058,10129,220845,21036,235450,183323,16.02,14.52,14.700000000000005
241980,217411,141715,179175,102575,219641,184885,137513,72255,14.65,13.3,13.780000000000003
136784,212763,61735,222687,56413,234629,178120,154612,216337,16.12,14.91,15.180000000000005
248975,109949,151963,72144,118112,129146,173079,168085,261163,15.75,15.04,15.130000000000003
183559,240370,257546,207965,93681,21593,85019,160637,30238,15.23,14.61,15.000000000000005
127518,153898,165189,87889,221532,49906,63710,4249,191755,16.23,14.9,15.140000000000006
71050,30706,184898,57792,97533,208295,44690,87172,111707,14.56,13.23,13.920000000000005
213886,16303,26373,205289,38366,224217,182890,57350,11857,16.56,15.21,15.380000000000006
214203,150435,166253,238555,245503,140036,157855,178412,19397,16.85,15.48,15.480000000000006
6998,32622,166461,49419,158947,217602,150982,31377,102553,17.16,15.5,15.440000000000007
23994,97029,218587,257036,30420,9539,158729,5671,51010,16.38,15.57,15.580000000000004
251928,254461,48489,188249,32478,125628,55201,190619,209910,17.13,15.82,15.480000000000006
16013,245620,178086,5972,142668,111573,162686,26607,219126,16.0,14.97,15.130000000000006
68136,18351,57889,18866,169587,78921,91827,114312,47269,16.37,14.79,15.170000000000005
16001,132025,122455,10322,156364,26455,183323,259059,102570,16.24,14.67,15.080000000000005
52259,68192,93993,237082,191784,123264,219762,236533,240774,15.22,14.38,14.680000000000005
149361,44413,182897,176328,53323,253374,201155,15217,206739,15.73,14.57,14.970000000000004
177262,41473,221622,42455,89735,138798,65716,30726,156445,16.44,14.46,15.090000000000005
241544,115949,174484,45827,3461,123633,178593,107454,235955,15.02,14.41,14.570000000000006
149189,229324,133326,240520,81643,170114,93625,101880,219587,15.61,14.31,14.700000000000006
172390,65780,40216,146957,181095,3260,120049,194399,20728,16.65,15.48,15.290000000000006
88058,193728,11979,142690,73631,35346,62948,199797,249857,17.12,15.23,15.350000000000005
126308,92333,159943,75465,176528,94162,154737,248225,233817,17.07,15.73,15.490000000000006
166133,223811,162811,34693,187595,81342,101716,196211,108637,16.92,15.41,15.530000000000005
217291,170611,21161,399,155864,50412,183129,87661,41963,16.22,14.91,15.380000000000006
62761,58483,167090,117475,99260,186213,229486,176626,148937,15.91,15.16,15.240000000000006
229254,108634,8269,105451,228507,183980,148759,109635,202423,16.73,15.08,15.490000000000006
173590,185861,12263,43430,116746,16747,67954,183898,41336,15.94,15.28,15.530000000000006
117011,138300,231983,127733,238037,147168,158329,198045,18,15.48,14.92,15.490000000000006
231702,10200,129651,85444,81804,219607,122392,13069,212086,14.39,14.17,14.410000000000004
215671,229380,255374,212969,108825,49283,143802,261992,252454,16.05,15.32,15.250000000000007
165960,256526,21880,219532,190199,34215,258689,3861,105333,16.14,15.6,15.460000000000006
248918,177868,109441,82883,889,55974,3746,188042,197854,16.33,15.28,15.400000000000004
618,256965,215674,177146,138502,160448,25633,49927,31169,16.13,16.1,15.540000000000004
159477,170201,52039,229023,79276,73395,180496,256511,47768,16.67,15.14,15.470000000000006
26261,124677,223854,241898,103991,164531,21324,5726,72014,17.05,15.85,15.490000000000006
239568,118745,209669,207707,30350,225800,67236,34975,171328,16.11,15.16,14.910000000000004
136541,214243,170598,169067,90977,30175,228553,40485,72983,14.66,14.17,14.020000000000005
223147,4869,11088,10659,53932,178519,68070,146369,82500,15.53,15.46,15.120000000000005
248119,96179,246006,148758,238512,222675,11011,221868,196381,16.21,14.91,15.190000000000005
251973,183848,159277,171799,129626,186740,168858,236640,120236,16.38,15.1,15.260000000000005
167809,114148,97635,228435,141014,46737,54485,98455,153911,16.36,14.84,14.760000000000005
76293,2332,36295,39589,71138,87401,88476,206994,96259,16.54,15.57,15.350000000000005
188350,24564,88671,204319,162670,9349,10801,70679,42955,15.4,14.2,14.760000000000005
39168,257402,152948,75898,94609,103492,259339,143781,33984,16.93,15.24,15.470000000000006
76914,30119,125321,191501,62837,244778,12650,80708,47077,14.77,14.73,15.000000000000005
224666,137114,191014,18576,79343,105688,219036,86119,78440,16.28,14.54,15.020000000000003
108716,28482,26057,147018,238199,126136,124257,88363,220423,16.36,15.69,15.500000000000005
209157,255912,212947,90086,32591,125589,30410,183394,130478,16.25,15.58,15.400000000000006
111813,9915,79142,87839,192610,180121,234461,40806,241090,16.56,15.21,15.390000000000008
43661,164296,147976,98453,211319,255475,259915,167478,22786,15.68,14.77,15.070000000000006
17258,211752,22195,51915,196573,57949,16031,100876,2058,16.14,14.81,15.060000000000006
25710,103234,145876,136053,75974,117583,241212,128088,206645,15.8,14.61,14.690000000000005
153325,187277,178075,56951,110896,21931,96555,57707,259118,16.32,15.34,15.430000000000007
261909,68397,153414,203712,43668,113042,50317,93983,30149,15.78,14.57,14.580000000000004
16739,215477,226382,223571,184026,7240,236718,137839,118387,14.52,14.3,13.990000000000006
197247,177450,52871,31171,130308,104321,67234,54324,168033,15.78,15.32,14.980000000000004
11036,261368,248502,209042,56595,163424,38365,27428,51896,16.34,15.45,15.190000000000005
120168,99098,94802,143233,216789,39671,27458,259179,156300,16.67,14.96,14.710000000000006
257684,127900,38902,147824,106406,167343,178239,110949,230072,16.32,15.7,15.550000000000004
136636,129867,178079,240398,232726,84531,218505,130663,261667,16.11,15.49,15.460000000000006
