n_nodes,influence,n0,n1,n2,n3,n4
5,5386.8200,105,241,549,731,157
5,5386.8200,105,241,549,731,157
5,5347.9100,241,157,105,731,405
5,5347.9100,241,157,105,731,405
5,5347.9100,241,157,105,731,405
5,5347.9100,241,157,105,731,405
5,5347.9100,241,157,105,731,405
5,5347.9100,241,157,105,731,405
5,5347.9100,241,157,105,731,405
5,5347.9100,241,157,105,731,405
5,5347.9100,241,157,105,731,405
5,5347.9100,241,157,105,731,405
5,5347.9100,241,157,105,731,405
5,5347.9100,241,157,105,731,405
5,5347.9100,241,157,105,731,405
5,5347.9100,241,157,105,731,405
