n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
1933,2484,845,5908,3244,3922,1269,738,544,162,3289,4500,2370,6557,6268,482,1818,2021.67,578.47,825.3599999999997
4262,4396,2951,2266,6387,1414,6773,869,2144,1756,210,6790,5248,6608,2132,6557,2226,2027.48,330.75,387.64000000000055
1584,1350,2538,2372,5136,7105,5995,7001,6951,3050,710,6920,4963,2764,5502,3177,4144,2023.86,525.17,699.8800000000001
2038,1456,2026,3879,2293,731,6700,7090,4486,6885,2459,59,2391,4688,5774,2553,6947,2021.93,421.15,498.0800000000002
6268,4164,1598,3391,3471,4906,2360,3531,3697,1321,1910,2499,2127,6656,6532,354,664,2024.73,492.52,621.8000000000006
379,3790,5131,2297,4250,4379,5308,3860,5741,2808,1188,5519,1602,544,3381,1660,5202,2020.03,267.41,309.4400000000003
5182,3613,2263,1504,2914,3571,6118,4823,2626,5197,4575,1627,2650,827,6876,504,5801,2021.34,214.46,244.48000000000027
1874,2273,6268,4769,5041,7062,1944,1000,2712,1454,2383,3760,210,350,2925,5712,676,2021.68,707.65,1033.9200000000005
2340,6020,5531,2679,148,2644,2367,2635,1252,6350,5340,3362,7056,5083,5570,6700,636,2020.91,199.12,220.03999999999954
2403,5060,1568,3638,2392,1117,2048,3126,4905,1301,2714,4694,76,2976,366,3725,1389,2021.47,400.42,455.2399999999994
2991,6420,6589,2971,2378,4681,795,3598,1697,3473,1703,930,486,509,452,6038,1381,2017.95,481.02,609.4000000000008
4878,5544,1225,4968,334,4474,4019,4773,2040,2633,291,1001,6839,4335,2399,6338,3353,2021.24,257.34,306.7599999999994
5338,1640,3913,1652,1981,3594,3363,4029,302,1794,3450,3633,2036,5303,3504,6807,1767,2019.31,302.27,361.35999999999973
4084,1537,259,301,2083,2075,1985,4306,1704,6326,1896,3417,2143,1160,2662,420,2576,2020.35,413.41,506.2000000000006
4631,957,4667,3301,5349,5357,6478,5876,6100,331,4049,3174,761,3523,1727,4688,1355,2024.16,676.14,1074.0399999999988
2757,2426,5381,3860,6549,5263,2580,6675,3440,4325,1763,5363,6565,5619,6562,2197,2773,2024.37,159.59,171.39999999999986
3212,4066,609,7033,2294,5143,5475,1566,364,3234,5075,1045,6281,2207,5465,7014,495,2016.61,374.03,443.2800000000002
1370,5634,5203,3805,4662,3868,6115,3307,3198,1790,6537,26,1730,1284,107,4997,2108,2022.6,318.44,342.5200000000001
949,3242,6634,6305,6414,3121,1821,4510,437,1652,1326,5500,4983,2708,6704,4606,6337,2020.3,279.73,321.4000000000005
6425,3862,4312,3601,216,647,280,5696,4870,925,4004,4594,7083,2104,4981,6341,1136,2018.98,399.53,462.76
