n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
978,883,970,869,57,93,86,369,855,173,753,828,685,874,315,178.82,40.75,40.2
257,620,217,621,36,595,697,162,441,653,402,822,740,880,521,188.16,40.06,41.52000000000001
972,380,557,958,455,514,274,922,36,891,28,372,476,954,326,185.69,53.09,56.27999999999997
929,389,433,913,905,538,168,573,181,241,236,24,180,332,177,203.43,53.98,57.27999999999999
139,522,522,368,526,690,573,186,915,456,815,424,752,537,928,178.91,33.48,36.28
930,781,372,808,607,362,370,879,984,456,165,977,772,409,732,181.21,36.44,36.32
756,472,670,543,255,501,285,947,510,512,527,851,815,362,677,175.78,38.5,39.39999999999999
904,465,921,924,472,359,581,743,942,570,741,467,498,674,227,174.7,35.69,36.15999999999999
963,332,834,716,855,170,897,929,631,274,791,933,491,316,310,168.57,33.81,34.28
980,818,723,851,516,575,530,519,667,630,602,416,319,748,212,190.07,44.49,45.35999999999999
500,524,375,956,700,638,903,77,803,840,349,743,8,929,834,201.1,48.4,50.55999999999999
195,762,108,60,588,668,50,279,605,232,698,896,937,108,772,189.09,38.89,44.08
534,139,874,272,250,844,215,966,901,61,433,919,734,777,32,192.75,42.65,42.92
58,371,368,176,255,688,24,84,117,977,69,25,41,746,940,213.54,68.17,72.27999999999999
21,382,261,130,832,958,160,752,188,535,708,1,394,603,44,207.3,49.56,53.31999999999999
813,253,155,994,37,4,352,960,630,642,760,765,115,292,345,198.01,58.83,61.08
500,31,315,459,564,784,619,757,46,923,270,773,411,883,636,193.93,41.92,41.960000000000015
722,157,484,981,230,95,676,703,323,858,104,24,458,807,895,186.06,53.89,54.879999999999995
970,130,530,598,799,402,498,527,335,147,895,982,349,265,268,183.04,41.38,42.59999999999999
620,993,429,668,18,716,571,982,143,686,58,259,34,134,165,203.88,56.88,61.47999999999998
174,98,464,650,237,520,938,725,956,32,252,238,731,455,75,198.19,51.01,51.319999999999986
256,82,605,233,639,810,819,638,726,368,262,700,433,285,538,200.92,44.51,46.03999999999999
768,4,154,36,393,418,164,113,524,741,89,246,104,102,20,204.57,72.43,81.75999999999996
186,768,237,107,222,25,533,685,475,464,317,548,657,389,217,187.38,44.93,45.19999999999998
701,928,778,986,215,746,825,444,435,523,21,595,605,52,902,193.96,45.05,45.6
428,951,537,595,185,942,96,679,821,491,374,19,531,983,943,184.31,44.53,45.27999999999999
121,625,375,296,706,954,381,315,19,895,701,422,103,107,313,203.48,49.96,50.8
203,860,793,688,845,16,831,462,61,420,652,497,474,213,910,191.32,48.13,49.83999999999999
602,628,75,5,291,24,381,313,957,740,78,224,773,502,196,205.59,57.78,61.19999999999999
118,585,382,401,733,474,143,771,353,404,908,124,260,124,125,184.38,44.6,50.639999999999986
82,631,870,342,656,400,982,217,709,107,25,633,674,481,795,186.9,40.89,41.48000000000001
44,740,722,509,297,366,982,468,144,817,383,275,495,538,886,196.9,51.36,53.799999999999976
489,736,977,745,823,429,954,503,856,696,303,404,237,160,500,179.94,42.9,46.63999999999998
610,265,561,437,712,695,715,940,86,599,745,837,589,98,72,179.89,38.49,40.6
364,180,558,150,825,426,919,68,817,88,933,916,697,829,663,179.9,38.6,38.88
38,131,997,303,399,237,725,686,906,697,337,449,176,536,293,203.42,44.54,47.27999999999999
114,159,553,972,992,773,433,98,336,528,254,732,526,263,173,192.57,47.21,49.319999999999986
916,161,472,970,720,240,413,895,367,801,782,587,746,148,477,195.46,43.37,48.119999999999976
451,736,30,829,609,392,902,754,184,402,522,54,494,280,414,193.28,47.69,49.44
259,727,748,959,422,722,663,483,368,985,560,338,730,763,933,179.44,41.06,43.67999999999997
674,83,779,839,872,743,230,545,636,192,412,835,682,391,902,185.06,39.94,39.879999999999995
650,936,11,320,475,536,728,928,904,477,665,181,835,96,17,200.52,59.52,66.99999999999996
412,965,221,746,582,620,395,927,220,905,995,102,399,835,571,183.63,40.55,39.16
785,820,204,280,762,943,600,594,196,501,823,626,141,8,627,191.06,47.89,49.48
694,444,493,259,525,579,177,478,729,209,995,989,778,74,358,195.18,51.69,57.35999999999997
3,927,497,545,857,685,674,67,772,605,496,947,690,944,342,201.62,72.83,74.08000000000008
470,273,898,514,471,28,81,628,772,355,177,777,768,961,803,198.28,49.73,53.039999999999985
414,261,691,640,806,853,884,736,138,55,166,511,390,475,691,181.78,36.82,43.07999999999999
301,159,10,289,570,478,990,1,375,34,550,870,391,577,453,190.48,55.74,59.35999999999998
209,891,692,315,510,664,136,495,706,551,728,936,309,78,264,190.09,41.28,41.39999999999999
844,320,311,341,661,971,814,319,669,658,402,530,860,942,95,197.04,42.08,48.31999999999999
520,648,215,400,610,543,868,871,153,817,516,643,91,315,41,194.68,54.23,57.95999999999998
238,972,468,574,237,535,284,62,980,114,114,691,838,806,388,182.66,42.25,47.96
877,373,218,326,364,79,342,468,371,170,509,452,890,298,472,202.55,48.46,49.199999999999996
916,137,943,735,452,654,221,951,279,334,162,101,909,243,480,193.83,41.81,44.239999999999995
194,770,694,866,382,189,364,143,814,138,238,275,827,563,648,176.94,37.61,37.919999999999995
387,409,827,843,767,350,287,899,737,948,609,514,594,706,749,192.32,42.39,43.039999999999985
971,328,760,409,769,730,890,721,958,647,771,992,733,298,544,165.97,32.88,32.8
637,652,686,74,376,315,404,495,178,264,980,922,362,451,488,192.54,46.47,51.39999999999997
89,915,945,190,322,983,388,130,991,28,106,359,171,367,78,199.06,50.88,53.15999999999998
939,899,904,749,779,667,446,8,555,328,242,844,853,608,399,199.94,46.5,51.76
554,291,480,653,922,154,368,323,206,948,510,97,994,145,802,192.97,40.61,42.839999999999996
209,339,257,144,430,369,256,91,350,192,252,724,245,745,625,199.25,49.17,49.75999999999999
47,344,962,381,663,786,626,63,882,147,181,871,64,440,454,203.39,46.11,50.12000000000001
797,278,135,328,535,590,865,119,346,663,786,727,625,980,404,183.51,42.26,43.07999999999999
233,55,401,784,485,501,634,892,324,557,857,636,611,92,602,182.22,42.53,44.08
522,551,680,507,410,860,708,465,173,421,395,537,463,47,899,194.81,46.64,47.480000000000004
110,462,605,131,121,959,943,696,512,937,179,79,402,313,468,202.48,48.59,49.719999999999985
817,724,9,259,108,684,359,225,177,25,150,437,685,94,344,205.01,64.64,67.12
994,839,664,476,50,878,920,486,247,66,493,142,572,31,141,186.4,40.71,41.68
712,514,555,61,49,204,559,940,6,841,833,535,345,698,541,190.1,62.53,63.59999999999998
896,244,143,380,503,1,134,553,119,252,110,477,216,817,54,188.83,50.9,53.19999999999998
630,220,641,388,344,637,663,879,403,925,957,734,537,519,799,189.82,41.72,44.35999999999999
938,691,166,523,107,853,837,155,642,980,215,177,386,206,304,202.18,48.52,50.44
348,441,147,437,133,407,321,816,306,830,101,575,102,484,278,191.18,42.56,44.51999999999998
291,540,783,500,286,234,430,719,140,715,560,674,106,31,616,190.88,44.21,44.92000000000001
564,769,206,217,199,400,593,40,660,141,640,24,760,268,719,195.09,45.45,46.0
739,486,552,48,754,790,881,842,229,855,147,612,320,39,705,168.27,37.91,39.28
200,110,143,651,710,557,938,190,781,978,94,703,920,889,475,174.22,36.16,35.64
644,298,986,213,161,843,332,717,839,283,870,924,530,582,69,180.26,40.45,41.64
422,919,425,683,737,34,466,304,675,882,124,651,719,751,278,186.52,37.81,38.239999999999995
966,932,16,219,428,341,267,550,745,401,607,538,765,945,913,200.46,47.21,46.92
205,440,790,131,709,174,805,895,458,892,465,993,354,392,484,186.46,45.18,47.319999999999986
627,260,629,195,594,487,455,196,773,480,870,587,345,316,72,191.08,47.1,49.23999999999998
174,378,619,641,880,482,227,786,630,669,674,590,906,131,698,191.89,43.45,45.91999999999998
956,315,890,212,548,856,843,306,100,12,807,891,29,202,320,201.77,59.73,61.55999999999999
59,326,546,262,811,741,680,351,842,451,73,429,481,853,728,185.06,46.63,51.439999999999976
18,289,593,588,135,217,154,166,621,789,384,738,66,648,602,201.67,51.67,53.71999999999999
457,936,285,660,84,507,490,820,807,937,243,154,578,306,869,199.2,44.87,48.55999999999999
987,876,948,232,207,633,720,944,895,342,605,630,719,401,536,177.33,34.59,35.639999999999986
416,240,659,218,574,63,267,681,255,141,965,636,749,400,844,198.32,47.75,48.720000000000006
446,122,993,466,401,404,486,984,389,291,220,246,229,56,545,190.74,39.05,40.839999999999996
537,837,907,92,617,968,556,690,3,55,396,724,440,411,236,198.15,72.8,78.64000000000006
527,279,103,373,522,369,532,964,801,504,594,71,721,471,752,197.16,51.47,52.91999999999998
719,226,286,25,30,490,42,132,664,145,211,329,247,550,49,191.06,57.89,60.76
630,148,661,302,965,780,104,656,571,553,88,694,686,139,447,172.14,38.83,38.28000000000001
724,143,34,317,523,676,274,484,48,967,569,363,782,348,702,178.38,39.03,42.72
944,99,620,368,109,623,803,356,372,814,970,963,651,282,824,202.54,44.38,47.79999999999998
489,917,289,521,614,990,153,26,45,348,444,857,648,8,357,203.32,50.81,53.6
688,998,547,732,51,882,678,78,706,553,518,624,788,445,438,186.2,44.31,43.599999999999994
