n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,9.5902,7.51,7.530000000000003
197,721,44,87,140,17.0816,11.4344,11.489999999999998
253,830,518,214,410,14.125,9.742,9.809999999999999
657,31,470,499,464,10.0692,7.7606,7.770000000000002
399,506,586,196,918,11.5004,7.9846,8.000000000000002
850,412,91,496,239,10.6236,7.4374,7.560000000000002
777,20,717,273,532,15.0108,10.3642,10.36
417,485,923,933,388,8.7086,6.8794,6.840000000000002
743,116,678,264,99,11.8872,8.3618,8.360000000000003
833,64,395,635,849,12.0966,8.4436,8.400000000000002
386,110,676,59,346,10.4402,7.8666,7.900000000000002
240,707,88,509,925,13.4684,9.499,9.51
665,529,923,212,595,13.0956,9.011,9.090000000000002
827,145,621,65,552,11.1532,7.8634,7.900000000000002
968,38,500,718,198,12.6176,8.381,8.440000000000003
151,968,880,592,467,10.4236,8.054,8.040000000000003
746,598,902,455,292,8.9614,7.183,7.180000000000002
570,365,875,899,436,11.0838,8.2272,8.25
138,162,782,615,99,11.4704,7.803,7.830000000000002
544,706,321,718,365,9.951,7.4654,7.430000000000003
972,659,863,506,515,10.615,7.6764,7.720000000000001
638,202,316,153,364,13.6458,9.5966,9.660000000000002
541,291,522,672,73,12.6152,8.8832,8.84
827,924,877,519,934,7.8922,6.4862,6.500000000000002
718,558,225,352,249,11.0586,8.0656,8.140000000000002
929,12,302,351,225,16.6082,11.7122,11.730000000000004
273,34,433,260,385,11.4564,8.1162,8.150000000000002
305,854,722,912,426,8.5426,6.7442,6.740000000000001
179,673,405,119,170,14.8992,9.494,9.459999999999999
954,679,872,998,26,10.823,8.4038,8.350000000000001
206,996,784,164,307,10.1504,7.7608,7.780000000000001
119,13,815,782,389,16.9358,11.0872,11.180000000000001
350,856,174,582,446,10.297,7.6618,7.670000000000002
926,237,142,419,577,10.4054,7.767,7.780000000000003
456,416,427,82,602,12.2554,8.245,8.31
71,295,734,97,34,17.412,11.1048,11.190000000000003
87,679,109,782,533,12.8104,8.687,8.69
539,368,157,827,958,12.0078,8.4476,8.52
517,499,725,152,618,9.725,7.2638,7.310000000000002
64,194,17,934,143,16.6916,11.5186,11.55
348,395,674,587,123,12.419,9.0806,8.99
761,306,359,333,988,12.084,8.1902,8.180000000000001
374,3,661,855,510,29.811,22.4136,22.619999999999994
215,62,896,632,33,17.6416,12.0564,12.239999999999998
904,988,889,777,827,8.4518,6.9724,6.920000000000001
836,593,176,182,345,11.1948,8.1972,8.180000000000001
993,441,452,123,85,11.883,8.4414,8.470000000000002
205,619,229,509,830,10.2064,7.8378,7.910000000000003
484,809,158,390,124,12.9732,8.9978,8.990000000000002
111,594,738,463,663,14.3494,9.6382,9.969999999999995
129,736,450,526,742,12.7676,9.0326,9.16
92,732,950,482,577,11.3956,7.9342,7.99
403,836,369,466,230,10.6332,7.8206,7.880000000000003
52,202,50,456,114,14.5832,10.445,10.490000000000002
110,216,742,4,725,21.4922,14.0194,14.150000000000002
615,626,928,23,670,14.3156,10.1882,10.230000000000002
372,849,442,540,95,12.4578,8.5474,8.590000000000002
991,766,773,614,514,10.6406,7.816,7.919999999999999
838,722,582,205,513,9.3532,7.0664,7.040000000000001
234,331,538,393,761,11.8924,8.2796,8.409999999999998
532,662,200,6,296,21.6496,15.3426,15.430000000000009
627,303,930,81,761,14.4986,9.4308,9.510000000000002
328,949,928,412,229,9.643,7.3836,7.360000000000002
647,303,81,560,429,11.5634,8.1934,8.180000000000001
762,378,826,964,758,8.926,6.7586,6.810000000000001
870,328,528,309,640,10.0816,7.4204,7.440000000000002
851,980,365,802,916,8.636,6.8594,6.820000000000002
302,667,866,111,200,11.7928,8.683,8.649999999999999
496,378,387,981,599,9.0928,7.2706,7.270000000000002
867,940,319,210,297,12.4398,8.5084,8.58
406,627,392,862,941,9.2176,7.2366,7.270000000000001
700,536,958,707,745,10.7156,8.0412,7.999999999999998
364,840,692,619,599,9.776,7.6344,7.580000000000003
370,689,437,200,501,11.0098,8.1014,8.150000000000002
842,541,519,858,83,9.9302,7.4432,7.480000000000002
275,167,70,510,750,13.1744,8.5672,8.580000000000004
887,277,429,798,119,11.59,7.8668,7.830000000000001
639,849,844,280,298,9.308,7.1164,7.150000000000001
280,823,845,516,275,10.9912,7.8186,7.909999999999999
283,909,647,421,250,9.4338,7.3516,7.400000000000002
370,251,988,253,809,10.214,7.4266,7.440000000000001
516,765,468,255,239,11.9906,8.573,8.640000000000004
832,830,610,537,849,9.6902,7.205,7.210000000000001
200,376,508,799,108,13.7544,9.8432,9.88
812,114,397,86,670,11.3614,8.1934,8.170000000000002
174,798,580,437,942,11.4036,8.4936,8.49
46,805,931,140,22,17.0622,11.0852,11.280000000000003
624,195,701,270,89,12.6074,8.9644,8.88
97,473,470,889,685,11.594,8.6982,8.680000000000003
927,289,947,579,94,10.0326,7.4108,7.450000000000001
129,621,366,885,668,12.7036,8.975,8.98
67,327,809,39,855,15.6174,11.2936,11.290000000000001
941,85,879,140,669,10.792,7.883,7.9300000000000015
823,375,848,76,834,8.6622,7.2344,7.230000000000002
236,742,37,614,809,11.2612,8.494,8.510000000000003
326,227,303,761,366,12.1462,8.6004,8.56
990,334,67,532,921,11.2758,8.0042,8.080000000000002
116,938,738,624,356,13.9094,9.588,9.649999999999999
444,163,160,261,914,12.2136,8.8682,8.820000000000004
398,152,441,745,800,11.8228,8.0386,8.070000000000002
