n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
7070,6955,463,750,695,2957,6844,1385,6029,6627,5486,6994,2524,2060,4963,1738,4970,292,4761,1657.62,117.72,117.73000000000012
5580,1297,3528,5230,3223,6583,5922,7047,4170,3047,4457,3644,4112,2197,294,224,2982,3808,2608,1639.47,83.16,83.59000000000007
3113,3470,4306,1347,4591,1453,1934,1889,195,1447,2663,1422,1119,4179,4179,2946,4208,5525,4586,1652.99,96.79,106.85000000000001
1489,3650,6527,3396,6016,4303,6249,2983,6469,4861,2898,2964,7036,3651,1320,6176,3275,5858,6050,1675.69,123.17,131.89999999999992
3779,5365,4344,2047,4014,2286,4080,4102,4222,6811,6522,2899,5420,3724,3776,2873,4650,5946,4567,1561.58,63.68,63.80999999999993
5929,3740,3986,5397,1817,2659,6673,5730,6840,1360,5049,2196,6332,3930,2535,2484,6547,5785,6808,1551.11,51.24,55.250000000000014
4130,4605,4241,4156,5336,5044,4816,3331,2554,5987,1702,4005,4193,3003,5605,5105,617,6424,6720,1663.81,157.9,170.5700000000001
2797,5946,68,6676,1567,6101,869,481,4705,5348,400,2237,4847,1856,5590,870,6179,4279,1118,1658.16,166.31,172.82000000000014
6995,2177,2005,6756,1724,494,3464,5873,6221,261,465,2968,2950,1408,2043,5511,192,679,943,1660.09,70.0,75.09000000000006
552,207,334,5975,173,3056,2094,1046,6662,1287,6019,1505,4285,5664,15,3158,4828,353,6505,1658.04,305.14,346.2900000000001
2030,1240,297,34,2819,5040,5142,6082,6124,926,2343,2762,4003,252,2526,3675,4517,6274,4957,1662.24,187.68,195.51999999999995
6061,374,2162,6190,3291,7065,5092,5778,1257,3873,1847,765,5413,5631,2591,6868,835,198,3668,1663.5,121.15,129.89000000000016
6458,1044,4245,4791,6398,3219,3988,4217,2686,1178,2793,2122,2144,4964,3438,5351,147,5730,4570,1663.75,136.63,145.17000000000007
1151,5493,465,2072,274,1078,1320,1398,785,3714,5202,1897,4163,5800,257,2021,1904,5848,3642,1661.66,443.47,577.9600000000007
602,2054,658,4843,1869,5113,6484,6555,5111,5812,2947,2102,5607,3465,2283,4310,6149,39,1237,1631.28,56.1,60.07000000000002
290,3151,3348,1312,910,4194,5929,719,1973,834,817,162,1488,6148,1896,861,1780,200,4265,1609.67,59.71,63.249999999999915
5484,3804,3718,2537,4387,5257,3112,1740,5608,6230,1721,5971,6603,3553,3486,4190,174,4760,4844,1661.25,205.37,247.1999999999999
419,3424,4301,4762,1484,768,5433,6575,3930,2999,159,4253,971,5001,3002,2372,5655,3049,2525,1657.85,143.42,160.00999999999988
156,5614,3377,828,860,2506,1625,6886,6351,5509,6761,128,6652,3698,491,3364,5220,3980,3795,1664.49,100.66,105.06000000000007
1705,4822,5026,604,43,2329,197,3054,2505,5927,627,1795,6184,4017,1575,948,4682,3058,3209,1660.9,110.78,113.55999999999997
5864,3794,1144,6173,2825,3236,997,2082,997,1007,659,5050,6963,2740,5251,3203,1736,5674,863,1661.64,83.23,110.97000000000001
202,5064,5399,3853,6366,353,5927,5781,4079,2381,2929,3744,1158,6543,3071,2203,3966,4311,7092,1651.14,61.24,61.98000000000006
3912,5894,5963,6589,3432,4031,6848,5572,2431,3233,1897,1281,4004,4886,2125,4493,3503,5698,5563,1665.54,102.21,102.41000000000003
5727,690,4799,5962,6699,4716,786,582,2916,1442,4466,1200,6605,3414,547,6541,705,5581,6633,1656.33,341.1,398.96999999999997
5309,307,1052,2427,3199,1898,5803,5494,5579,2698,3595,1413,4292,2351,918,1278,4430,6191,3471,1654.57,374.87,443.58000000000067
787,2693,4231,2036,5860,4212,2107,1389,1290,3776,5760,1920,3310,2937,6412,6261,4697,5971,1185,1660.44,254.35,289.6099999999999
3822,3614,5888,240,6633,4875,3139,6035,1478,3218,4179,438,3952,2244,3317,2078,5820,5990,3376,1663.8,198.76,217.48999999999998
5778,5307,3870,2949,4485,2709,5843,6108,5394,666,6239,6714,6980,5945,1843,4365,5089,1539,3299,1669.38,207.7,231.87999999999994
6687,5463,3133,5200,95,2563,3805,4289,5829,3819,5325,1453,6685,773,140,3300,1773,5975,4663,1662.55,215.53,231.31999999999996
4967,3160,1765,822,3194,6681,4568,6283,6566,1634,2247,6096,4802,4753,1568,4012,6587,5012,1129,1668.53,131.82,142.84000000000015
69,5016,5559,3558,3949,2078,4206,4637,1421,3826,5838,1679,6227,596,2869,24,3976,4367,6858,1668.83,175.76,189.85000000000014
5481,5393,536,6182,4846,3973,5527,2743,3762,2186,4119,3770,225,653,5025,6176,2847,1422,6222,1664.1,216.49,233.51999999999998
6146,6425,3313,2091,5529,5121,6450,6827,7078,5894,1104,443,1331,4091,3126,3806,5535,2415,1276,1660.97,146.5,158.03000000000003
85,2315,4566,3828,14,3002,278,4407,6963,3132,4622,3627,1674,5541,2526,4081,5317,1092,3963,1632.6,57.13,58.51999999999999
5649,4411,5825,2479,628,2113,6753,2564,2491,2733,5294,6519,2557,5352,5265,3219,4244,6887,761,1672.7,217.1,237.37999999999985
4165,5188,1725,3204,4884,4345,6948,6970,1225,6536,4134,5151,730,2523,335,1908,3748,4598,1901,1658.55,80.38,80.61000000000004
4281,2273,501,916,917,5532,6706,6450,3106,7017,2986,1750,2608,2917,633,2741,3746,2971,1363,1668.51,180.15,191.44000000000008
4076,3620,2391,3777,1096,5885,3620,5239,1768,2236,2672,1302,815,1948,3841,1552,6163,5558,6932,1666.78,125.91,162.38000000000017
3062,1518,2917,1148,6513,1109,1910,2200,6623,4510,5184,3096,3278,6623,6746,6139,2803,2299,5898,1662.3,100.77,108.35999999999989
4875,4117,4758,5652,5997,2625,6083,3272,6152,5847,5771,5178,6172,5868,2388,4357,5099,5218,5494,1667.18,115.06,121.3400000000002
595,3010,2527,3237,3964,1431,2112,2899,3610,3904,718,1527,2579,3104,1040,229,854,2873,1368,1670.11,198.34,209.13999999999982
2942,631,5999,6238,5339,3575,68,4445,2624,1939,6758,6828,4871,3194,4433,2331,3841,5224,1233,1632.58,59.25,58.610000000000035
2947,2591,1655,4083,778,1164,6421,1673,2714,2056,1158,3443,2952,2049,730,2807,1536,2019,5794,1658.98,106.94,115.49000000000017
1966,5964,5002,383,2756,3053,5308,6289,5009,505,7063,1179,1453,6969,516,3520,3633,6379,2227,1669.99,119.75,124.78
1087,2629,4284,4725,6925,953,2769,5310,6292,5821,5000,3232,1865,443,3213,6279,3881,4012,5074,1645.38,73.62,79.33999999999996
2595,4461,6861,5091,4895,741,4816,4181,4412,5445,4060,3287,6887,5665,3723,1387,3373,3162,4298,1669.45,98.17,97.34000000000006
3708,378,886,3697,4844,1050,970,5568,4096,1434,633,3216,2505,3749,6536,5794,72,2072,868,1658.46,236.03,249.39000000000027
5477,2872,1807,1418,204,1203,3500,5486,753,2752,6715,5319,3812,407,7030,3889,1978,529,3944,1646.46,94.36,94.42
1142,4577,248,1135,5699,4113,4441,494,396,1635,4474,51,6734,6670,4283,2765,5585,4329,1953,1675.07,137.46,145.44999999999987
1146,3043,4031,12,1079,4424,954,2020,886,3820,1734,6536,435,5046,1763,5131,3105,2758,5101,1660.74,362.18,435.1700000000003
5305,7033,3226,5878,4296,4154,6397,5533,1335,4185,863,6826,6699,1240,5137,1722,1421,3090,1653,1657.96,99.45,101.24000000000011
2436,2790,3529,1177,3503,1068,3261,2569,6535,2451,6647,813,4607,818,3873,2231,2330,4320,6269,1656.07,174.33,189.4400000000001
4005,2292,1876,3446,5759,1127,5726,4481,5392,851,250,4931,4519,6158,1654,1739,1592,3206,4749,1659.41,103.33,112.55999999999986
320,5284,1131,5123,192,6080,2150,5756,5913,3892,4421,391,6033,6326,7055,6742,1839,6844,1183,1665.4,202.1,228.19999999999976
4899,2560,312,5644,1604,887,1150,5208,5684,4458,1527,6249,755,5625,7112,3800,5157,2390,1711,1664.82,150.05,153.89000000000016
1290,6751,2656,5742,6717,2271,6961,4246,4660,553,3380,3403,5470,5902,276,3730,2436,5400,7062,1549.86,66.84,67.19999999999995
999,5213,5753,6015,2230,129,1756,3429,2729,2142,4407,5962,3214,4862,4304,6125,1647,3520,6325,1670.25,83.33,85.57000000000008
1054,5679,1399,6440,3667,3723,2833,3136,3876,5019,2085,5039,1563,4758,3900,3644,1573,6187,3844,1666.42,135.99,152.16000000000005
6963,4696,2766,2535,579,1396,3026,4956,5130,7046,3861,1820,6295,5043,5357,5395,4725,1049,5588,1665.39,108.53,111.0600000000001
2521,1698,4385,6855,6744,2450,803,103,6463,237,1621,2564,479,2612,4369,2096,6491,5932,5443,1673.4,190.78,206.95999999999978
2808,6739,3609,589,3435,3855,6827,5830,149,2315,4749,4704,1080,1738,1233,1329,4971,6317,3077,1662.31,127.53,130.25000000000006
