n_nodes,influence,n0,n1,n2,n3,n4
5,209.4800,2,5,9,14,29
5,207.6600,22,2,9,14,5
5,203.6000,603,2,14,9,5
5,202.1900,603,2,9,14,5
5,202.1600,603,2,9,14,5
5,202.1600,603,2,9,14,5
5,202.1600,603,2,9,14,5
5,202.1600,603,2,9,14,5
5,202.1600,603,2,9,14,5
5,202.1600,603,2,9,14,5
5,202.1600,603,2,9,14,5
5,202.1600,603,2,9,14,5
5,202.1600,603,2,9,14,5
5,202.1600,603,2,9,14,5
5,202.1600,603,2,9,14,5
5,202.1600,603,2,9,14,5
5,202.1600,603,2,9,14,5
5,202.1600,603,2,9,14,5
5,202.1600,603,2,9,14,5
5,202.1600,603,2,9,14,5
5,201.5500,163,5,9,14,49
5,200.6800,480,2,9,14,5
5,198.9400,785,2,14,9,5
5,198.7100,603,2,14,9,5
5,198.7100,603,2,14,9,5
5,198.7100,603,2,14,9,5
5,198.7100,603,2,14,9,5
5,198.7100,603,2,14,9,5
5,198.5500,227,2,14,9,5
5,198.5500,227,2,14,9,5
5,198.5500,227,2,14,9,5
5,198.0500,2,5,9,14,947
5,197.8700,480,5,9,14,29
5,197.7700,961,2,9,14,5
5,197.4900,2,5,9,14,258
5,197.2500,2,364,5,9,14
5,197.0100,603,2,9,14,5
5,196.0900,2,5,9,14,255
5,196.0900,2,5,9,14,255
5,195.6500,785,2,14,9,5
5,195.0100,603,5,9,14,29
5,193.2300,5,9,686,14,272
5,189.7200,686,5,9,14,603
5,189.7200,686,5,9,14,603
5,189.0400,227,49,14,9,5
5,187.1900,346,5,9,14,603
5,187.1800,211,5,9,14,603
5,187.1800,211,5,9,14,603
5,187.1800,211,5,9,14,603
5,186.3500,483,5,9,14,603
5,186.3500,483,5,9,14,603
5,186.3500,483,5,9,14,603
5,186.3500,483,5,9,14,603
5,184.1700,686,5,9,14,961
5,181.6600,961,5,9,523,14
5,177.8000,2,227,5,9,385
5,176.2800,785,2,554,9,5
5,175.1800,785,2,554,9,5
5,175.1800,785,2,554,9,5
5,175.1800,785,2,554,9,5
5,174.1800,2,5,9,441,603
5,172.8200,603,2,9,14,29
5,171.9800,227,5,44,9,961
5,171.9800,227,5,44,9,961
