n_nodes,influence,n0,n1,n2,n3,n4
5,160.7400,67,36,13,7,78
5,158.4600,241,36,13,7,78
5,158.4600,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.2100,241,36,13,7,78
5,158.1900,241,36,13,7,78
5,158.0800,67,36,13,7,78
5,157.8700,241,36,13,7,78
5,157.6500,241,36,13,7,78
5,157.6500,241,36,13,7,78
5,156.8000,67,36,13,7,78
5,156.8000,67,36,13,7,78
5,156.5000,241,36,13,7,78
5,156.5000,241,36,13,7,78
5,156.4900,241,36,13,7,78
5,156.3000,241,36,13,7,78
5,155.9700,241,36,13,7,78
5,155.4500,241,36,13,7,78
5,155.4000,241,36,13,7,78
5,154.8900,241,36,13,7,78
5,154.8000,241,36,13,7,78
5,154.8000,241,36,13,7,78
5,154.8000,241,36,13,7,78
5,154.6800,241,36,13,7,78
5,154.6600,241,36,13,7,78
5,154.5300,241,36,13,7,78
5,154.4800,241,36,13,7,78
5,154.4700,241,36,13,7,78
5,154.4700,241,36,13,7,78
5,154.4700,241,36,13,7,78
