n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,490,158,92,68,20,411,562,939,296,819,196.02,52.5,55.87999999999998
783,60,227,532,549,368,283,798,176,846,108,268,219,965,949,190.74,39.48,40.92
26,848,656,826,266,819,278,198,168,317,296,642,888,749,983,190.61,46.35,47.71999999999999
875,868,901,381,88,865,620,345,687,397,518,254,182,253,484,199.09,50.83,51.19999999999999
286,91,967,957,837,886,964,560,860,307,7,930,298,586,721,190.54,54.0,58.75999999999997
903,319,868,783,520,199,423,433,613,295,441,462,165,238,312,195.18,39.43,39.72
265,832,816,44,83,47,473,641,287,531,547,663,482,717,351,205.22,54.53,56.91999999999997
148,689,200,68,422,935,207,650,647,451,282,188,364,446,764,192.31,44.53,49.55999999999998
602,328,649,571,203,926,331,103,859,63,725,234,284,783,596,198.53,43.11,44.599999999999994
630,882,243,125,339,957,181,297,470,26,43,365,714,84,917,204.52,54.18,58.28
987,977,292,752,691,982,334,18,330,295,329,989,156,793,667,198.74,52.49,55.55999999999999
420,882,965,890,635,696,837,79,300,632,196,915,454,299,139,187.71,37.16,38.00000000000001
256,390,613,984,162,339,586,9,372,45,465,173,373,802,823,197.94,52.75,58.08
371,297,585,99,449,212,434,938,212,116,60,63,56,754,172,207.65,48.83,55.36
609,693,993,153,621,41,559,502,596,255,329,36,125,854,541,206.53,53.63,53.0
299,792,419,667,205,489,206,247,449,420,503,37,224,431,454,194.18,45.37,49.27999999999999
254,662,910,438,850,220,510,192,32,37,260,259,248,538,213,195.78,54.94,58.55999999999998
790,237,427,890,267,145,332,52,912,950,322,578,119,583,412,189.38,41.33,40.4
985,922,668,669,891,809,734,762,41,506,396,95,440,215,952,191.24,45.13,46.52
894,586,921,966,946,169,344,303,672,482,818,922,657,322,834,172.05,34.58,35.56
430,540,220,670,820,702,820,274,346,944,401,979,508,76,879,188.2,38.59,40.35999999999999
994,286,984,642,684,195,45,404,920,634,130,785,991,275,683,181.33,41.82,46.07999999999999
876,61,890,171,704,650,475,582,483,764,413,949,399,223,817,181.61,39.76,40.43999999999998
3,216,944,160,13,624,897,263,118,405,829,788,801,390,898,213.18,82.26,87.44000000000007
227,563,54,899,973,206,165,687,622,338,838,913,575,792,803,187.47,36.77,38.56
482,937,539,450,27,80,35,712,608,115,500,574,885,263,622,197.5,58.25,65.23999999999998
792,142,42,371,81,786,900,535,926,10,304,857,355,847,76,207.18,52.96,53.4
87,982,556,464,390,210,806,318,397,239,776,498,876,989,409,195.52,48.11,50.67999999999998
97,79,117,937,635,817,906,374,524,444,425,878,728,795,454,198.02,45.81,49.919999999999995
68,643,902,963,200,652,309,952,856,490,432,121,817,571,171,186.45,43.8,44.599999999999994
380,895,166,180,723,152,334,506,880,346,264,554,997,925,4,207.23,52.63,59.72
727,172,5,663,319,123,558,113,498,805,732,615,495,538,77,201.52,55.14,56.91999999999999
533,251,421,867,300,365,234,785,184,884,641,1,692,54,624,184.9,37.9,38.56
929,320,557,934,930,478,801,933,581,312,959,888,518,805,451,183.22,41.55,44.879999999999995
627,632,452,401,144,257,789,611,370,677,348,136,443,84,620,204.08,46.59,48.08
147,691,828,637,181,292,923,962,380,202,589,812,358,691,635,195.08,40.79,43.599999999999994
904,95,78,412,661,958,925,183,337,669,380,334,178,307,904,178.64,40.67,43.16
23,618,20,536,972,772,849,90,820,367,826,832,976,100,162,198.32,57.24,62.19999999999997
186,598,507,676,587,960,78,778,947,991,119,176,667,490,691,174.48,36.75,38.6
907,763,227,632,805,851,676,310,873,950,704,415,902,613,243,191.64,38.45,39.519999999999996
918,501,720,226,317,376,235,763,334,550,641,542,462,920,822,189.14,43.86,45.15999999999999
409,518,410,992,837,320,290,448,421,602,13,257,188,918,553,202.28,49.65,50.120000000000005
469,709,574,629,845,373,413,973,397,638,28,159,523,69,469,192.51,52.47,57.59999999999999
997,988,645,942,355,618,815,319,932,93,773,264,495,227,655,181.17,38.33,38.95999999999999
950,488,913,618,796,67,152,946,244,70,306,135,970,48,167,189.78,42.45,43.72000000000001
407,809,595,697,635,560,730,982,551,268,18,536,251,161,769,186.78,47.04,46.59999999999998
99,210,32,972,324,83,124,277,62,899,658,295,624,911,646,199.47,56.5,65.27999999999997
718,176,748,152,670,424,975,133,899,726,736,83,573,373,710,193.6,44.82,46.99999999999998
2,741,901,565,159,514,421,157,220,864,305,495,519,69,384,196.71,52.96,55.03999999999997
172,167,895,911,262,527,400,550,698,310,882,410,336,174,396,196.22,42.03,45.080000000000005
63,433,28,285,897,692,19,311,983,808,156,87,160,118,868,204.46,53.87,57.64
623,843,15,237,236,566,8,488,932,735,545,189,906,845,463,200.88,54.4,55.67999999999999
749,723,890,943,699,959,714,388,344,867,176,853,543,601,192,190.61,46.02,51.51999999999998
109,486,634,924,933,365,312,952,662,851,918,423,614,755,38,179.78,42.23,45.03999999999998
840,647,217,261,592,878,821,677,605,314,803,917,488,640,853,176.05,38.31,39.199999999999996
347,826,854,85,913,241,914,323,904,106,674,998,715,39,619,193.16,44.84,46.56
330,539,487,978,361,950,83,181,730,44,510,531,558,847,612,201.08,44.97,47.99999999999998
728,255,39,205,692,73,344,800,616,930,141,713,315,119,519,203.38,52.47,55.68
910,846,844,521,859,0,73,864,231,638,280,637,977,18,911,200.09,72.08,82.63999999999996
750,996,35,10,489,714,148,218,368,255,911,756,766,353,835,199.64,51.17,56.31999999999998
305,878,397,647,619,412,34,177,422,505,998,65,772,522,883,191.9,40.81,42.480000000000004
521,305,573,707,289,807,212,721,720,447,329,179,219,18,490,199.0,52.56,54.32
908,447,954,995,282,339,773,930,416,972,642,949,862,419,328,178.64,45.04,45.87999999999999
768,634,215,262,286,523,88,30,412,269,623,294,691,936,656,190.27,53.61,54.59999999999999
135,627,776,320,88,957,801,169,635,94,717,216,956,955,259,182.05,47.9,53.07999999999999
684,221,911,657,511,782,116,660,348,8,466,583,208,170,95,193.07,48.38,53.879999999999995
250,531,863,97,116,816,994,323,303,890,580,595,676,154,928,191.98,42.47,46.19999999999999
764,77,677,867,183,920,735,764,27,774,785,820,185,692,211,189.73,47.39,50.760000000000005
269,35,607,332,646,336,753,788,621,864,373,166,175,773,220,181.36,44.87,42.719999999999985
50,979,54,974,164,700,962,951,58,689,925,268,721,943,684,199.06,50.24,50.36
686,863,505,106,867,204,816,141,401,490,615,559,507,553,331,169.41,32.81,32.480000000000004
370,440,761,415,858,37,776,940,38,185,156,366,224,303,243,190.95,41.71,44.44000000000001
372,587,886,199,961,639,693,352,392,372,548,725,114,967,229,182.28,44.42,46.679999999999986
195,356,189,547,217,21,27,120,195,303,845,706,748,329,960,190.98,55.28,60.39999999999999
554,509,963,42,973,313,819,736,821,402,167,142,384,632,474,188.63,42.64,42.6
359,364,5,457,714,139,458,30,761,802,944,749,733,428,216,202.69,55.81,57.27999999999998
117,338,302,611,571,55,916,80,493,165,997,691,539,62,185,193.47,44.0,45.68
855,629,246,614,340,613,20,742,676,23,391,447,236,819,599,209.83,55.93,57.83999999999999
141,636,43,137,187,619,292,239,445,757,321,553,649,380,174,189.03,45.35,47.4
747,353,950,691,856,557,675,981,586,958,353,264,611,343,988,175.28,31.23,36.00000000000001
550,32,557,155,374,584,883,873,201,506,482,848,122,75,904,192.56,44.4,46.68000000000001
642,609,200,162,146,564,728,143,611,858,52,551,839,354,895,201.83,42.43,42.04
961,82,726,964,48,803,856,619,152,556,180,269,639,58,302,190.92,47.2,48.59999999999998
486,903,886,287,214,658,483,778,289,542,707,771,982,63,909,188.8,46.29,46.59999999999997
143,294,940,426,46,2,354,542,617,874,939,865,368,73,205,196.93,47.79,50.239999999999995
443,693,81,819,434,807,934,33,290,203,866,693,978,200,838,193.39,49.07,54.16
176,206,732,940,764,945,82,95,10,909,3,978,298,532,530,201.96,83.64,87.72000000000007
537,434,66,94,535,655,346,683,172,645,204,522,708,562,63,190.55,46.03,45.2
706,63,66,142,446,987,138,912,106,988,780,529,332,525,347,179.53,37.81,39.16000000000001
680,283,136,601,599,121,593,656,638,72,616,978,5,160,44,204.68,61.81,66.67999999999998
786,278,558,659,435,792,311,607,367,986,777,156,537,371,549,177.55,42.22,39.79999999999999
467,253,639,463,174,494,667,594,557,26,594,571,583,990,198,191.13,44.45,51.47999999999999
267,980,601,700,587,743,612,977,713,462,966,340,165,311,164,179.87,41.79,41.48
323,980,307,870,323,722,214,546,495,632,299,275,377,881,679,189.57,38.98,47.15999999999999
169,322,99,884,238,816,918,336,652,854,198,180,451,98,998,187.42,40.69,42.56
317,33,533,5,47,887,965,2,897,670,700,569,182,228,939,198.32,62.64,69.03999999999996
251,381,990,660,402,395,247,647,452,971,749,442,297,519,91,188.26,42.12,43.44000000000001
351,809,44,98,189,56,416,4,401,167,444,700,754,45,571,201.98,63.63,70.35999999999999
227,998,382,351,520,357,899,698,135,0,354,372,98,777,387,203.98,56.25,60.68
586,219,501,360,959,587,443,566,748,93,401,161,88,459,396,202.91,50.38,55.399999999999984
